,mva1_12.csv,mva1_3.csv,mva1_6.csv,mva1_9.csv,mva3_12.csv,mva3_6.csv,mva3_9.csv,mva6_12.csv,mva6_9.csv,mva9_12.csv,average
1991M01,-0.0023964322997072586,-0.051778575460002585,-0.0217415358848982,-0.004130925197573575,-0.01718313146803202,-0.0018084997570680158,-0.013913293458494173,-0.04501215136685337,-0.06330123436013967,-0.015909742915105565,-0.02371755221678744
1991M02,-0.003233958410219245,-0.06736263823899347,-0.043895876220567974,-0.00871197969137873,-0.006339890512889869,-0.002784476969185319,0.0017248821914059706,-0.04741274215904702,-0.052298318611388624,-0.026083279511900478,-0.025639827813416477
1991M03,-0.0031855652068437683,-0.024969239739478406,-0.03260535395649709,-0.008703470406469922,0.0055052222869630615,-0.0022337197938950546,0.01620603361748184,-0.027799326007433567,-0.01136464225775554,-0.02742389376160239,-0.011657395522553085
1991M04,-0.003161396297189848,-0.004833423149620316,-0.02219990073272494,-0.008766847011615207,0.012630732402287305,-0.0028911854121652283,0.02325318117168625,-0.005152707934069541,0.03282647079982011,-0.02583129892588101,-0.0004126375089472421
1991M05,-0.00306737766502523,-0.004068784025067617,-0.013004688829057897,-0.00812662448784308,0.013341227741833373,-0.0038135419825544212,0.0192057462081131,0.015498671457165132,0.05741999531038451,-0.01662869001324084,0.005675593371470704
1991M06,-0.003991340063304615,-0.01607535420601474,-0.011983769276134907,-0.00951498936071667,0.014012043534695307,-0.0051626813446803395,0.011877757504299478,0.030138321006852063,0.05267861098960227,-0.001953357782070932,0.006002524100252692
1991M07,-0.002778954641817198,0.0012188131215623201,-0.003156780725616556,-0.006445413187650269,0.015772187714800157,-0.004830033316972595,0.006729435116965043,0.03924061006635744,0.03961582109313484,0.01597087933353617,0.010133656457429936
1991M08,-0.002629880344298988,0.006217249081525137,-0.001170944594138914,-0.005265793455707589,0.013471883225214799,-0.0046482886798622815,0.0006722528079700762,0.03359050184987791,0.016444409657222596,0.02541939355772797,0.008210078310553072
1991M09,-0.002707630236252932,0.009622451976093065,0.0030414342992844453,-0.0039479831133769515,0.0067393646359901515,-0.0044256902249603085,-0.00611820590096396,0.02411005293595972,0.0005593042250071883,0.02614383451530581,0.005301693311208623
1991M10,-0.0032923380617913365,0.017939184624514024,0.00848785473731158,-0.00230512120464441,-0.001257454266145928,-0.003794649451383707,-0.010634271835461694,0.01153958878729927,-0.009731890255544485,0.019577703097080713,0.0026528606171234035
1991M11,-0.0036666380374578192,-0.002814712071283149,0.002824345635053293,-0.0032671419088691443,-0.008140995748370898,-0.004271879965079456,-0.012567924893956738,-0.0005596246587863622,-0.012202652605484313,0.005382306449837594,-0.003928491780439699
1991M12,-0.003620659382121661,-0.03208154379890303,-0.0094247316471338,-0.005227896223234795,-0.010107527383477415,-0.005322323090216954,-0.011644792642171595,-0.009607664244560355,-0.01632648906870499,-0.003262828909949153,-0.010662645639047374
1992M01,-0.0036515361872828025,-0.027504605961631606,-0.013656537532628094,-0.005897411823758612,-0.006094386631225325,-0.004654211470510428,-0.005973263051124269,-0.012631058551591842,-0.015867243495082815,-0.007116109563092759,-0.010304636426792853
1992M02,-0.0036782664689502574,-0.010718401823810743,-0.013004510285870487,-0.005914679470673973,-0.0007668938394262319,-0.003792173573690366,-0.0006742918405350292,-0.01111448028517459,-0.01361441637049112,-0.006828275378591583,-0.007010638933721438
1992M03,-0.0036827940911398193,-0.008073438422463558,-0.012302469678691984,-0.006111443209199303,0.0008588507892595514,-0.003988637478772816,0.0014037710627274463,-0.007684533588853949,-0.005829778677514369,-0.007864845646512828,-0.005327531894116162
1992M04,-0.004051830266012962,0.010086144157307686,-0.0026134835611849577,-0.004991527064295379,-0.0002751238799518548,-0.0039798297777617776,0.0003258825626367987,-0.0018574209837225499,0.004198493263007008,-0.0071726811748325315,-0.0010331376724810521
1992M05,-0.004289883821653701,0.014943158923288638,0.003317298809372062,-0.0043436944270421095,-0.003223571928957126,-0.004835570513830259,-0.0027883033052608737,0.0016020596558245616,0.009893763901415172,-0.006504925098373366,0.00037703321947829993
1992M06,-0.004315247026469564,0.013705468783872793,0.007036307080703896,-0.00358598479863441,-0.007475980029098188,-0.005383101766371504,-0.008246697682468999,0.0009063979725273032,0.004824275583784152,-0.0039747193523231835,-0.0006509281234477703
1992M07,-0.004119024519824013,-0.0028009030977002264,0.002410779143470708,-0.0039118801515826244,-0.009645073135860344,-0.005768296203231863,-0.012063973995310753,-0.0024220064711220936,-0.00650564118438096,-0.0010233372188423132,-0.004584935683438448
1992M08,-0.004001377391422763,-0.007437768392169002,-0.0002406832738559802,-0.003974613929573026,-0.009941165564091156,-0.0054185456816496225,-0.01330546411630863,-0.005914551608145581,-0.016100103237618096,0.0008232958591442201,-0.006551097733568964
1992M09,-0.004124447849041923,0.005032096253204218,0.0011068816846582772,-0.0033853632786109114,-0.009429175506555972,-0.0042420497744739254,-0.011627709326633505,-0.010911471539316967,-0.02172117909661569,-0.0009150788218946415,-0.0060217497255281045
1992M10,-0.004148486346023747,0.0026403441466726577,-9.555476582501611e-05,-0.0033750191461987197,-0.010903907176262956,-0.004020261240980762,-0.010872251322369957,-0.015188520207644314,-0.02159997113950928,-0.0055174325473734435,-0.0073081059745515545
1992M11,-0.003954537895847755,-0.014954573693723112,-0.005834968581819466,-0.004249537699328657,-0.011538680844376321,-0.0043288552134628155,-0.009678605276143717,-0.016965851241934338,-0.01812903514353764,-0.009732321136476596,-0.009936696672665042
1992M12,-0.0035676298370912376,-0.020245028915150388,-0.009176880005234806,-0.004824860530996894,-0.00839325660408487,-0.004201980393267775,-0.005577803097858772,-0.014098235478653987,-0.009794436456789414,-0.011897343768830483,-0.009177745508795862
1993M01,-0.003166665349459777,-0.01901100144925117,-0.012054523664188658,-0.005363704814233935,-0.0032195483040259936,-0.0036648154826877974,-0.0007874803998929149,-0.010429867723861657,-0.0047054235844302865,-0.011258203538162887,-0.007366123431019509
1993M02,-0.0033204474957577975,-0.001819462182467107,-0.007793397008355778,-0.004892318655167385,-0.00021107014539992718,-0.0030816626080401206,0.0012132473691668245,-0.00669447393399205,-0.0020473432638120174,-0.00855280071011429,-0.0037199728633939646
1993M03,-0.0035283432703704207,0.009028587058089201,-0.0025743817141946667,-0.004381849141511698,7.890768780766458e-05,-0.0032974411571000863,-0.0002324970571405613,-0.0019002461149981147,0.00028762754229288024,-0.004537502120385405,-0.0011057138287511206
1993M04,-0.0034991254168015105,0.0023816964293822836,-0.0009363460120095748,-0.004296799815184884,-0.0022706015595092585,-0.004458958476439772,-0.003479704435653563,0.0015511960820585651,0.0036875096577040183,-0.0028221317354552564,-0.0014143265281908951
1993M05,-0.003379101302559448,-0.005873030885163149,-0.0018894278961040926,-0.004413125235393823,-0.0037037917208530085,-0.005055018793200773,-0.005269665631743777,0.0021486040450321726,0.0037607163072435187,-0.0022721776063970383,-0.0025946018719139414
1993M06,-0.0030956301550710023,-0.015478979904567525,-0.006001308537448078,-0.004832046719784652,-0.0031066476296007003,-0.004964489574637695,-0.0051315585876282,0.0006860182696038705,-0.0002616541594896403,-0.0016182541074323984,-0.004380455110605601
1993M07,-0.0029779954687859243,-0.016171587174808856,-0.008899131042096824,-0.005104200028336737,-0.0010673820319981884,-0.004193065572714561,-0.003933457065445936,-0.0011843859113223939,-0.006526720467564231,-1.2985695577557438e-05,-0.005007091045865121
1993M08,-0.0031858416414998814,-0.005374119255871376,-0.00746578646733507,-0.004954207418278519,0.0006475232623925908,-0.00347975977647688,-0.002386145262417933,-0.0017069826128006818,-0.008290241508707283,0.0005294816706195521,-0.0035666079010375482
1993M09,-0.0031646792689968327,-0.009748693799341221,-0.008826702100095115,-0.005234418555698999,0.000730796620117033,-0.0037330741787723054,-0.0015590598390490523,-0.0012756136278866941,-0.00498046269418882,-0.0011213028455504476,-0.0038913210289462457
1993M10,-0.0035251452942791236,-0.0037016877835757125,-0.00572396358071002,-0.005030922454916558,-0.0004966196884418159,-0.004091214077324065,-0.0014445941874371556,-0.0006479283166330061,0.0006796511129076744,-0.003715782264469667,-0.0027698206534879444
