,sup12_buy.csv,sup12_sell.csv,sup3_buy.csv,sup3_sell.csv,sup6_buy.csv,sup6_sell.csv,sup9_buy.csv,sup9_sell.csv,average
1992M01,0.004627040243457807,0.0012124482891556821,-0.00026814893380492765,-0.00037276648949723405,0.0023457284816318265,0.000947793061522803,0.004108993329460157,-0.00020314256384516653,0.0015497431772601184
1992M02,0.006262013141928651,0.0021362486197448,0.008794509392178672,0.0029621313731560605,0.005623865266721792,0.0020293283120027344,0.006377662215990733,0.0012724661872893484,0.004432278063626599
1992M03,0.005555924653973473,0.0017765408297188106,0.0032906524816786993,0.0017056633538921082,0.004339810258281263,0.0016203135180502901,0.005445309938490474,0.00012711992298966883,0.0029826668696343486
1992M04,0.00714985762338335,0.0019481571014440746,0.0071882308043808695,0.0040161533807495904,0.008400415794068805,0.0026165021150150545,0.007651647528931544,0.0015293370055574677,0.0050625376691913445
1992M05,0.008207372169435002,0.0025482847119166962,0.007624472004235316,0.004319731856220075,0.009620682447586165,0.0032916642368986423,0.009112548195370503,0.00247430700976905,0.005899882828928931
1992M06,0.006590373553486962,0.0019530894503603615,0.0037770517294018744,0.0034010580949157235,0.006432663031170606,0.0029978658371188453,0.006881348661175021,0.002089182265846778,0.004265329077934522
1992M07,0.00623743665780431,0.0017866363798345278,0.003094323176055342,-0.00021662551524156005,0.005834957604968132,0.002574362204734693,0.006430985449512047,0.0018470511328412195,0.0034486408863135887
1992M08,0.004520447850261474,0.0008470262393297162,-0.0009189149527249309,-0.004402546194162606,0.002539430311827475,0.0010239934604755743,0.0041005986241841276,0.0004418809529197939,0.001018989536513828
1992M09,0.004097373701853792,0.0006059270359240556,-0.0008452171592822745,-0.0019977509475602243,0.0017536924848796463,0.0007542886085218237,0.0035359259794352045,9.63031299527641e-05,0.0010000678542155985
1992M10,0.0035804003996240375,0.00029972537344649967,-0.0014274100387188186,-0.0022443947527972523,0.0007668374095739271,0.0004051840015228282,0.002836176793751953,-0.0006913634977382123,0.00044064446108312027
1992M11,0.004301504644494443,0.0007641769797306138,0.0043100600833065,0.0003232089722588576,0.00228758397725682,0.0011815020048756943,0.0038637533147678634,-0.0003807162620050574,0.002081384214335717
1992M12,0.004034184436298708,0.0006162340060757272,0.003949558319194282,-0.00015593144626996217,0.0026198641765802612,0.0010164991982058937,0.003512483141944223,-0.0005857423613490852,0.0018758936838350062
1993M01,0.0045631740183260236,0.000747088895064269,0.005333299848979725,0.0010234761091949996,0.00423829110116512,0.0013811067011859776,0.004271601829319531,-6.0750876297031614e-05,0.002687160953367326
1993M02,0.00769008212948975,0.002290296653613238,0.012411349937965912,0.006401010759767929,0.01317480721385003,0.003294963354658179,0.00862011140739568,0.0026206128681292326,0.007062904290608743
1993M03,0.009473079453523615,0.00362489844931625,0.011598443247439416,0.011893216488757553,0.012605921100349068,0.004849013017178204,0.010994324708145604,0.004718392878597791,0.008719661167913437
1993M04,0.015517475493342463,0.007221495614263725,0.025066036347841457,0.02791113031793451,0.023587082788051307,0.010061796025306496,0.01886778012366809,0.010710297058327111,0.017367886721091894
1993M05,0.021062332510948405,0.013834202277064687,0.03572969192971855,0.05037706081034188,0.03213761076899634,0.022386179412990044,0.025438694838299754,0.021875776921579382,0.02785519368374238
1993M06,0.009236160637001842,0.013036420896688146,0.006168749427082987,0.036412074862559735,0.009003451501686872,0.019696404127569494,0.009439012862744553,0.020025365331904837,0.015377204955904809
1993M07,0.009073867705241606,0.012361976331127084,0.0059735376231949576,0.018028541456410436,0.008803461022957202,0.017232992935221715,0.00926102971542686,0.018517218194439643,0.012406578123002438
1993M08,0.00809343718924379,0.011143499232591145,0.003873348499163674,-0.0015232062858797314,0.007086664089761555,0.01276506301432471,0.008004013515965431,0.015906381171015827,0.0081686500532733
1993M09,0.00517810426164882,0.008847320363079229,-0.0026475493532451856,-0.004906016451241449,0.0017073259994655797,0.008390127524546667,0.004168826744958121,0.012273216486714412,0.004126419446990774
1993M10,0.004499927182780335,0.008229059980571475,-0.004040253283545055,-0.0014788687840761627,0.00047731897977678836,0.004682623209277155,0.003284445765006235,0.010952469865537103,0.0033258403644159844
1993M11,0.0011328448276796644,0.006325014925203813,-0.010330685587723647,-0.006189565402638781,-0.005970581049567065,0.0009583609326881866,-0.00122461947744972,0.0069778480139697525,-0.0010401728522297243
1993M12,-0.00032677240738777404,0.005708710008039988,-0.007122974710756738,-0.0031788265122399684,-0.008533156378251467,0.0013716753834907113,-0.003176923470159021,0.0051501603335092055,-0.0012635134692193831
1994M01,-0.003181800926561106,0.004709108720574409,-0.012511899301930012,-0.0056186846684330854,-0.013913244543229177,0.0004913394928375845,-0.0070240688323173085,0.0012934300457613235,-0.004469477501662171
1994M02,-0.0016224266035687381,0.004433610323706485,-0.000642185826649622,0.0014421563343752605,-0.00898532940816765,0.002226969401963821,-0.004834870522835729,0.002078345678514911,-0.0007379663278326576
1994M03,0.0006503165988572708,0.00440690919552978,0.008025124561206123,0.00516342758585798,0.0004246612661392892,0.003185339804780778,-0.0015864344031092676,0.0029109886631840864,0.0028975416590557553
1994M04,0.005460008220704088,0.004203373709949511,0.01801617657214249,0.013574609981427892,0.010527913257341157,0.005232507388878248,0.0049347727980968824,0.004605108494922806,0.008319308802932884
1994M05,0.008899926778753715,0.005007419094392366,0.015181427515284004,0.017606321772274277,0.015330403103375988,0.006796918044731728,0.010515887053418438,0.0057923448861216375,0.010641331031044018
1994M06,0.010599772677566649,0.005437261707654861,0.011242113804601002,0.017242480213020276,0.012469822386126954,0.007697956369755647,0.0115258298377051,0.006454908434441127,0.010333768178858952
1994M07,0.008953026376362836,0.005444939635419484,0.006971211080227626,0.00914407486965997,0.009300455026001055,0.007684279478541528,0.009333934101040237,0.006466909451497985,0.00791235375234384
1994M08,0.007702426664572722,0.005155265534137282,0.0039398410786910245,0.0014807321690392147,0.0070206718691829175,0.00654544108656737,0.0077162057300901015,0.006021164411851982,0.005697718568016577
1994M09,0.0053347699300090356,0.004560694356611546,-0.0020681834278334097,-0.004659846793990615,0.002590568453193687,0.0046908216594975585,0.004617406549763398,0.005125360525046014,0.0025239489065371516
1994M10,0.002413019362413558,0.0038683805444434077,-0.00985988642098201,-0.006133016452959835,-0.003038435065108043,0.0019522974620831896,0.0007411047835837728,0.00412968692634326,-0.0007408561075228371
1994M11,0.00123666718921989,0.0035744629941838668,-0.010526813511914607,-0.003086577394005063,-0.005298932808608058,0.001616553784472491,-0.000821363569552409,0.0034135457960122653,-0.0012365571900239533
1994M12,0.0009540423439705842,0.003483439124934096,-0.0052163932864946454,-0.001487649929413421,-0.0057694522471918395,0.0018687474051425714,-0.0011801272948724732,0.002797466221657687,-0.0005687409577834299
1995M01,0.004161159521410456,0.004191377268503114,0.01071443197030856,0.005004689455435899,0.000617990502433283,0.0033347244094176966,0.003143997739755034,0.0032397770286423573,0.0043010184869883
1995M02,0.003905642262328116,0.003917363059475729,0.005482769886900539,0.004545817281778226,0.0018388321426641126,0.003219415411745594,0.0028202138849438927,0.0031383625572448466,0.003608552060885132
1995M03,0.0043802255634979356,0.0037010298159147284,0.006766699280601756,0.005456441287952616,0.006897468260633285,0.003399293137983689,0.0034693165095160848,0.003274862213248705,0.0046681670086686
1995M04,0.006613688009459669,0.00382247141225623,0.012004174098825031,0.0043643016061967015,0.012720775924833717,0.004274240013734699,0.006453567427067472,0.003954346640002595,0.0067759456415470145
1995M05,0.0063093470039547956,0.0037362552462125716,0.005426864021651415,0.0038639015682023757,0.007905281896233714,0.004146781097339016,0.007199111013247795,0.003852217053148626,0.005304969862498787
1995M06,0.001820085302963505,0.0026086956031396063,-0.00633841328351555,-0.005522226364841296,-0.000655626647267888,0.0023735476089403558,0.0021708174356195355,0.0024369884525155872,-0.0001382664865557679
1995M07,-0.001226592075029221,0.0016067239853975014,-0.014521696453507978,-0.0068904107049558025,-0.0064636861793895784,0.0007180566775768574,-0.0018364594327643109,0.001270059500099601,-0.0034180005853216163
1995M08,-0.002871085876970287,0.0010797283139817996,-0.020366153485913332,-0.0059105761037279644,-0.011144409740567046,0.0005519293755955778,-0.005066726343783132,0.0007660708099138544,-0.005370152881433817
1995M09,-0.0024231137919852354,0.0014671876656131954,-0.008915232544033758,-0.001949092138845658,-0.011474415453806567,0.0012873278774080928,-0.005388775895993042,0.0013191140192315457,-0.0032596250328014286
1995M10,-0.001513377258627528,0.0018054118828639237,0.0010841911824587295,0.00021756693534108018,-0.009501310369617145,0.001775277559121352,-0.004135564521200996,0.001730639623426685,-0.0010671456207792373
1995M11,-0.0005350133820670672,0.0020945677931669335,0.008055314453668694,0.002020299891605625,-0.007039034556710587,0.0021846464922923477,-0.002808353471297492,0.0020779814932433576,0.0007563010892377266
1995M12,0.00025753619332600976,0.002317984655354672,0.007671588957542081,0.0035096106759011287,0.0023422320875613085,0.0025122930029273217,-0.0017400577659674593,0.002350984476951327,0.0024027715354495486
1996M01,-0.0005766712934945264,0.0020392458814023646,0.003535623726320856,0.0003445791282644492,0.006108416632513514,0.002132218206355823,-0.002816169647615185,0.0020249971915607913,0.0015990299781635108
1996M02,-0.00029200831085593026,0.0021061984383693435,0.00422067232190208,-0.0007692858045999898,0.006757723144915058,0.00223893741284462,-0.0021141324388044298,0.002111211891092396,0.0017824145818578932
1996M03,0.00038630818782073566,0.0022950095309116642,0.005919695032711103,0.000536357579998867,0.007927535952367743,0.0025186556068179794,0.004205384678853009,0.0023433022866413376,0.0032665311070153046
1996M04,0.0015848415201450104,0.002635450546006715,0.008699203585067952,0.002864469754391327,0.009866258225898905,0.002725306433004306,0.00937338380279058,0.002761303411147854,0.0050637771598065805
1996M05,0.0026236069611865545,0.002853082746049007,0.007773041171097384,0.003951233712097822,0.009212893275812067,0.002750721625399347,0.008921895707351498,0.003035104165515148,0.005140197420563603
1996M06,0.006009791293869476,0.0026416718652771893,0.0038611775257862252,0.0013753844213139636,0.006435457871707567,0.002440061816175513,0.006943883357383889,0.0027801175353317905,0.004060943210855702
1996M07,0.005649421544896892,0.0022695874804065665,0.000736007884475344,-0.0032169982123992358,0.004218532366568347,0.001890702332075858,0.005354380595435627,0.0020999938861771105,0.002375203484704564
1996M08,0.005282078585880926,0.002148024019627441,-0.00013048842167522924,-0.0018873638233182224,0.0035936643161818657,0.0016218281505643757,0.0048977233417090505,0.001706970793699694,0.002154054620333738
1996M09,0.005612577136926063,0.002244336095083401,0.002538245443987591,-0.0005154241607813605,0.004246055325242543,0.0016003687346872874,0.0053394890631657255,0.0018364179659065244,0.002862758200527222
1996M10,0.005033045570685125,0.0018781569141023443,0.004015949308008626,-0.0015898731152425702,0.0032270231010588825,0.0013279180299840935,0.004607639271339298,0.0016050869912615086,0.002513118258899664
1996M11,0.005248943514985671,0.0017542688679262732,0.004655408449078939,-0.0007428243189007025,0.003668988539612227,0.0015047889592443575,0.004901572567282799,0.0016119000802817761,0.0028253808324389174
1996M12,0.00316204392231334,0.001002683501440262,-0.0008561029296333565,-0.004910448770312818,0.00099498661394299,0.00046329393302324453,0.0022085898650375723,0.0006295689988602763,0.00033682689183393876
1997M01,0.004667084970751234,0.001850242223841343,0.003989898240816957,0.0017718934599410378,0.0058448975319105,0.0019643155746967168,0.00418132103814892,0.001858326161270906,0.003265997400172202
1997M02,0.004992015142027975,0.0019503529363763567,0.00491418499409724,0.0024725018088786925,0.006470373495316163,0.0021170000045470524,0.004616555669647124,0.001982676909559256,0.003689457620056232
1997M03,0.005759219055317219,0.0021896520992639823,0.0074288755148054775,0.004055503627802238,0.00792188631525881,0.0024717634881101045,0.006420979040328124,0.0022744439386249006,0.004815290384938857
1997M04,0.004613821394552648,0.0018205574295931748,0.0023634518037857553,-0.001136913315464712,0.005161423665572604,0.0019495413869506425,0.0058614755414020045,0.0018365971321818416,0.002808744379821745
1997M05,0.005196121079121121,0.002005857899799249,0.003983782448797656,1.2109224701644175e-05,0.006270249694698579,0.0022231111123127895,0.006621038181662059,0.0020624577189179423,0.0035468409200013805
1997M06,0.0066025585413630895,0.0022561446290368294,0.006206062608586372,0.0016989802418427055,0.007800846235698839,0.002596231343763249,0.00767672344538068,0.00236844002601769,0.004650748383961182
1997M07,0.0028760426726880855,0.0009003658691863613,-0.005536293715099746,-0.006504430074083814,-0.0003871727811767967,8.353882748985807e-05,0.0019452338423475851,0.0007596711360799711,-0.0007328805278210619
1997M08,-0.001234896999966018,-0.0006115442022689505,-0.01717639118011964,-0.010278636641212051,-0.00825735101119193,-0.0012951539856458783,-0.003440403606631389,-0.0009433417117796426,-0.005404714917351938
1997M09,-0.005840964547753399,-0.0016017251549082074,-0.030532920296046408,-0.011465217001013344,-0.017243373128679015,-0.002244139396913109,-0.00954023526391114,-0.0019306060826040936,-0.010049897608978588
1997M10,-0.011600136709782985,-0.0027417542349677405,-0.03444624744064447,-0.013107967732395287,-0.02820243085501984,-0.0033827542193491152,-0.017120260947639188,-0.003086706196160673,-0.014211032291994913
1997M11,-0.014171016775994688,-0.00196835693256386,-0.027616389975581735,-0.007221216141436624,-0.031988419024096854,-0.0020202525313594835,-0.02025786222498715,-0.0020510315350527695,-0.013411818142634145
1997M12,-0.021652003134669265,-0.004076293170809065,-0.03064760958704161,-0.014367381459171095,-0.04432317024362586,-0.0046223093677074546,-0.02963485074328688,-0.004398720831255899,-0.01921529231719589
1998M01,-0.034497577669495225,-0.0065793403431996765,-0.039803136393680244,-0.020380021756962814,-0.0548710482868341,-0.007510570073111277,-0.045262001942591515,-0.007103781231833992,-0.02700093471221361
1998M02,-0.01514343870192509,0.0020553027698289967,-0.006014440608879096,0.014152143560543272,-0.01808565084187942,0.0039961662154930026,-0.020089740148160416,0.002895125727526799,-0.004529316503431494
1998M03,-0.016769814780341525,0.0012261614126655824,0.00029399194497874495,0.010215912590272316,-0.013797919380059613,0.0028120242422134956,-0.02178334905492968,0.0019127080881042842,-0.004486285617137049
1998M04,-0.018335940403600384,0.00040144905337121816,-0.004070149730165307,0.006555503838123138,-0.008981136743029867,0.0016878039746245916,-0.019014480833228417,0.0009531325772863617,-0.005100477283327334
1998M05,-0.025002100594715533,-0.0019965191236481013,-0.01668326580304625,-0.012133297637948433,-0.013753938056353315,-0.0013865012472902244,-0.021331529143808772,-0.0017708797071232035,-0.01175725391424173
1998M06,-0.02811689095850848,-0.0034550485280944038,-0.019771240104365723,-0.008455853112624664,-0.011773051553200756,-0.0031688248009359627,-0.019758081052695484,-0.0033981760612950846,-0.01223714577146507
1998M07,-0.024611080819748304,-0.0030287028393954822,-0.019118320687190143,-0.00598593685578682,-0.014196514390064603,-0.002534144701074395,-0.015639929094099198,-0.002869824868964828,-0.010998056782040471
1998M08,-0.018316330458165803,-0.001997297790235186,-0.004986632383210908,-0.001891724219599911,-0.01290170874823119,-0.001226575268744041,-0.01203622224007546,-0.0016966138095310434,-0.006881638114724193
1998M09,-0.00822124906590797,0.0005366657889997026,0.014227105271396718,0.007805332867680174,-0.002136288285978123,0.0019219805276247271,-0.0014466078513244857,0.0011466142492765647,0.0017291941877209136
1998M10,-0.0033875183380562843,0.0011736604560839033,0.007765307667477031,0.0104409884968416,0.002369811866325469,0.002757548049162793,-3.1064062385455227e-06,0.0018769443684735823,0.002874204520008694
1998M11,-0.0031160961567663365,0.00040466926408431526,0.0004495457802679969,0.006004778467429596,0.0033439529288958867,0.0017257484458820629,-0.0017142257686829478,0.0009869246547769292,0.0010106622019859378
1998M12,0.000732594666068077,0.000918045375727379,0.003127800880217701,-0.0006720989235424924,0.0049537103182822305,0.002390908551672838,0.0011730659968039337,0.0015728256273181858,0.0017746065615684816
1999M01,0.00196749022788298,0.0016935672578755696,0.007205302201264268,0.002533505360229714,0.007425050871545633,0.0034234899371247676,0.004638932980472695,0.0024684813960156008,0.003919477529051404
1999M02,0.0020970665737159674,0.0017728491272518845,0.004887542335767478,0.002882095670040709,0.006019664469755917,0.0031918113155720304,0.006038145422200508,0.002557336048996591,0.0036808138704126354
1999M03,0.003310111495878294,0.0017875775688279787,0.0045354294127507334,0.000925053489511253,0.0057870134914680725,0.0005713301510159737,0.005861619355383726,0.0025705076957223605,0.003168580332569799
1999M04,0.004430593846235296,0.0017488205822634632,0.004233589683119563,-0.002306852603081993,0.005581405600811379,0.0005299551380952097,0.005701183484977983,0.002521115268764684,0.0028049763751481984
1999M05,0.006976926621992488,0.002897336266222354,0.010255081987986771,0.0020789982163554152,0.009242828271099788,0.002033933855141337,0.00830194149946577,0.0035829906185003654,0.005671254667095535
1999M06,0.0072486648851867105,0.004100429148918055,0.010649643367262283,0.006830162335276429,0.009560533700401334,0.002953166495363379,0.008587775117416626,0.0026505565740615163,0.006572616452985791
1999M07,0.005785043617942482,0.004295824663086854,0.005661097916315394,0.007646833066810512,0.006558796735866436,0.0022777964978612027,0.006489763989164649,0.002888312313888317,0.00520043360011698
1999M08,0.005587282443195658,0.0041198935354809915,0.005057751641383551,0.0034395667187119383,0.006179868154338953,0.0022938193286513703,0.006214754727777173,0.002988214233363107,0.004485143847862843
1999M09,0.006209297749004521,0.0026251830667654514,0.007077501611158991,0.0007683930323185398,0.007401744759775093,0.0029229233471304485,0.00707943510762597,0.0030033443219205144,0.004635977874462441
1999M10,0.0053103445874279264,0.0025332222024586873,0.004157826868488379,-0.0003698717505454894,0.00562182439146319,0.0028053001309478313,0.00581676011589181,0.002055493487267988,0.0034913625041750407
1999M11,0.005941509392105925,0.002934561534493834,0.006251233745056296,0.000883158188898172,0.006880676427724619,0.0019362896055872916,0.006702023956560355,0.0024352402699395976,0.004245586640045761
1999M12,0.004993734991180014,0.002197565352256926,0.003229106486117136,-0.0017373815872034433,0.005031244937504831,0.0001888232973325869,0.005382686842379057,0.0021258337325176712,0.0026764517565105975
2000M01,0.0048421727449892435,0.0014099400641884665,0.002836968088899724,-0.002020641260925409,0.004773145220296027,-0.00016163774892635253,0.005185328844141603,0.0020297869599956173,0.0023618828640823647
2000M02,0.005710786888664726,0.0018842520274689597,0.0056977698980675675,-0.00010279785164058136,0.006496847961820526,0.0004539893159827117,0.0064008263399702205,0.0014344208373698597,0.0034970119272129986
2000M03,0.005522186777420066,0.0019932328604154153,0.005107957716870054,0.0003693882185231991,0.00612998913729979,0.0001179070647799287,0.006136677539553274,0.0003099862227591815,0.0032109156922026133
2000M04,0.005896120886708869,0.0023438070901014006,0.006346111343982498,0.0018014892723191398,0.006871740794494337,0.0005847549949615974,0.006658051031947899,0.0005079278333050931,0.003876250405977604
2000M05,0.004577231057880559,0.0008358326353775278,0.0021071267233522075,-0.002204148328811943,0.00429000702024516,-0.00011429459883537866,0.004821326820929511,-0.00014475936317449,0.0017710402458703943
2000M06,0.004453929528524112,-0.0002766286876924667,0.0017911277029480067,-0.002491275748622747,0.004081822299470541,-0.00019172664903605323,0.004661522026331722,-0.0006537359451897829,0.0014218793158416666
2000M07,0.0024421276792916283,-0.0017966708340560749,-0.004723294525745563,-0.007354712615064232,0.00014439983290119064,-0.001883806804287895,0.0018649025838559027,-0.002222527832986444,-0.001691197814511436
2000M08,0.0029890759016836742,-0.0012364868494810523,-0.0005089743893544069,-0.0008992554272120317,0.0012602904305155987,-0.00046614813058978773,0.002641173378017067,-0.0010093278475077731,0.00034629338325891106
2000M09,-0.0005592656556885432,-0.003836367577008765,-0.012109256745570719,-0.01017739778012406,-0.005869410317893303,-0.0036403601662481073,-0.002356268578434833,-0.003984939212079444,-0.005316658254130972
2000M10,-0.000907884167235376,-0.0022179565118422544,-0.008642765394228374,-0.0034217992304316496,-0.006547518084976949,-0.0015249691036566247,-0.002843688438992447,-0.0020547606514130807,-0.0035201676978470946
2000M11,-0.002112398297124835,-0.0028980462247150743,-0.012680142712151902,-0.005672261091454378,-0.007616066794167525,-0.002341358206714405,-0.004553857823415417,-0.002824748957246967,-0.005087360013373813
2000M12,-0.0030361465943894725,-0.002824009642894402,-0.004040031607832526,-0.004996117414166359,-0.00929085319230847,-0.002198157525795802,-0.005860289651383475,-0.0027103600719301057,-0.004369495712587576
2001M01,-0.004661251082194415,-0.0034571108475811513,-0.008168443376365207,-0.006805704253892975,-0.009827887839497068,-0.002925906453936504,-0.008167754745049209,-0.003409404880413425,-0.005927932934866245
2001M02,-0.004657568635411214,-0.002415800332818345,-0.004265466597594138,-0.0028191378318463867,-0.009783558777494714,-0.0015979483517409019,-0.007161607261646447,-0.0021863295441360902,-0.004360927166586029
2001M03,-0.005993564973624872,-0.0033758041699826426,-0.005510816549009607,-0.0060747128125062,-0.005383901806740857,-0.0027721879953178916,-0.008900175995926879,-0.0032845414833721776,-0.0051619632233101415
2001M04,-0.006702106539169772,-0.0030554194793039847,-0.00263394717405876,-0.0046180922484580335,-0.006090585054219394,-0.0023333640323588887,-0.007967761869116862,-0.0028911947042567026,-0.004536558887617799
2001M05,-0.006871788276372987,-0.0032208851242909544,-0.005254380353148861,-0.004981369960617097,-0.005361501239736533,-0.002512757734553412,-0.009135869104137984,-0.003067091424884112,-0.0050507054022177434
2001M06,-0.007633217025814043,-0.0033003811546992463,-0.0037812926648035424,-0.005021166750615209,-0.0052007724710174405,-0.0025824945586880067,-0.005400495553949009,-0.003142135447872651,-0.004507744453432393
2001M07,-0.007828263016156339,-0.003871185853015473,-0.006218091418268889,-0.006647289250070787,-0.004956647542825934,-0.003246460022402577,-0.006973525069686323,-0.003775806204670106,-0.0054396585471370535
2001M08,-0.007607016449160005,-0.0027721248891161296,-0.0031454478079207516,-0.0027041639922783947,-0.004649559453452978,-0.0018638370800733235,-0.005095126813083102,-0.002496567958699829,-0.0037917305554730643
2001M09,-0.003635519856088845,-0.002415399114154365,0.0009718351185139459,-0.0015810101954595367,-0.001224541551442266,-0.0014438490783043692,-0.0031814874723094955,-0.0020963985466007375,-0.0018257963369807085
2001M10,-0.007197861929166377,-0.00540499365356569,-0.008334562716496598,-0.011284054648409696,-0.007349088185781461,-0.005070188640668011,-0.006344302860281126,-0.0055010048975497675,-0.0070607571914898404
2001M11,-0.006680824944129792,-0.0036623636509882204,-0.010495010916720114,-0.004840224742476769,-0.007037672319882462,-0.0028416432532891284,-0.0072312085075595675,-0.0034519452844952838,-0.0057801117024426675
2001M12,-0.005279266718742766,-0.002833494601828959,-0.009067162897827857,-0.0020836495386270864,-0.004543999276103746,-0.0018273352968696038,-0.004809663530089546,-0.0025021242263062746,-0.00411833701079948
2002M01,-0.0033310313988065745,-0.002524040852681604,0.0040264337633081505,-0.0011345126057654472,-0.0020258547321021668,-0.0014651233097749134,-0.0032981842390692896,-0.002156188899080304,-0.0014885627842465186
2002M02,-0.0017445396098523603,-0.0013342449404204427,0.008610695307929907,0.0027579672956199093,0.0009856855468883211,-1.9421793149847384e-05,-3.505359111001787e-05,-0.0008018449298412976,0.0010524054107580215
2002M03,0.00018684333064147244,-0.0007844624914492213,0.0061151545778031485,0.0035991196272574183,0.0024098118521800036,0.0006574245548335526,0.002080736933357846,-0.000172948324245175,0.0017614600075473805
2002M04,0.0018851556703838612,6.256711255015878e-06,0.007243956321616084,0.005406434416486994,0.007232385734170393,0.001649794974328735,0.004764320985401827,0.0007393576282034011,0.0036159578052307887
2002M05,0.00337665231147727,0.0005463881879950801,0.006227956562695558,0.003469769048475971,0.006629114461469275,0.0023374155788945202,0.005775545860827496,0.0013663567343392756,0.003716149843271806
2002M06,0.007996935970275763,0.003324901256090989,0.01633494316374961,0.011511710609377048,0.012934960059610506,0.005675945847995103,0.010745094033377218,0.004652123183933075,0.009147076765551163
2002M07,0.007439599180752167,0.005139554905196827,0.011968995825688307,0.015144404207408146,0.010389362731821443,0.007870687731775402,0.009064867681178439,0.006851744930364639,0.00923365214927317
2002M08,0.007002869293900189,0.0065477765204281484,0.010059499715555895,0.017938466165772673,0.009285597157055285,0.00837707407782829,0.008348207762315383,0.008567879118358154,0.009515921226401753
2002M09,0.005659225756361764,0.00679700309088991,0.005549507362065435,0.00887669397236853,0.0065148713193247144,0.007989277765061384,0.006412839983755649,0.008490306159194508,0.0070362156761277364
2002M10,0.0047747486157932555,0.0063133810919580955,0.002781792391041719,0.0015602149632927193,0.004782740344468681,0.006331753334061554,0.005176474747156009,0.007560348871335829,0.004910181794888484
2002M11,0.004616291957997311,0.006133578499654624,0.0023585291592827023,-0.0030138631962185365,0.004503128375296331,0.005439791073460454,0.004966019793331155,0.006091372965386976,0.003886856078523877
2002M12,0.005804797906655229,0.006772594732309912,0.006189874514344088,0.00032937399719364536,0.006868285107193634,0.0030606695731729638,0.0066366413299440655,0.006556514832273836,0.005277343999135922
2003M01,0.005276626863696697,0.006492545761070013,0.004491968570709249,0.0004983648118263985,0.005811488634328716,0.0008871413089095643,0.005888172465421597,0.005678187024291856,0.004378061930031762
2003M02,0.005831368289661264,0.005901012032673033,0.006307140597244333,0.002094632595057889,0.00692471440025064,4.975385277441557e-05,0.006670168852893087,0.005608813028888816,0.004923450456180435
2003M03,0.006785759458849551,0.00659026129721418,0.009232598264580597,0.003009898271730599,0.008754708108679784,0.0015292149758455555,0.00798159548212924,0.0038263691799291736,0.005963800629869835
2003M04,0.004287893847700506,0.004993355080303689,0.001185634505216616,0.0003783206416326139,0.0037699318711612246,0.000585759692908095,0.004458407273028208,0.0010000045296746922,0.0025824134302032055
2003M05,0.0035048467844287917,0.003882727752875189,-0.0012474089282109987,-0.0030923279958105904,0.002251695671152269,-0.00014683451791974288,0.00337185562219424,-0.0009229202283304932,0.000950204270047333
