,sup12_buy.csv,sup12_sell.csv,sup3_buy.csv,sup3_sell.csv,sup6_buy.csv,sup6_sell.csv,sup9_buy.csv,sup9_sell.csv,average
2001M03,-0.0013326777457551816,0.00019543457874108237,-0.013934959531764001,-0.0188017435136335,-0.005242783862380883,-0.007142834192448382,-0.0014301275472932058,-0.0048822349591558355,-0.0065714908467112395
2001M04,-0.0005589724393231963,0.0013249982168801753,-0.007963798480861914,-0.0018187300812666802,-0.00371282916332601,-0.0023123292998564566,-0.0010192711921826602,-0.0025298922855301843,-0.002323853090683366
2001M05,0.00034988503557184265,-0.0018341176268896631,0.0024723370153636706,0.0036396703169336176,-0.001987346347356261,-0.000709498944236199,-0.0005797208801289155,-0.0013861804826203004,-4.371489170275984e-06
2001M06,-0.00041807641613187015,-0.003039450515526787,0.0001250429327864233,-0.0010229315682081502,-0.0009246036113722028,-0.0020449285037517024,-0.0009316155029571234,-0.0023191644642448577,-0.0013219659561757838
2001M07,-0.0030579629373733686,-0.007413379446912769,-0.01630288597376131,-0.020976401618904402,-0.005431778000242984,-0.0067581550653237205,-0.002296471411229625,-0.005751045007853177,-0.00849850993270017
2001M08,-0.0023261711318269093,-0.0037994585511138177,-0.01205456957022487,-0.0026928727243011345,-0.0029730655053874554,-0.002780860782075764,-0.0018347081709273532,-0.0029753712788770053,-0.003929634714341788
2001M09,-0.003151096023077102,-0.005060261192380073,-0.012225696668414205,-0.007200305411096958,-0.003709891777169123,-0.004135699442347609,-0.0018818622187349579,-0.003959765869140823,-0.005165572325295107
2001M10,-0.007706434561907184,-0.01128845399586869,-0.02278639538881163,-0.027413163274077765,-0.010605352241102066,-0.010765824825009361,-0.004299833320153642,-0.009007034495054647,-0.012984061512748123
2001M11,-0.010434973260995094,-0.008971975857092467,-0.03291057479059124,-0.016335389739155336,-0.014347729505708881,-0.00811743167473046,-0.00571845961826878,-0.0074037583724436175,-0.013030036602373235
2001M12,-0.009261955851852282,-0.007195870843118028,-0.02978807908297325,-0.009577326008971555,-0.013587631143473732,-0.006099205137274596,-0.00586572503800331,-0.005992919569530069,-0.010921089084399604
2002M01,-0.008095077912583609,-0.005748507763240842,-0.004657169833135818,-0.004820216150394843,-0.008587520638400101,-0.004519913743036979,-0.005173827993419232,-0.004804595031880238,-0.005800853633261459
2002M02,-0.005995264750893094,-0.004346961543314947,0.008517021939699162,-0.00031802447400035294,-0.006891070595469315,-0.0030057590889485107,-0.0042304287018591034,-0.0036523630347926484,-0.002490356281197351
2002M03,-0.0016495886909260271,0.00121193733210599,0.024928211261286425,0.019145029060737256,0.00026095303877175574,0.003213241338274859,-0.0015758075260895717,0.0008888533067757855,0.005802853640117059
2002M04,-0.0001833434291048249,0.0039449502286034235,0.015365935360442664,0.02677778060807124,0.0044698717366292795,0.006585977285622386,-0.0006870468328474984,0.0032385614293611717,0.00743908579834723
2002M05,-0.0002875230389980249,0.003709956406865558,0.004316157773887607,0.021035883391345704,0.0018394024324856447,0.0062364294812840655,-0.0007350791921174334,0.0030249927250814972,0.0048925274974793275
2002M06,-0.0007373162211314747,0.001743639481302535,-0.0029848107178403055,-0.004615955231469163,-7.211489882045759e-05,0.0037155109565240154,-0.0011541379659129331,0.0013033952796604464,-0.00035022366471091715
2002M07,0.0014626312495892749,0.00327135256221997,0.002899920990094755,-0.001355068245759471,0.0014274774218630186,0.004809227351235563,-0.00082338172888299,0.0026113488348637843,0.0017879385544029881
2002M08,0.0021099723243436794,0.00438193601789722,0.00780984613541923,0.0023859169827895148,0.0025250938422670412,0.004848659815924376,-0.000537117440398556,0.003589759343496362,0.0033892583777173583
