,osc12_5.csv,osc1_5.csv,osc3_5.csv,osc6_5.csv,osc9_5.csv,average
1991M01,0.0007611838143871015,0.011012484992358325,-0.006316057599760904,-0.0006113296384173492,-0.0010469038101989835,0.000759875551673638
1991M02,0.0012234351094993021,0.010908879946091122,0.001192641583603089,-0.0023465893663968647,-0.00022307063954364603,0.0021510593266506005
1991M03,-0.0004705608820856008,0.01079088589863821,0.00981321361625519,-0.004841237454099531,0.0013334703880945632,0.003325154313360566
1991M04,-0.0013738370187435078,-0.008043127658615023,0.0003868190013597995,-0.004582327250513683,-0.00015751445619869783,-0.0027539974765422226
1991M05,-0.0027814455507518456,-0.0084483622066576,-0.006089192620450495,-0.004433797734252884,-0.00380910203679723,-0.005112380029782011
1991M06,-0.002096595055061084,-0.008320134303640278,-0.007724065834260619,-0.0035661253721594776,-0.006188140085041233,-0.005579012130032538
1991M07,-0.002837838800274858,-0.008253311452138671,-0.007647282448430546,-0.005331241380800815,-0.0057986982073213525,-0.005973674457793249
1991M08,-0.0038849728506681136,0.010337715331964351,0.002176288459411816,-0.004878577546558523,-0.0027616694094259077,0.00019775679694472443
1991M09,-0.00548160141702439,0.010215965655569346,0.004428433334428105,-0.005072363371581709,-0.0011709492793471445,0.0005838969844088416
1991M10,-0.004970806417832842,-0.008006205434240861,0.004643135472030683,-0.004400253148253394,-0.0024173117263803744,-0.0030302882509353575
1991M11,-0.0034299943194593873,-0.007969697591563001,-0.002616526499589711,0.00024808172152862226,-0.004009330205951913,-0.003555493379007078
1991M12,-0.0033523987786964575,-0.00797993018209789,-0.007438528315750981,-0.001968144992271479,-0.005556741534534596,-0.00525914876067028
1992M01,-0.0023727613169202697,0.00995125848816309,-0.0003373885069901097,0.002698740727378841,-0.002476751025368252,0.0014926196732526602
1992M02,-0.002200542886076474,0.009889607269815704,0.003445316359701505,0.002634075792586142,0.002766494124678198,0.003306990132141015
1992M03,-0.002778132887018527,0.00972321645856798,0.008518260598038695,0.0017497568867254707,0.00302247102525067,0.004047114416312858
1992M04,-0.0024007135222406254,-0.0076893850298574975,0.0011834446668861891,0.0009916386070106514,0.002505559825249067,-0.001081891090590443
1992M05,0.0015692160246126505,0.009436217009185463,-0.0020352448503393374,0.0033076401722290562,0.0016686428441735493,0.0027892942399722767
1992M06,0.0022155438903174555,0.00932938190673007,0.000235377755552919,0.007725563206030284,0.0015538293346182433,0.004211939218649795
1992M07,0.0035838907067067844,0.00924389887623719,0.00824487068577537,0.006483269022109238,0.003170400345933807,0.006145265927352478
1992M08,0.0018466284383434183,-0.007538111508516209,0.0031279166892858017,0.0018428397718411576,0.0035417801173529646,0.0005642107016614265
1992M09,-0.0008009706084715455,-0.0076212962571617845,-0.0037979702818236264,-0.002682448812491912,0.0023877010654315863,-0.0025029969789034565
1992M10,-0.0033518723149171745,-0.007972739173978121,-0.00722593765225895,-0.005672121028210721,-0.003514822877093134,-0.00554749860929162
1992M11,-0.003060778374584543,-0.007879240572992519,-0.007112769349294133,-0.006400537405272504,-0.00497354432649444,-0.005885374005727627
1992M12,-0.0013466386717535198,0.009023131706864185,-0.004327187311752249,-0.005174093843769613,-0.0035106285144261735,-0.0010670833269674738
1993M01,-0.0012924062565623853,0.009050949715380537,0.0065331739864997835,-0.003458330642688084,-0.0011294124868141703,0.001940794863163136
1993M02,-0.001534696093393858,0.00897736046807514,0.007615288133117834,-0.0020766611129368114,-0.0007626011519464059,0.002443738048583179
1993M03,-0.0016581509677379,-0.007666488149002474,0.007112457655167254,-0.000536856974535177,-0.0012801822820872827,-0.0008058441436391159
1993M04,-0.00034079523567757085,0.008826583759221632,0.006896026648919543,0.010298006626883826,-0.0011160429748201823,0.004912755764905449
1993M05,0.0015348570622661113,0.008975077635866545,0.0074067013598987175,0.011625921137525143,0.0015648636358983684,0.006221484166290978
1993M06,0.00018110324533529044,-0.0074857032823380755,0.0029381473480623267,0.006802501468519118,0.0017081656114106185,0.0008288428781978557
1993M07,0.0025902683068373573,0.008668729521091054,0.005180524339126574,0.00855151603703829,0.008072983525831481,0.0066128043459849515
1993M08,0.0023278649582462174,-0.00693672893429838,0.00269983852886043,0.006690913950483162,0.007029238234796293,0.0023622253476175445
