,flt12_buy.csv,flt12_sell.csv,flt1_buy.csv,flt3_buy.csv,flt3_sell.csv,flt6_buy.csv,flt6_sell.csv,flt9_buy.csv,flt9_sell.csv,average
1991M01,-0.0005040548235166137,0.004229645734326578,0.00026166520153314684,-0.0020795334567103385,0.0012067786180504085,0.0003846128781797448,0.004821689366506932,-0.0015808198265702233,0.005106134867901714,0.0013162353955223718
1991M02,-0.000419823455682584,0.00429582092318072,0.001969138650472176,-0.0013498642169456569,0.0014642853514493935,0.00045872215709536574,0.0049901971143922145,-0.0014459479134632776,0.006177353077527684,0.001793320187558448
1991M03,-0.0006419184814537421,0.004786240993593337,-0.00015967818470803284,-0.002015727537249974,0.003760153936077374,0.00020343745075688621,0.004261621412633636,-0.001939473632804021,0.005627257455922118,0.0015424348236408425
1991M04,0.0010103317967267381,0.007703089347460329,0.013323184954115637,0.0034343259904688304,0.010353757522556444,0.002089769220886238,0.009280188378082102,0.0006506363779433444,0.009150887942352061,0.0063329079478435255
1991M05,0.0005180707999796014,0.0067807695647769065,-0.0021210828899496294,0.0018458766570013869,0.003064461599967656,0.0015481060032317472,0.006208896208151795,-6.728010448269384e-05,0.006954819821848806,0.0027480708511695086
1991M06,0.0021953741406221918,0.00980579248325494,0.014852778883172829,0.00748651136014682,0.010155680052375774,0.00339054576206824,0.012002360970883898,0.0024734278237669937,0.01104538731713849,0.008156428754825574
1991M07,0.002016750192086297,0.007392338511265378,0.00042874658595074434,0.0036868247736284243,0.004394414110240643,0.0031817828824262356,0.007257373741731041,0.002210766511020183,0.007721934751085169,0.004254548006603791
1991M08,0.0022720287089400544,0.007835587617283634,0.004003025591329827,0.004649476521081528,0.005602382680195888,0.003471159429514296,0.008202062078053124,0.0026189705552710123,0.00835594540357161,0.005223404287248998
1991M09,0.0027201938284033525,0.008467339641027232,0.005717738113972996,0.0015418521565776701,0.007184304553443313,0.003992982746254922,0.009460884267268216,0.0033331892351317763,0.009225626017263889,0.005738234506593708
1991M10,0.0024377736551530285,0.00702319410921774,-0.00044521539051940056,0.0005852077068119379,0.003862147463841117,0.0027754532375763572,0.006709867804443811,0.002900333459375234,0.00727133340909202,0.003680010606110205
1991M11,0.001137218736076404,0.004540135384610174,-0.009068471554320752,-0.0050323674617025966,-0.0018614186675361237,0.0012802252567858715,0.002031709948862142,0.0009007246875858141,0.003938032090618484,-0.00023713461989117597
1991M12,0.0009456964729795717,0.0041911989992490135,0.00012887762072128438,-0.001940599398296101,-0.0025972931382691865,0.000460136573008093,0.0014130287904509922,0.0006240773661157833,0.0034835959510907664,0.0007454132485611351
1992M01,0.0012124482891556845,0.004627040243457808,0.003720528243288761,-0.0003727664894972373,-0.0002681489338049268,0.0009477930615228055,0.0023457284816318282,-0.00020314256384515656,0.004108993329460159,0.0017909415179299694
1992M02,0.002136248619744797,0.0062620131419286575,0.009277975876648935,0.0029621313731560744,0.008794509392178655,0.002029328312002738,0.005623865266721805,0.0012724661872893415,0.006377662215990743,0.0049706889317401946
1992M03,0.0017765408297188137,0.005555924653973469,-0.0012449574806161644,0.0017056633538921082,0.0032906524816787176,0.0016203135180502914,0.004339810258281262,0.00012711992298966752,0.0054453099384904734,0.0025129308307176262
1992M04,0.0019481571014440704,0.00714985762338335,0.009028462022616469,0.004016153380749607,0.007188230804380852,0.0026165021150150593,0.0084004157940688,0.0015293370055574711,0.007651647528931542,0.0055031959306830235
