,mva1_12.csv,mva1_3.csv,mva1_6.csv,mva1_9.csv,mva3_12.csv,mva3_6.csv,mva3_9.csv,mva6_12.csv,mva6_9.csv,mva9_12.csv,average
1991M01,-0.002127099950599347,0.0005004320160167901,-0.003105826817234298,-0.0020795353454083794,-0.0018298674620204863,-0.0031900178824260652,-0.0017476779966614263,0.0005303292882427467,0.0012892610815889841,0.0006990511620395817,-0.0011060951906461899
1991M02,-0.0014752264540823154,0.0026225604701086156,-0.000995781170405065,-0.0009025318425332815,-0.0017089717304624025,-0.0018796223870833145,-0.0012482728827759276,-0.00022715042818755862,0.0006320635371775685,0.00013529112631487225,-0.0005047641761928808
1991M03,-0.0007305619459343547,0.0025217120783226007,0.0013132555820658358,-0.00016657285630261218,-0.0009571017899521927,0.0006205862420479893,-0.0004844591011144916,-0.0010281995510842015,-0.0011476419145182216,0.00046865358485209544,4.0967032838244686e-05
1991M04,-0.0016710958642976266,-0.0018276814830682608,0.0004933486708581373,-0.0013842419803654004,-0.0008319180215745198,0.0017245533208974065,-0.0003546031350934965,-0.001729516165435974,-0.0024078974435662462,0.00043832934813714346,-0.0007550722753508837
1991M05,-0.004500540217052375,-0.008958510054981756,-0.0038809752214482296,-0.004504448929193465,-0.0018428459845123341,0.0003322312882900456,-0.0012098351979967616,-0.002239081067812087,-0.0023944308376535354,-0.0004707890033463616,-0.002966922522570686
1991M06,-0.004111175517317561,-0.0037030914328327054,-0.003199366144670749,-0.0032186453000963393,-0.0027930344710616764,-0.0013702114391914316,-0.0016541702064826079,-0.0022838536601415328,-0.0008952340006055301,-0.001789884839268248,-0.0025018667011668383
1991M07,-0.004022403554461554,-0.0008071182129988966,-0.002881575080358168,-0.0026248069284300454,-0.003459416654280934,-0.0024117368960235508,-0.002035254905313912,-0.0024572798542327103,-0.00022154048437286029,-0.002633011498033257,-0.002355414406850589
1991M08,-0.00261239117142046,0.0015224687057340141,-0.0006658699439198652,-0.0011969852872254238,-0.002661743718855806,-0.0011376378237543622,-0.001365661358983738,-0.002302268794623399,-0.0006404342834498077,-0.0020228959358944308,-0.0013083419612393277
1991M09,-0.0014400478856010542,0.0021556229169420646,0.0010217998935079598,-0.00038830883205937135,-0.0016813521893952773,0.00033073673196768263,-0.0007651807410998567,-0.0020366137499640046,-0.0015138222400437908,-0.0009237865611867954,-0.0005240952656932443
1991M10,-0.001218031169967249,-0.00010097093366853293,0.0011664337927115033,-0.00046373074201794316,-0.0009288490556495408,0.0014863655009855106,-0.00013633945623692332,-0.0018685943859528815,-0.001902128102169117,-0.00039110468136909274,-0.0004356949233334267
1991M11,-0.0014649549724793287,-0.001520891050202141,0.00030027227519655356,-0.000624302665491462,-0.0008308885429781447,0.0012188058019886696,0.00014117782751130496,-0.0015358077449696827,-0.0009774424087460652,-0.0006797494166197371,-0.0005973780896790033
1991M12,-0.0020291290368467246,-0.002503177532927374,-0.0008398021757537305,-0.0009730568142834248,-0.0011493652032744635,0.00046265036085796834,8.940000926425105e-05,-0.0014283955897616257,-2.2486901858327114e-05,-0.0013302253443551262,-0.0009723588228938576
1992M01,-0.0006224075798931856,0.0018761433428152409,0.0008763036994402337,0.0008528592730689307,-0.0008696762928347068,0.00027107372811289976,0.00048537571120335166,-0.0008400532069190922,0.0010984498137876406,-0.001336319733489935,0.0001791748755291378
1992M02,0.0003144710500049026,0.0032024734195705094,0.001871809881604782,0.0016054802071786512,-0.0002856916094314258,0.0007143522148167426,0.0008102665374433112,-0.0003267927586534795,0.0011386539533635815,-0.0006025896006850477,0.0008442433295212527
1992M03,0.0006819680969857447,0.0013001375935043863,0.001973810262740159,0.0015934432531632958,0.0005315223460911898,0.0016788407636903137,0.0014077736205954478,9.862869409585785e-05,0.0009598258529851193,0.00014399435024696835,0.0010369944834098482
1992M04,0.0002858628131097045,-0.001118426192291444,0.0009743080377573244,0.0007213955437256924,0.0007335622723795522,0.0017255306947469864,0.0013163089797241791,0.00033359444791432856,0.0006763740302873954,0.000677838427726008,0.0006326349055079727
1992M05,0.0004974188394792879,0.00010742799011670192,0.0011980521991237832,0.0010013801822567811,0.0006361245931899289,0.001406616695251951,0.0011990601561937125,0.0004472883617869501,0.0009051878308366321,0.0006612101158297695,0.0008059766964065499
1992M06,0.0007810445562862881,0.0013945753254070315,0.001283936366153428,0.0014188716204813516,0.0005945559052446632,0.0009221884250110533,0.00119840602710427,0.0007780194223158919,0.0016184203297025055,0.0005778437893164624,0.0010567861767022946
1992M07,0.0010989687667842091,0.0017824337322934363,0.0017046460799635672,0.0018543746363124817,0.0008102411041650422,0.0011900787311363765,0.0015071409572567068,0.0008860994558865946,0.0018723779419707151,0.0005400053111913373,0.0013246366716960468
1992M08,0.0006800679533776295,-5.361365518363097e-05,0.0010535822002075484,0.0012429487644049892,0.0008544866368841148,0.0013403293715836943,0.0014901573644073986,0.0008156540659643482,0.0016016658925899698,0.0006341360518545721,0.0009659414646090634
1992M09,-0.00053816654458844,-0.0033121769712431766,-0.0007632140809113391,-0.00046753269249695756,0.00046768075103904513,0.0009102679311780065,0.0008360740612715003,0.0005536906552469022,0.0008395749324741773,0.0008154718661395526,-6.583300918907296e-05
1992M10,-0.003412685652798168,-0.009145743299025719,-0.005016241320819293,-0.0039726524301096754,-0.0009072749994184651,-0.0008968632337254812,-0.0007838445547948017,-9.753577489108394e-05,5.34087829217228e-05,0.0004032602752382701,-0.00237761722074227
1992M11,-0.003254259847200909,-0.004066029459765984,-0.0041093209843625035,-0.0035329257241748374,-0.001994572248324316,-0.0022515239097893533,-0.0019727681357014338,-0.0006142702308954871,-0.0004160405914674795,2.3518044983554466e-05,-0.0022188193086698743
1992M12,-0.002339131629187915,0.0015986364867732394,-0.0018781585045793716,-0.002084246869136661,-0.0025076938111708836,-0.0024975274325675562,-0.0023669577406423593,-0.0011449215664567555,-0.0008332228727009989,-0.0003933390712008542,-0.0014446563010870116
1993M01,-0.00108033140810116,0.0035297193016486125,0.0007242075104905933,-0.0004404923676393182,-0.001742917383236631,-0.0006553776355695226,-0.001335631407682147,-0.001498546535938677,-0.001409364988296835,-0.0004228715203968089,-0.0004331606434721894
1993M02,-0.00044293267019552505,0.0025343362962967626,0.002079964953320415,0.00038247628253316757,-0.0008879002291857069,0.0011280937813592197,-0.00022130601486184916,-0.0017028023637222808,-0.001764671732975445,-0.00042928938662164845,6.759689159471097e-05
1993M03,-0.0002915179385857966,0.0006402999812455611,0.0022924394534110646,0.0006388856103344443,-0.00029430886450234104,0.0021483780119236607,0.0006069079847891862,-0.0016692172300033935,-0.0015733402925305802,-0.0005392305991092088,0.0001959296116972597
1993M04,0.0003170351424166086,0.001395853053041979,0.0024564096605128464,0.0015657966926474751,0.00010528482265390849,0.00200299684962996,0.0012661164601134845,-0.0009344187273773963,4.816399503941929e-05,-0.000757358264797375,0.0007465879683880912
1993M05,0.00207595815186277,0.005223607324538169,0.004231473089001626,0.003803948475163263,0.0008785082854060509,0.002164865342165388,0.0022551835814885336,0.00013791504816193772,0.0019225517999512344,-0.0006400268094333668,0.0022053984288305612
1993M06,0.0010975460839409818,-0.0001318352626888178,0.00175332484316149,0.002432801805028675,0.0012163389544980576,0.0020001940805708337,0.0025845203144207736,0.0007283068560374763,0.002805236458468458,-0.0005400988439095366,0.0013946335289528394
1993M07,0.004100214239552033,0.006646873485642838,0.005654257891879566,0.005527011421642684,0.00246646676901485,0.003033108383863878,0.003508044358862551,0.001819564196222712,0.00328579707314437,0.0007661989994060203,0.0036807536819231505
1993M08,0.003340445548530877,0.002629185271500715,0.003612389669119808,0.003929404157899919,0.0027154424006674096,0.002746833584768432,0.0032348559413693124,0.0023895263388053556,0.003121614850800828,0.0016572995733755223,0.002937699733683818
1993M09,0.0022218874689547714,-0.00263005103379352,0.001302628064229433,0.002155663159659901,0.002916247400067142,0.0027142598684753976,0.003164890746514542,0.0026806545497575266,0.00299109664174383,0.002127859085755251,0.0019645135951364273
1993M10,0.001257071009042645,-0.002360540883570586,-0.0001731705112362036,0.0010170322791290287,0.001916784766760742,0.0010841099802970176,0.0019545752202173913,0.0025070595931463717,0.0028824909259239206,0.0019415878227884735,0.0012027000202498802
1993M11,0.001855991142787156,0.001991612890992714,0.0012469677364246741,0.0018653762263720103,0.0014531403586782814,0.0006232169319833544,0.0014239043807310937,0.0022228450449098573,0.002500078676358519,0.001862192052838193,0.0017045325442075852
1993M12,0.003671558088995078,0.007266071155386595,0.003972557390790543,0.0040778721517177674,0.0019281042473981796,0.0011147447734322392,0.0019404587321048944,0.002590336672437106,0.0029229362911110416,0.002123423131572991,0.0031608062634946427
1994M01,0.0040301000747548985,0.005439746922319766,0.004874275035539514,0.004410640889105919,0.0027246270783224404,0.0028206501791063167,0.002854412288074308,0.0023724294272685813,0.0022600616985826803,0.0023475569060377906,0.0034134500499112207
1994M02,0.004585423775812577,0.004378937314527903,0.0057304846463986075,0.005131161725201479,0.0035291881023699245,0.004169398919258097,0.003908763440576992,0.0024732919405295274,0.002456709262965988,0.0023699863477323097,0.003873334547537341
1994M03,0.004009833863424139,0.002059642321689432,0.0045001038304191,0.004318176763950023,0.0035555935247841963,0.003958381598456402,0.0038638145922894117,0.0026798065264135307,0.0026727849969446597,0.0024910513532271743,0.003410918937159807
1994M04,0.0034850756641155965,0.0007750314238109577,0.003138644858027645,0.003916448550577015,0.0033740027393010827,0.0031623657364146717,0.003880954964150748,0.003070926176059252,0.003925763766169589,0.0020722132902975636,0.003080142716892412
1994M05,0.0063374154622761105,0.009094047564702556,0.006786136602363662,0.007347157574702446,0.0041002778061739265,0.0032763766309384466,0.004636236039453174,0.004143521787589664,0.005448890492973044,0.002514804755506239,0.0053684864716679265
1994M06,0.007926500237125149,0.010924185982208937,0.00876845199545407,0.009091174273944508,0.005199510551807752,0.0045281702166944235,0.005800824976019503,0.004796666057331021,0.006057312129016822,0.0030403728091658792,0.0066133169228768055
1994M07,0.011005685555976908,0.01331993908875167,0.012409717276759174,0.012147998111479473,0.007599834530851611,0.007265992549805884,0.008105694725483382,0.006205599301458264,0.006848345556001667,0.004536223730157543,0.008944503042672556
1994M08,0.00918668886919609,0.0045532694365107455,0.008787444962712974,0.009377700761436502,0.008111290631817727,0.007584890773127727,0.008316644124875747,0.006683917369870679,0.006786813682068569,0.005238566406694423,0.007462722701831117
1994M09,0.010843332813512576,0.007392909973014891,0.010308436906135898,0.011148458276779885,0.009104119930433316,0.008084875962313446,0.009276523908247025,0.007861234276220272,0.008209691279041899,0.005934981589372421,0.008816456491507163
1994M10,0.007774772736053068,0.001204626033660212,0.004974856792630891,0.007454252565208591,0.007668498875282603,0.005268699333736685,0.007586077555431458,0.008014382547395065,0.008901776355534846,0.00555974280551103,0.006440768560044445
1994M11,0.008729932874248055,0.004937558199010817,0.006185351236793761,0.008580969848929558,0.007730637465645134,0.004904746941295846,0.007568352161649788,0.008465550286454411,0.009483119077169854,0.005841155717077896,0.007242737380827513
1994M12,0.008398862712134574,0.00621522644643483,0.005674071944879869,0.007914770807103183,0.007103805186690645,0.0037874676827340855,0.006492886586050168,0.008466356420585054,0.008918565398363375,0.006319490933938335,0.006929150411891414
