,mom1.csv,mom12.csv,mom3.csv,mom6.csv,mom9.csv,average
1991M01,-0.01612645158421585,-0.005746104686525343,-0.007600150745212381,-0.00302995873277894,-0.0037783268354204566,-0.007256198516830593
1991M02,-0.008174528146902976,-0.005112754268780317,-0.005192780102941977,-0.003674777469637403,-0.004093603614023419,-0.005249688720457219
1991M03,0.0028355174048808876,-0.0036711852299364453,-0.00543742773903535,-0.003806872168554134,-0.0034224824180052083,-0.00270049003013005
1991M04,-0.011047562048105444,-0.0034828013742500726,-0.004502329926340155,-0.004080522813360749,-0.003749121173664535,-0.005372467467144192
1991M05,-0.013416827082278204,-0.003269765579545502,-0.0058620515680202975,-0.00411106890988239,-0.00426734911698043,-0.006185412451341365
1991M06,-0.015451866922862267,-0.0040991146896258756,-0.010105283435164326,-0.0053136331717381965,-0.005045680048930707,-0.008003115653664275
1991M07,-0.018002268696204866,-0.004123450386384038,-0.011962169585564954,-0.00587797271473649,-0.005792166179533062,-0.009151605512484682
1991M08,0.0018212091199850916,-0.0038240594939431744,-0.008090878582287646,-0.005123543086520658,-0.0050493888460863634,-0.00405333217777055
1991M09,0.022335868945251657,-0.0032162998289989183,0.0006440372258524956,-0.003512261338550483,-0.003931542486074526,0.0024639605034960455
1991M10,-0.012445407283568162,-0.0034283696295860045,0.0013336883079217553,-0.0037914348275118457,-0.004124409114983473,-0.004491186509545546
1991M11,-0.0003033779860796295,-0.0039369860665813845,0.0009101167375830574,-0.003168449888229319,-0.003921155304014498,-0.002083970501464355
1991M12,-0.002522120304858665,-0.0036717622179570832,-0.004232180875552993,-0.0026311709380380435,-0.003949725580882938,-0.003401391983457945
1992M01,-0.018978248467993116,-0.004013765474689273,-0.005998663228789052,-0.003107841061601476,-0.004452515569286115,-0.007310206760471806
1992M02,-0.03145544720314947,-0.004196257255403918,-0.013332432329180247,-0.0049391693146083136,-0.005495721290815491,-0.011883805478631486
1992M03,-0.004927412270580944,-0.004028818380048625,-0.013565921641023711,-0.005851018589091234,-0.005297030464648092,-0.006734040269078522
1992M04,-0.013485537831356665,-0.004361642316023407,-0.012497665929224943,-0.006225054464472843,-0.0054584292478667765,-0.008405665957788928
1992M05,-0.010360881068647531,-0.004675969743357444,-0.007920495796048269,-0.006821317244712128,-0.005839389193790539,-0.007123610609311182
1992M06,-0.012194861751568373,-0.005031559781307915,-0.009661896593004841,-0.007542651900199112,-0.006782909911032831,-0.008242775987422613
1992M07,0.01336102412261013,-0.005116888447817422,-0.003113816258774312,-0.005270013657735552,-0.005381555625860914,-0.0011042499735156141
1992M08,-0.0026784671110757427,-0.004957785109702496,-0.0014195295470600738,-0.004278277250435403,-0.005322036755526272,-0.0037312191547599974
1992M09,-0.00717811299579847,-0.004326900903825351,-0.00048233603989935583,-0.004409074380225576,-0.005451414590550248,-0.004369567782059801
1992M10,0.00972976033352512,-0.004456139144451914,-0.0009360377617252031,-0.00333420312500839,-0.004648601439834784,-0.0007290442274990345
1992M11,0.008057604279108276,-0.004389408279298991,0.001743633829121509,-0.0023903440294394153,-0.0040551177036647216,-0.0002067263808346686
1992M12,0.012653377063458055,-0.004470206997963899,0.006742457068428579,-0.0008395413669943772,-0.0034365221844476837,0.002129912716496135
1993M01,-0.013922043006699573,-0.004854001381368998,0.00048208403082543273,-0.0024482162665013206,-0.0037955025715186532,-0.004907535839052623
1993M02,-0.0047914923970889,-0.005691272537391035,-0.002486296382461807,-0.0025756049571692132,-0.0037856583749262813,-0.0038660649298074474
1993M03,-0.026149220146122573,-0.005505248530581969,-0.011490395826151875,-0.003794435752063174,-0.004583444869298499,-0.01030454902484362
1993M04,-0.012041103486148948,-0.0057092941339962405,-0.01117995285517883,-0.004547574300153001,-0.004757055143960323,-0.00764699598388747
1993M05,0.0017687216045716323,-0.00598474866682121,-0.009303225761177442,-0.00455292000438886,-0.0046175396057406,-0.004537942486711296
1993M06,0.0011707081864930505,-0.006287356639298118,-0.0031006007463132705,-0.004679657727771043,-0.004495583210903398,-0.003478498027558556
1993M07,0.02495428575576069,-0.005751469998225978,0.005529028792422012,-0.0031906784486629767,-0.0037813938008132747,0.003551954460096095
1993M08,0.01711455740050084,-0.005482869995188655,0.009706222624478998,-0.0023456997699709847,-0.0031614404557112506,0.0031661539608217894
1993M09,0.02459438852167947,-0.004661999425185841,0.016713608561648812,-0.00023022363762387546,-0.002196492214382913,0.006843856361227131
1993M10,-0.008881905610657381,-0.0046970502048401565,0.006965266352773334,-0.0007272359327118339,-0.002364660802680784,-0.0019411172396233641
1993M11,0.0048216294512552224,-0.004221938719918998,0.004205149777842943,-0.00011324878408360516,-0.0019402953141628343,0.0005502592821865455
1993M12,0.007552864337958694,-0.003675314146437845,0.000568883716710991,0.0008131467336217621,-0.00087781411850913,0.0008763533046688945
1994M01,-0.017971881998032155,-0.004218420116342894,-0.002002663481209116,-0.0015506001412399577,-0.0021702251200884093,-0.0055827581713825064
1994M02,0.0005906700885044977,-0.004123992756775067,-0.002918721670990858,-0.001811051989351383,-0.00196852656083047,-0.002046324577888656
1994M03,0.012966830371400354,-0.0037492286472974572,-0.0012621783756610562,-0.0016823227504400716,-0.000773309105677348,0.0010999582984648844
1994M04,-0.0015691495820419979,-0.0037011288799363973,0.002624474521162705,-0.0014825304605264882,-0.0012727119168301406,-0.001080209263634464
1994M05,0.07535812256316585,0.00521112391253859,0.024390409143437215,0.003294376689665937,0.005154356094711097,0.022681677680703734
1994M06,0.041316976320871716,0.014298657768178579,0.03715815896540739,0.008930920962900418,0.010341024791807247,0.02240914776183307
1994M07,0.1363310530206531,0.04961316565847717,0.10832048599479438,0.04362544572341587,0.04058588309132174,0.07569520669773244
1994M08,-0.013561549366617397,0.033430564076573355,0.0445106544546654,0.028450285428919853,0.02802837887392605,0.02417166669349345
1994M09,0.021826752804975723,0.03573030556815968,0.04013356176303284,0.03346575981893622,0.032968534813593034,0.0328249829537395
1994M10,-0.021269605017227196,0.025140255294412894,-0.0041898271822679856,0.01988081548030489,0.022639181835097257,0.008440164082063972
