,mom1.csv,mom12.csv,mom3.csv,mom6.csv,mom9.csv,average
1991M01,0.002135237128364712,0.0002471945819319824,-0.004747369916824212,-0.0008121006752552669,-0.0007560456004287864,-0.0007866168964423142
1991M02,0.0024282999074910594,0.0005716691355188643,0.0006285315453890674,-0.0017692392444909621,-0.00018960745581423472,0.00033393077761875885
1991M03,0.002156761600531549,-0.0003362985416877109,0.0024518598784554865,-0.002759931294414009,0.0009019445699716465,0.0004828672425713925
1991M04,-0.003510057416997195,-0.0009906525600217948,0.00034037294994803037,-0.002373096344443021,-0.00011369979175723387,-0.0013294266326542429
1991M05,-0.010192691853767461,-0.0023519915526935263,-0.004234226148180182,-0.002150436263182367,-0.002868086940526134,-0.004359486551669934
1991M06,4.9150010926468635e-06,-0.0017089984142828803,-0.004832313993281585,-0.001380911862648985,-0.0037820950723674047,-0.0023398808682976416
1991M07,-0.0011495612819817165,-0.0021534075509460023,-0.0039160878249892795,-0.00212032924284468,-0.003089181633204826,-0.002485713506793301
1991M08,0.002539215568684339,-0.002499716453898906,0.0005629279461509209,-0.0019292660785918845,-0.0007863975605338848,-0.0004226473156378831
1991M09,0.001574767837529737,-0.0029709736869281017,0.0011224810024358734,-0.0019371045306744669,-6.584367456287453e-05,-0.0004553346104399666
1991M10,-0.0009707314802301488,-0.002425772243583895,0.001125979278692962,-0.0013215422087789674,-0.0005095993914419434,-0.0008203332090683986
1991M11,-0.0016174390003139644,-0.0012396940414704447,-0.0003504639234216705,0.0006021803414494706,-0.0010937946141958573,-0.0007398422475904931
1991M12,-0.0026147475444648345,-0.0012445003271882803,-0.0018251948016863105,-7.168504967135616e-05,-0.0018017129060859866,-0.0015115681258193534
1992M01,0.0037352550440755226,-0.0009075604508541902,-7.910107664188477e-05,0.0011629473299171668,-0.0005980842865829113,0.0006626913119827405
1992M02,0.0023976936276019433,-0.0008053011102716512,0.0013367522590240193,0.0011774960931501292,0.001211779756696577,0.0010636841252402035
1992M03,0.0005066939999514655,-0.0009414322472428218,0.0023629416415687833,0.0009288134747182693,0.0012747515817757148,0.0008263536901542822
1992M04,-0.0018093257568916206,-0.0007839557534843579,0.00038884706602676153,0.0006760385031778216,0.0011125405734014378,-8.317107355399153e-05
1992M05,0.00097906526054843,0.0004666991497027632,-6.995786994765953e-05,0.0012893946502501958,0.0009080899124599062,0.0007146582206027272
1992M06,0.001333547155897723,0.0006385682470911074,0.0002444676364091841,0.002203897106750595,0.0008996564966280449,0.0010640273285553309
1992M07,0.0016850342839199468,0.0009784130708221828,0.0014536151090025237,0.001732828832070297,0.0012978825244156478,0.0014295547640461198
1992M08,-0.0009554033964824162,0.0005504150489139161,0.0007444270359417571,0.0009070050159499943,0.0013410366857339556,0.0005174960780114414
1992M09,-0.004030382793243777,-0.0001786241424554862,-0.0011674403885146764,-0.00024702597628302784,0.0010167882724497678,-0.00092133700560944
1992M10,-0.010271171675857392,-0.001454538521259598,-0.005394634066338365,-0.002416088003822698,-0.0011644122386637577,-0.004140168901188362
1992M11,-0.00048420191797406137,-0.0013045192447801316,-0.005087506666108332,-0.002695193614084717,-0.0015341683461247255,-0.0022211179578143932
1992M12,0.0023057193193742015,-0.0006652103263638181,-0.002735110250114661,-0.002317753915933432,-0.0011668325794611583,-0.0009158375504997737
1993M01,0.003556515833102453,-0.0005723095496773531,0.0019249639630660295,-0.0017171218246894231,-0.00029804737823217937,0.0005788002087139055
1993M02,0.0015978694303241108,-0.0006004942153173862,0.002600956312253402,-0.0010403529608746947,-0.00015576270584098802,0.0004804431721088889
1993M03,-5.217196708945778e-07,-0.0006379072985780079,0.0017819792196314868,-9.119997474000218e-05,-0.0003218001353708955,0.00014611001825433733
1993M04,0.0018160185058525894,-0.0001788359289700758,0.0012171000035846747,0.002664407717890778,-0.00023952445398190488,0.0010558331688752124
1993M05,0.0061343840082588065,0.0005345845504006021,0.0028185679751512997,0.004263029296406717,0.0008761876071514042,0.002925350687473766
1993M06,-0.003225126489082566,-4.884380160801859e-05,0.0015997347724789664,0.0028135496133986073,0.0008938348462829799,0.0004066297882939938
1993M07,0.010445366326948037,0.0011814172695124052,0.004743870231700134,0.0046533026640633475,0.003913283003841771,0.004987447899213139
1993M08,-0.0015650051939347866,0.0010432629878879564,0.0020245524067460698,0.003755767639579393,0.0036118280254144124,0.001774081173138609
1993M09,-0.002751081204969868,0.0010759921938977616,0.0020259625741286535,0.0029457729173581974,0.002763898829023888,0.0012121090618877266
1993M10,-0.0018118618806548252,0.0018856471263385996,-0.0021315876635821843,0.002009018820659649,0.0019500426465225416,0.00038025180985675616
