,energy,non-energy,agriculture,beverages,food,raw-materials,metals-minerals,precious-metals
1982M02,,,,,,,,
1982M03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982M04,100.0,0.0,0.0,0.0,100.0,100.0,0.0,100.0
1982M05,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
1982M06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982M07,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0
1982M08,0.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0
1982M09,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.00000000000001
1982M10,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1982M11,0.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0
1982M12,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.00000000000001
1983M01,0.0,100.0,100.0,100.0,0.0,100.0,99.99999999999999,100.0
1983M02,0.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0
1983M03,0.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
1983M04,100.0,100.0,100.0,100.0,99.99999999999999,100.0,100.0,100.0
1983M05,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1983M06,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0
1983M07,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
1983M08,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1983M09,0.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0
1983M10,0.0,0.0,100.0,100.0,0.0,100.0,0.0,0.0
1983M11,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0
1983M12,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0
1984M01,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0
1984M02,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1984M03,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1984M04,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0
1984M05,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0
1984M06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984M07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984M08,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
1984M09,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1984M10,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
1984M11,0.0,0.0,0.0,0.0,0.0,0.0,100.00000000000001,100.0
1984M12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985M01,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
1985M02,100.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
1985M03,0.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0
1985M04,0.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0
1985M05,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
1985M06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985M07,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985M08,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1985M09,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1985M10,100.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0
1985M11,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0
1985M12,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
1986M01,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.00000000000001
1986M02,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
1986M03,0.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0
1986M04,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
1986M05,99.99999999999999,0.0,0.0,0.0,0.0,100.0,100.0,100.0
1986M06,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
1986M07,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
1986M08,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
1986M09,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0
1986M10,0.0,0.0,0.0,0.0,100.0,100.0,0.0,100.0
1986M11,100.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0
1986M12,100.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0
1987M01,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.00000000000001
1987M02,0.0,100.0,100.0,0.0,100.0,0.0,100.0,0.0
1987M03,100.0,100.0,0.0,0.0,100.0,100.0,100.00000000000001,100.0
1987M04,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.00000000000001
1987M05,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0
1987M06,100.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0
1987M07,100.0,100.0,0.0,100.0,0.0,100.0,99.99999999999999,100.0
1987M08,0.0,100.0,100.0,0.0,0.0,99.99999999999999,100.0,100.0
1987M09,0.0,100.0,100.00000000000001,100.0,100.0,100.0,0.0,0.0
1987M10,100.0,100.0,100.0,100.0,100.0,0.0,99.99999999999999,100.0
1987M11,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0
1987M12,0.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0
1988M01,0.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
1988M02,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0
1988M03,0.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
