,energy,non-energy,agriculture,beverages,food,raw-materials,metals-minerals,precious-metals
1982M02,,,,,,,,
1982M03,,,,,,,,
1982M04,,,,,,,,
1982M05,,,,,,,,
1982M06,,,,,,,,
1982M07,,,,,,,,
1982M08,,,,,,,,
1982M09,,,,,,,,
1982M10,,,,,,,,
1982M11,-0.12207245905001081,-0.0173917137973309,-0.02598332456040405,-0.059046556787258696,-0.04722738063669925,-0.0007702278783411553,-0.026853961137711487,-0.340423183530493
1982M12,-0.06083352042947204,-0.028818021929721476,-0.03724670061727327,-0.07138032907170509,-0.05551732216647361,-0.0194098890813018,-0.040724573909399014,-0.41118868989656987
1983M01,0.030524478661353806,-0.04202510488848705,-0.03958577952677129,-0.09939370150923707,-0.048901798497765686,-0.02528005855745861,-0.08660895903430153,-0.5130072446202485
1983M02,0.046686435487956486,-0.0711403390011645,-0.05476885372237157,-0.11911001708364313,-0.07438613627261527,-0.007968198513963454,-0.16777246050634848,-0.5624474472877685
1983M03,0.027649315520992087,-0.09173840779801726,-0.0742936826226049,-0.10584418075764453,-0.1022077081028418,-0.03150390123800757,-0.19478962587589777,-0.3734151654621864
1983M04,-0.040939373062162276,-0.12795610212288658,-0.113815106024827,-0.12080563517064793,-0.15580019277350224,-0.0504320398816889,-0.20494963439837838,-0.33098111968102817
1983M05,-0.03688869626823202,-0.15717989309994204,-0.1402732512849084,-0.1614270596567349,-0.1833127424731825,-0.05436843538899547,-0.25294637812864074,-0.2953656469427911
1983M06,-0.05495981929591668,-0.15250060973644708,-0.1347470360194721,-0.14365926814219854,-0.16107551586964983,-0.06543280145133329,-0.2443491995990787,-0.04992192314365556
1983M07,-0.05889001999127488,-0.16944310955353378,-0.15377236503391933,-0.132507241093858,-0.1907896993854106,-0.07919039738636365,-0.2633406636434099,-0.04107102358098763
1983M08,-0.06873880126595826,-0.2189908914960715,-0.21091541664994237,-0.14354839668155406,-0.26681523534560364,-0.09754772186816699,-0.28536623789813376,-0.06410236446653965
1983M09,-0.05184420184262299,-0.21821831930281185,-0.21521463769905447,-0.11951849124038146,-0.29230367356770837,-0.0902080992707119,-0.26589798905470247,-0.021009195918652218
1983M10,-0.03542619004983023,-0.19988031746296442,-0.2145050257733275,-0.12257437678358846,-0.27753732976308826,-0.12137810108000613,-0.18501447953623387,0.06551776606945928
1983M11,-0.014969214128002816,-0.15678803603003927,-0.18812496379285334,-0.15271390910806917,-0.22294993297575863,-0.12628767924160414,-0.07844873024859851,0.052109739575788905
1983M12,-0.004974697507432641,-0.1397469284181244,-0.16930158201770046,-0.20855830685954896,-0.17714931863395245,-0.11204274683693578,-0.06609988485390159,-0.02214886780477892
1984M01,-0.014502184877557268,-0.11894467069822239,-0.15251992139957699,-0.242233715648024,-0.14530724286618132,-0.09472374906977434,-0.017361749505859614,0.03776045031341578
1984M02,-0.024618513297518834,-0.08135404947900647,-0.11713289212043082,-0.1619939031857799,-0.12810237843834305,-0.0839573121157253,0.007038766693178134,-0.054587340195126045
1984M03,-0.02871866822946313,-0.10085104795631356,-0.13911189657894996,-0.15861193967236112,-0.15125798427504705,-0.09558776173909744,-0.0034550112091216944,-0.08481122739924439
1984M04,-0.02907279487304669,-0.08414318212139016,-0.12927290170072148,-0.1759828989306816,-0.12536838705264922,-0.09990344879377917,0.022758955683639715,-0.049569366902391075
1984M05,-0.023820412083867,-0.03707047133283626,-0.07083302899849131,-0.1941245099638212,-0.07201355626972954,-0.07901006787501087,0.04965730529264027,-0.0339480236486587
1984M06,-0.008640517087264711,0.0029273317886738272,-0.016961220731601303,-0.15209686541593456,-0.019383572012331443,-0.04055724586758485,0.01723223352563293,-0.02858655437584798
1984M07,0.028449695281247085,0.07101910646136113,0.06190779476261329,-0.06982645098737912,0.08088997996852963,0.030569723114953037,0.05897235355012591,0.07404862123237539
1984M08,-0.006084121723473384,0.013660717881006163,0.015334150690681628,-0.04050529001258764,0.01955991745073833,0.02428962848070791,0.011423131890545673,-0.004208828523247014
1984M09,-0.010752178621721892,0.015475231321833476,0.004819233113731271,-0.011265218175828984,0.005609768424484505,0.011024008589123056,0.06220783174125215,0.02380118652568618
1984M10,0.004655307646699701,0.016792038282545316,0.022905139827715557,0.01600103355628149,0.02052364235174864,0.02573992336404173,-0.0008319564100286745,-0.002772684317260117
1984M11,0.0026115540275430363,0.0032308899001377922,0.020267587143765472,0.0014164084987883041,0.03047652580534512,0.00857249934440874,-0.06989908605045135,-0.011619362118451292
1984M12,0.021212822619915743,0.028654563091093047,0.029807387936446345,0.02651360824741852,0.03324339206602664,0.02305250106517307,-0.04169816800945366,0.06897121836118668
1985M01,-7.839074451128872e-05,0.003238757387966423,0.00410944268385876,0.01403998471780267,-0.009967629358994097,0.035923975038892136,-0.04126692573385362,0.06184956598897438
1985M02,-0.03883121489024648,0.0004768491188567779,0.004577673189235456,0.012232201509075629,-0.015076917714264271,0.026654132172449156,-0.05685603888991087,0.010982054068434348
1985M03,-0.03281495141705305,-0.0013022011779489867,-0.010938069658544994,0.013223117320557266,-0.03891663134617656,0.005539156116217721,-0.060623165555565614,-0.03244535118978428
1985M04,-0.027783577537694722,-0.011306157275048023,-0.015042886056770205,0.006572630396089615,-0.043216538038548316,-0.014124733624447107,-0.09179509032439441,-0.08156687641456825
1985M05,0.012883147260818753,0.010395434784911386,0.018033371011372267,0.020158484909032194,0.001367257410035637,-0.004401652163983307,-0.09448346722495665,-0.049202104122947996
1985M06,0.004155069996388504,0.03131353707753658,0.02439298981223871,0.013735388612109305,0.03268593960543748,0.0051510212522772655,-0.04354697727872428,-0.0467963486753742
1985M07,-0.001916752137057432,0.023953663053078823,0.028907419559318307,0.013399907774102215,0.042246828089581856,0.004560347127522463,-0.034390451706533647,-0.04225238712043544
1985M08,-0.016838818746467296,0.017711691123340752,0.018808150700635486,1.0637320363688431e-05,0.023581593153273725,0.02331758034035997,0.01109190570428493,-0.08171470195763787
1985M09,-0.0150154836965548,0.022211941924613506,0.017732387434390835,-8.166487970489817e-05,0.021430063154091294,0.024804329255140714,0.03443573367056445,-0.062125984038843216
1985M10,-0.035210166147575855,0.004911026788846296,0.0024345281043357636,-0.02578278225779558,0.014993134578963872,-0.004927948359783751,0.011727474839251087,-0.07316655098614624
1985M11,-0.06771539191056565,-0.016124988729678238,-0.02710830111078425,-0.07492934354999023,-0.02274624031156059,-0.02136319154448049,0.027261674177923058,-0.0611543329714851
1985M12,0.02959835941446875,-0.06351989142134923,-0.07567188096761264,-0.2146267189424613,-0.04156820862470077,-0.05192768658748976,-0.04871231460612902,-0.021072711240997227
