,energy,non-energy,agriculture,beverages,food,raw-materials,metals-minerals,precious-metals
1982M02,,,,,,,,
1982M03,,,,,,,,
1982M04,,,,,,,,
1982M05,,,,,,,,
1982M06,,,,,,,,
1982M07,,,,,,,,
1982M08,,,,,,,,
1982M09,,,,,,,,
1982M10,,,,,,,,
1982M11,,,,,,,,
1982M12,,,,,,,,
1983M01,,,,,,,,
1983M02,-0.16601596525917325,-0.07706915513451967,-0.10108435225763442,-0.05363226387212533,-0.13559615193406468,-0.06188053769974475,0.009264539589635771,0.049440202667519965
1983M03,-0.19366528078016534,-0.029790012103054677,-0.06145942750894165,-0.020441141504537644,-0.09614673987392763,-0.038344834975700556,0.027017165369549297,-0.189032281825582
1983M04,-0.15272590771800307,0.015131899336798895,-0.017046514613826245,0.0016956180870048617,-0.042554255203267076,-0.01941669633201925,0.03701396966019201,-0.14271113638468713
1983M05,-0.1567765845119333,0.029223790977055474,0.012015745757072349,0.04941453012687803,-0.007106070563049574,-0.015480300824712677,0.04799674373026236,-0.10223618959149608
1983M06,-0.13870546148424864,-0.004679283363494981,-0.0055262152654362625,0.03248565963193125,-0.022237226603532546,0.011064366062337754,-0.008597178529562191,-0.1721023406136198
1983M07,-0.13477526078889043,0.0122632164535919,0.013499113749010949,-0.011152027048340472,0.007476956912228258,0.013757595935030408,0.010394285514768939,-0.18095324017628775
1983M08,-0.12492647951420706,0.06693949573986854,0.08312637617642717,-0.00011087146064447698,0.12325291659689226,0.019127552360144517,0.022025574254723974,-0.15792189929073577
1983M09,-0.1418210789375423,0.010653735939130857,0.015562597105981318,-0.011807004617370673,0.027162856083171122,-0.00014165196183281675,-0.005597636071743805,-0.16802308590692977
1983M10,-0.1582390907303351,-0.005130918881081962,0.0016294669837712752,0.01926225336336837,-0.014766343804620026,0.031028349847461483,-0.040596760465309766,-0.2545500478950414
1983M11,-0.15112995416283834,-0.019107966201329533,-0.01119698778487399,0.03659001157288828,-0.043869402817100105,0.004909578161597994,-0.06599900828089825,-0.30665978747083017
1983M12,-0.09988553216286969,-0.015551005016391674,-0.010495540659793504,0.055844397751479855,-0.061848445328679766,0.009290770319375821,-0.05133068830604588,-0.2845109196660513
1984M01,-0.05485886862395878,-0.00013556841142440984,0.01224422212430519,0.04863686320147842,-0.04009803642579043,0.0016091408765198495,-0.06305485399389585,-0.3444202377842458
1984M02,-0.039145590461006914,-0.013181682017079824,-0.01445509928450095,-0.030825282335365974,-0.052027577757481173,-0.006830041446742548,-0.07303777497407649,-0.2898328975891198
1984M03,-0.03504543552906255,0.006315316460227166,0.007523905174018008,-0.01352859083422416,-0.028871971920777274,0.01586477423896743,-0.06958276376495477,-0.15737282079350537
1984M04,-0.03469130888547898,0.00023463398216345323,0.009186334136218591,0.003842368424096269,-0.025047385627414116,0.018073282989712183,-0.09579673065771604,-0.1926146812903586
1984M05,-0.039943691674658645,0.011412554689116053,0.02468650347419698,0.01814161103313939,0.010165110941049769,-0.0019074805204567149,-0.14545403595035628,-0.208236024544091
1984M06,-0.05512358667126095,-0.039997803121509926,-0.04787673196201159,-0.0420276445478866,-0.05262998425739814,-0.04036030252788262,-0.16268626947598913,-0.15791178411766207
1984M07,-0.09221379903977278,-0.1110169095828712,-0.12674574745622613,-0.09322880099570306,-0.1529035362382592,-0.08031726970112621,-0.22165862302611505,-0.2605469597258853
1984M08,-0.08612967731629935,-0.12467762746387724,-0.14207989814690775,-0.08595995039760627,-0.1724634536889975,-0.10460689818183404,-0.23308175491666072,-0.2563381312026383
1984M09,-0.06456702099471551,-0.14015285878571082,-0.1468991312606392,-0.08196358281987397,-0.17807322211348198,-0.11563090677095715,-0.2896919505861688,-0.27424695963537743
1984M10,-0.06355649547034456,-0.15694489706825612,-0.1698042710883547,-0.1092298345519844,-0.19859686446523064,-0.14137083013499896,-0.25386086978257416,-0.1849473133300058
1984M11,-0.06478935182853665,-0.16017578696839385,-0.19007185823212025,-0.11064624305077281,-0.22907339027057577,-0.14994332947940758,-0.17405981230141554,-0.1710416730388545
1984M12,-0.08600217444845239,-0.1888303500594869,-0.2198792461685665,-0.13715985129819122,-0.26231678233660227,-0.17299583054458065,-0.20226073034241318,-0.2516322535184925
1985M01,-0.08592378370394117,-0.19206910744745329,-0.22398868885242537,-0.15119983601599385,-0.2523491529776082,-0.20891980558347273,-0.19096780693016327,-0.3134818195074669
1985M02,-0.04717095955820595,-0.1925459565663102,-0.22856636204166086,-0.16343203752506946,-0.247239864622338,-0.23557393775592184,-0.1688507840030472,-0.3244638735759013
1985M03,-0.053187223031399486,-0.19124375538836125,-0.21762829238311596,-0.1766551548456266,-0.22340015099042584,-0.2411130938721395,-0.16508365733739236,-0.29201852238611703
1985M04,-0.05821859691075773,-0.18123979929126216,-0.2135234759848907,-0.18322778524171626,-0.21910024429805394,-0.22698836024769234,-0.1076977656758022,-0.20765513666447963
1985M05,-0.09363293892009139,-0.20294139135122163,-0.2465997330530332,-0.2033862701507485,-0.26368403974663795,-0.23480396118769942,-0.05535208348259978,-0.22439856570236755
1985M06,-0.08260811391987753,-0.19425712530724826,-0.22311599090326045,-0.1750940142149711,-0.24373999509467725,-0.2059038125965339,-0.08905633990319926,-0.22144285187713064
1985M07,-0.05435332803603028,-0.14719168189896575,-0.17315439496836418,-0.14855798371708584,-0.18571327120339803,-0.17050719255081284,-0.059261059108394416,-0.12756046634709312
1985M08,-0.03943126142662033,-0.15124265514130047,-0.1766283949783181,-0.14856862103744958,-0.18973494690593332,-0.1695351444104649,-0.07035296481267937,-0.08809815150989071
1985M09,-0.04125459647653288,-0.15797936574408045,-0.1895415492989775,-0.14848695615774468,-0.20555524163554023,-0.1833154650764825,-0.10478869848324375,-0.09129621649820349
1985M10,-0.020659265999877757,-0.14609835425038134,-0.16907093757559774,-0.09551958704754357,-0.20002473386275535,-0.15264759335265693,-0.1165161733224948,-0.08025564955090049
1985M11,0.01184595976311209,-0.12674247562056534,-0.12169504932104802,-0.04495661725656044,-0.15677511371837152,-0.12763985082355156,-0.14377784750041792,-0.09226786756556166
1985M12,-0.09731375132503436,-0.058283560606026116,-0.04967985171144912,0.12125436638332902,-0.1379531454052312,-0.07402285471536928,-0.09506553289428893,-0.028196639526856474
1986M01,-0.10283358054365983,-0.032713476362419405,-0.023519240801019244,0.08793448807622822,-0.1411738530439924,-0.005790501570639848,-0.06468877883760035,0.038402080939336586
1986M02,-0.39888825418231605,-0.05075147969187945,-0.0441651885727853,-0.040001416969046875,-0.17058352880147454,0.026201689433706366,-0.07189393795690162,-0.023771378179677605
