,OLS-binary.csv,OLS-non-binary.csv,RF-binary.csv,RF-non-binary.csv,SVM-binary.csv,SVM-non-binary.csv
2011M03,66.66666666666666,70.83333333333334,66.66666666666666,58.333333333333336,66.66666666666666,50.0
2011M04,66.66666666666666,70.83333333333334,66.66666666666666,62.5,62.5,50.0
2011M05,66.66666666666666,70.83333333333334,70.83333333333334,66.66666666666666,66.66666666666666,50.0
2011M06,66.66666666666666,66.66666666666666,70.83333333333334,66.66666666666666,66.66666666666666,54.166666666666664
2011M07,70.83333333333334,66.66666666666666,70.83333333333334,66.66666666666666,66.66666666666666,54.166666666666664
2011M08,66.66666666666666,62.5,66.66666666666666,62.5,62.5,50.0
2011M09,66.66666666666666,62.5,62.5,58.333333333333336,58.333333333333336,45.83333333333333
2011M10,66.66666666666666,62.5,58.333333333333336,58.333333333333336,54.166666666666664,45.83333333333333
2011M11,66.66666666666666,62.5,58.333333333333336,58.333333333333336,54.166666666666664,41.66666666666667
2011M12,62.5,58.333333333333336,54.166666666666664,54.166666666666664,50.0,41.66666666666667
2012M01,62.5,58.333333333333336,54.166666666666664,54.166666666666664,54.166666666666664,41.66666666666667
2012M02,58.333333333333336,58.333333333333336,50.0,54.166666666666664,50.0,41.66666666666667
2012M03,58.333333333333336,58.333333333333336,54.166666666666664,54.166666666666664,50.0,41.66666666666667
2012M04,62.5,62.5,58.333333333333336,58.333333333333336,50.0,45.83333333333333
2012M05,62.5,62.5,58.333333333333336,58.333333333333336,50.0,45.83333333333333
2012M06,66.66666666666666,66.66666666666666,62.5,62.5,54.166666666666664,50.0
2012M07,66.66666666666666,66.66666666666666,66.66666666666666,62.5,58.333333333333336,45.83333333333333
2012M08,62.5,62.5,62.5,58.333333333333336,58.333333333333336,41.66666666666667
2012M09,58.333333333333336,58.333333333333336,62.5,58.333333333333336,58.333333333333336,41.66666666666667
2012M10,54.166666666666664,54.166666666666664,58.333333333333336,54.166666666666664,54.166666666666664,37.5
2012M11,50.0,50.0,54.166666666666664,54.166666666666664,50.0,37.5
2012M12,50.0,50.0,54.166666666666664,58.333333333333336,50.0,41.66666666666667
