,mva1_12.csv,mva1_3.csv,mva1_6.csv,mva1_9.csv,mva3_12.csv,mva3_6.csv,mva3_9.csv,mva6_12.csv,mva6_9.csv,mva9_12.csv,average
1991M01,-0.006320452192396766,-0.007734942727694697,-0.004241383245807877,-0.006720511819354347,-0.003136753350944556,-0.003200987003507336,-0.0015926578113587132,-0.0005760484891587854,-0.0016332454768313153,-0.0006093525574105179,-0.0035766334674464917
1991M02,-0.006059680066489082,0.009512710670039224,-0.004037838826386425,-0.006432867511522102,-0.002947741036856865,-0.0030145211927160714,-0.0014175765198093306,-0.0004313399066160398,-0.001484832080711785,-0.00047577724551918775,-0.0016789463716587664
1991M03,-0.005829078865657109,0.009426104264335503,0.006985274789265831,-0.006178599842967264,-0.002785354942769058,-0.002854047217392834,-0.0012715139267808113,-0.0003130677874842671,-0.0013599472796702984,-0.00036607814913989557,-0.0004546308958260203
1991M04,-0.00596156323578101,-0.007481780126713963,-0.0038604463479583483,-0.00631212621598381,-0.0029760641039482463,0.00583120539935074,-0.0015170539062240908,-0.0005685517282128672,-0.0015667560668789428,-0.0006004847148769234,-0.002501362104722746
1991M05,-0.006481371290927946,-0.007926692597012388,-0.004400667879596215,-0.006857654721880487,-0.003544219042951759,-0.003039670075909222,-0.0021786824298524244,-0.0012223728587319209,-0.0021294451395872495,-0.0012033978163817427,-0.0038984173852831356
1991M06,-0.00636908338376501,-0.007798621086808925,-0.004331875806879652,-0.006730509582375019,-0.0034905742156953476,-0.002995728113403627,-0.002148384676570851,-0.0012128282703010296,-0.0021044495556969017,-0.0011949315939145085,-0.0038376986285410877
1991M07,-0.006328215248731885,-0.007736258267076174,-0.004330247372715997,-0.006679763271755992,-0.0035047886712867983,-0.0030192792879062385,-0.0021920420866848363,-0.0012734505121358545,-0.002142654748667357,-0.0012513947192502061,-0.0038458094186211342
1991M08,-0.006075470401443996,0.00901578507063617,-0.004123019935802502,-0.006404822773170345,-0.0033090099614939677,-0.002832491492620459,-0.0020030767041499214,-0.0011099071362601317,-0.0019810772678569484,-0.0011001464214906377,-0.001992323702365274
1991M09,-0.005888762946613106,0.008923024831539648,0.006621008981888577,-0.006200674637237122,-0.003175996468386367,-0.002708141971674193,-0.0018828805268784382,-0.0010115102267277427,-0.0018778391742831349,-0.0010089521611171604,-0.000821072429948904
1991M10,-0.005851031151528538,-0.007481025164927861,0.006427777070798755,-0.00615476770607798,-0.0031873807138966467,0.0051315170402307705,-0.0019207360894290947,-0.0010643782265434827,-0.001910647225853959,-0.0010581550042021574,-0.0017068827171430195
1991M11,-0.0058484450835643775,-0.007450943574768675,-0.003977845791244886,-0.006146304378520578,-0.0032315707249780303,0.004934467433216834,-0.0019935336905080683,-0.001150338099117409,-0.0019739066278486564,-0.0011382939066389417,-0.002797671444397279
1991M12,-0.00589714926430529,-0.007470504238285799,-0.004059367503430003,-0.006192198434210871,-0.0033245537018886905,-0.0027278807617686176,-0.0021186478357021867,-0.0012862334679661174,-0.002082934115683863,-0.0012651801689975402,-0.003642464949223898
1992M01,-0.005607448333652999,0.008691451394294173,-0.0038013524652065964,0.008276665268536492,-0.0030833662711189217,-0.0024886985604476363,-0.001877459825531267,-0.0010685238575823034,0.005164517820392409,-0.0010623354209554562,0.0003143449748727895
1992M02,-0.005400167977194414,0.008654498560421121,0.006207159099592673,0.008247119329766264,-0.0029216086216435487,-0.0023316159525536466,-0.0017229225069324535,-0.0009336007601264106,0.005194264246453862,-0.0009363611895069485,0.00140567642282765
1992M03,0.008229117493544652,0.00851561459710131,0.006109497555871219,0.00811538237049302,0.005414861746413137,0.004692341525734457,0.004162968028827428,-0.0009047781151036851,-0.0018734431668256185,-0.0009093535469150342,0.004155220848914089
1992M04,-0.005297863300054651,-0.007169258189895417,0.005890931761788329,-0.005881331104251996,0.005174787982060754,0.004498638118145191,0.0039785518755698634,-0.0009970488708960603,-0.00194447982619114,0.003015635725300882,0.0001268564171575755
1992M05,0.007937560089536694,-0.007016614229112141,0.005828927203458665,0.007866000731228425,0.0051171855699929,0.0044606386226369605,0.0039495193842439685,-0.0009421869334033271,-0.001878243151115218,0.0030006155514126923,0.0028323402838879613
1992M06,0.007847541581295348,0.008259332402205544,0.005786854135081878,0.0077894009928894305,0.005082468522919076,-0.0022795866541850856,0.003939300685684376,0.002702589997184763,0.005105141214548619,-0.0009956932161204117,0.004323734966150353
1992M07,0.007780692053542419,0.008193434668916352,0.005763262668466233,0.007732433745310326,0.005068793477058003,0.0044417568861385105,0.003946501776558689,0.0027346818460493496,0.005090753467952437,-0.0009118329137100418,0.004984047767628228
1992M08,0.007562540050328961,-0.006852118508503562,0.0056067933769049765,0.007543682960686054,0.004901809371514067,0.0043047048694233574,0.0038198154504385396,0.0026117375825999174,0.004920135822092377,0.0030076767885109648,0.003742677776399565
1992M09,-0.0051733955840100165,-0.006949921182867087,-0.0036246839031284558,-0.00573533113134271,0.0045682297596754875,0.004019193483567744,-0.0016789754505373788,0.0023205667075930792,-0.0017978607000330134,0.0026852934593853623,-0.0011366884541696993
1992M10,-0.005598331374601358,-0.00732791338929488,-0.004089596081420866,-0.006187683472909913,-0.0028616131909413364,-0.0021687374409796105,-0.0022024919268555515,-0.0008718786858192053,-0.002248187274285139,0.002014612909188134,-0.0031541819927919735
1992M11,-0.005533617157638978,-0.0072399349395475526,-0.004047493452315139,-0.006107229201066146,-0.0028399958121514968,-0.0021581242977827537,-0.002190747854081686,-0.0008823537990474645,-0.0022373387434147826,-0.0009559795476032806,-0.003419281480464928
1992M12,-0.005337569559764763,0.007993854689154898,-0.0038690914755631117,-0.005884845161958061,-0.0026835922420171783,-0.00201019601707157,-0.0020347448547530012,-0.0007570239116608286,-0.0021012980397423493,-0.0008352309316348876,-0.0017519737505010853
1993M01,-0.0050909575324169145,0.008038090058477693,-0.0036379596709058297,-0.005608560872294662,-0.0024745952973318232,-0.0018085704895332044,-0.0018226289035430231,-0.0005781295971372916,-0.0019158848476033953,-0.000663179541344134,-0.0015562376693632584
1993M02,-0.004944700514808298,0.007982024180595015,0.005304885585861844,-0.005441830273900465,-0.0023663398984536126,0.0034459901273703043,-0.0017179627636529481,-0.0004990505936466908,-0.0018233435550697517,-0.0005863385829456667,-6.466662886502693e-05
1993M03,-0.004876433275495375,0.007849439741524581,0.005214795410199873,-0.005360039390141469,-0.0023361043769746567,0.0033854062288272376,-0.001696234259091493,-0.0004971073343617811,-0.0018028851314890882,-0.0005832147698717103,-7.02377156873882e-05
1993M04,0.007179687648141964,0.007807561579690914,0.005214083566043149,0.007210535015065809,-0.0022240843506889166,0.0034132785906294703,0.0035467298840158312,-0.0004125350251299643,-0.00170605009654938,-0.0005010368819568284,0.0029528169929262053
1993M05,0.007379724199773015,0.007967163678277985,0.005413585326378648,0.007384680459078261,0.003912090771305509,0.0036404850428944126,0.003779030965029079,-0.00013909042199789997,0.0045799164732270616,-0.00023789977111447319,0.00436796867228516
1993M06,0.007058100522816997,-0.007027198162743701,0.005170482492497701,0.0071031823001901015,0.003652389119857839,0.0034242473648238296,0.0035538710794854366,0.0017052943201700567,0.004298229099467969,-0.0003822511869290508,0.0028556346949637173
1993M07,0.007496387351829335,0.007685370263307649,0.005571526780318927,0.007486832569056714,0.004150425271729104,0.003851354863505858,0.00399212613636289,0.0022469935247477315,0.004802633111778004,0.001946613897358145,0.0049230263769994365
1993M08,0.007262376033813106,0.007479972660973033,0.005400235664533176,0.007281331028720828,0.003974102955093914,0.0037053603935555957,0.003839574693492058,0.0021009713735572096,0.004608367000976397,0.0017952387465945579,0.004744753055130987
