,flt12_10_buy.csv,flt12_10_sell.csv,flt12_5_buy.csv,flt12_5_sell.csv,flt1_10_buy.csv,flt1_10_sell.csv,flt1_5_buy.csv,flt1_5_sell.csv,flt3_10_buy.csv,flt3_10_sell.csv,flt3_5_buy.csv,flt3_5_sell.csv,flt6_10_buy.csv,flt6_10_sell.csv,flt6_5_buy.csv,flt6_5_sell.csv,flt9_10_buy.csv,flt9_10_sell.csv,flt9_5_buy.csv,flt9_5_sell.csv,average
1991M01,0.005291063788530668,0.0005944366070285388,0.00355350362347319,-0.006372044402679345,-0.006383845429663571,-0.06141109268415174,-0.008790453208138952,-0.029206094463899584,-0.008190200612735392,-0.02451476391119476,-0.009537088067996854,-0.025908137508082046,0.006711678953383942,0.0029981467502873636,0.006081453518997868,-0.011365996068725277,0.004978338725218565,0.00013169898283813507,0.002037953978750784,-0.008991604690139515,-0.008414652305944898
1991M02,0.0005048576261374527,-0.0035101586507583,-0.00017739143702663347,-0.00876953019713353,-0.008005558358980772,-0.07980900460679614,-0.01058175113134641,-0.03712789833923952,-0.010115004890468134,-0.033178516870537356,-0.011759848015284834,-0.029747359263659318,-0.0071114581313002035,-0.0032445929272235594,-0.009942889503187715,-0.014336969553008479,-7.242993035965622e-05,-0.004515064887509334,-0.0015836401503902427,-0.011660571239809663,-0.014237239022894121
1991M03,0.0004304311820263456,-0.0034825583856263557,-0.00022209884979868064,-0.00867744186931855,-0.007950391260836149,0.0007165175528424493,-0.010491985871767489,0.0029417574753103554,-0.010024404220231119,-0.03146434078051218,-0.011632327734674014,-0.02904417946843948,-0.0070467539302026955,-0.0032128258349084222,-0.009815897132302662,-0.014118540056591695,-0.0001349554114631231,-0.0044573881075771135,-0.0015987362136493247,-0.011509970852878616,-0.008039804488529928
1991M04,0.0002688149904554139,-0.0035368775197994005,-0.0003374152057056415,-0.008637937058331532,-0.007930412501493882,0.0006519183583122266,-0.01044231505905214,0.0028438201668153527,-0.009976682335966856,-0.030117407070445242,-0.011555531368734892,-0.028464889988959487,-0.007031098548323197,-0.0033014849833861515,-0.00975125292176066,-0.013971291132174692,-0.00821911197329864,-0.00449367559941463,-0.0016842134951611356,-0.011420488780439915,-0.008355376601343254
1991M05,0.00023884428678270543,-0.0034789472006139218,-0.0003492671647205873,-0.008530882559694333,-0.007863742031541112,0.000636559799916449,-0.010341120357960665,0.0028023494709552587,-0.009873879277108751,9.114239420648232e-05,-0.011415721918573284,0.008572916356867015,-0.006950821108956482,-0.003224985892194766,-0.009608974861029889,-0.013742496781723436,-0.00810697199150102,-0.00440458403834059,-0.008873401698724878,-0.011256575098815124,-0.005284027983638547
1991M06,-0.0010660662771721056,-0.00456119810571718,-0.0013867813151253626,-0.009143644289498022,-0.008292032095728125,0.00011829971688490494,-0.010792924236670174,-0.03529607986086295,-0.010361391744055428,-0.0005083366083729557,-0.011959186423986154,-0.02779330762719104,-0.007552271339169565,-0.004788657859168797,-0.01030188778125741,-0.014423875955062056,-0.008791146489135305,-0.005596240252902126,-0.009727037989814091,-0.011902819925531258,-0.00970632932297676
1991M07,-0.006928611750015893,-0.0034840999641125004,-0.00047429677926328403,-0.008397616467346667,-0.007784046613060543,0.0005558627152926949,-0.010200681124312123,0.0021929490545822255,-0.009734460563013674,9.116182272325148e-06,-0.011215319744836303,0.007663572162863636,-0.006864903571363508,-0.0032477162710211806,-0.009421195557336151,-0.013398684590574531,-0.007972436622883994,-0.004366272281411544,-0.008674406809823208,-0.011024558797118623,-0.005638390369624143
1991M08,-0.006516341980431156,-0.003040523414337905,-0.00012935581314382424,-0.008048213922114467,-0.007547087159003791,0.000718614712554727,-0.009911936221741191,0.002360848252114331,-0.00943180083786992,0.00020470363548986595,0.009451707781463396,0.0078105866884028265,-0.006552593723307411,-0.005569721556053015,0.0019447089204161008,0.005649757474005732,-0.007593318813355284,-0.003850601427772478,-0.001669425253225683,-0.010594228450518814,-0.0026157110554213985
1991M09,5.604040918205395e-05,-0.002062713071661801,0.0007040060237068352,-0.0073518929050236,-0.007066176420143287,0.0011312648869868428,-0.009352914593184734,0.002813096498121531,0.015188057979041374,0.0006902197196344472,0.010525055526776347,0.008340038069665516,0.0005561533267148871,-0.004897162823615093,0.0029203333398791706,0.006450215145491149,-0.0002900268946462855,-0.0027432654094869443,-0.0007743943180330507,-0.009778545923646603,0.0002528694282879376
1991M10,0.0015691516913736055,-0.0007190622993601932,0.001875202742247041,-0.006410701756342528,-0.006409940038656362,0.0017237515597315865,0.034778349884302194,0.0034689568038615065,0.017565761196392676,0.0013830111801052434,0.012130784056677583,0.009139753386197241,0.0027082757339383368,-0.003975886660890965,0.004302544277735592,0.007623607353449701,0.0014312850116185898,-0.005830658274449271,0.00046889284916416286,-0.008693062279196391,0.0034065008208949677
