,sup12_1_buy.csv,sup12_1_sell.csv,sup12_2_buy.csv,sup12_2_sell.csv,sup12_3_buy.csv,sup12_3_sell.csv,sup12_4_buy.csv,sup12_4_sell.csv,sup12_5_buy.csv,sup12_5_sell.csv,sup1_1_buy.csv,sup1_1_sell.csv,sup1_2_buy.csv,sup1_2_sell.csv,sup1_3_buy.csv,sup1_3_sell.csv,sup1_4_buy.csv,sup1_4_sell.csv,sup1_5_buy.csv,sup1_5_sell.csv,sup3_1_buy.csv,sup3_1_sell.csv,sup3_2_buy.csv,sup3_2_sell.csv,sup3_3_buy.csv,sup3_3_sell.csv,sup3_4_buy.csv,sup3_4_sell.csv,sup3_5_buy.csv,sup3_5_sell.csv,sup6_1_buy.csv,sup6_1_sell.csv,sup6_2_buy.csv,sup6_2_sell.csv,sup6_3_buy.csv,sup6_3_sell.csv,sup6_4_buy.csv,sup6_4_sell.csv,sup6_5_buy.csv,sup6_5_sell.csv,sup9_1_buy.csv,sup9_1_sell.csv,sup9_2_buy.csv,sup9_2_sell.csv,sup9_3_buy.csv,sup9_3_sell.csv,sup9_4_buy.csv,sup9_4_sell.csv,sup9_5_buy.csv,sup9_5_sell.csv,average
1991M01,-0.006241908886273393,-0.00035091804756362223,-0.006161838604483083,-0.0003650254576647064,-0.006161838604483083,-0.002890359133611647,-0.005528326961015238,-0.002890359133611647,-0.005806315481612495,-0.002890359133611647,-0.014676998391608331,-0.01780304672601382,-0.012669425953438786,-0.02720211829877964,-0.010270674383729202,-0.027237959560252673,-0.008086180989313007,0.002946512522319893,-0.006479234523634053,0.0007673266986096246,-0.009015993880922493,-0.019975443824262834,-0.009003927008365024,0.002923557300951167,-0.008061326733739178,0.0007209430807433566,-0.006680401542276322,0.0003591928407213799,-0.005664614475966858,-0.0006380378359671028,-0.005811127186783923,-0.014358331382525687,-0.006611000146022148,0.0006717983691737176,-0.006324833670800099,-0.0002620807708983452,-0.00571481198947308,-0.0001802228212353578,-0.004461669103680872,-0.0001802228212353578,-0.0050186698435562525,-0.01870328758850497,-0.0055766072496948125,0.00033794622819021715,-0.005298663042836556,-0.0021350345435323156,-0.004704150174139648,-0.0021350345435323156,-0.004982034558833545,-0.0021350345435323156,-0.006172363450246164
1991M02,-0.006348167349578947,-0.0005474826858271643,-0.006266608903240085,-0.0005429239251493147,-0.006266608903240085,-0.0030318876286705787,-0.005637756282255254,-0.0030318876286705787,-0.005911533739354283,-0.0030318876286705787,-0.014689845959897977,-0.017756713695370685,-0.012703779236858503,0.006269910344544091,-0.010329277988337366,0.003014836699772918,-0.00816407798093978,0.0027346400198351105,-0.0065711443263914175,0.000590655808474123,-0.00909894774390882,-0.01984718529196551,-0.009078438136933892,0.002706969624541655,-0.008143827494407141,0.0005428404623411627,-0.0067730962122929455,0.0001888101736829061,-0.005765869947285311,-0.0007927082251117831,-0.005923630303145228,-0.014405334041331132,-0.006707471831324695,0.0004902456325104562,-0.006423345085026509,-0.0004275624494087596,-0.005817670760045536,-0.00034480531986569405,-0.00457532607368268,-0.00034480531986569405,-0.005140387580187654,-0.018550102236378856,-0.005685506018311973,0.00015812416657605213,-0.005409399261869385,-0.0022801580288619263,-0.004818854908391951,-0.0022801580288619263,-0.005092606776044307,-0.0022801580288619263,-0.005002838120670907
1991M03,-0.006124617587175338,-0.00036964044957375633,-0.006048933118293659,-0.0003816781615785254,-0.006048933118293659,-0.0028501531912193683,-0.005431647934166189,-0.0028501531912193683,-0.005704697766437148,-0.0028501531912193683,0.011442715459432531,0.008172892447543729,-0.012390188984101916,0.006363967696509358,-0.01006646143577875,0.003139046037630328,-0.007940241629659806,0.0028549760621317394,-0.0063701811337820245,0.000727575764747936,-0.008815110282062655,0.004944711310263134,-0.008823862570128519,0.0028304259282323193,-0.007907914975326422,0.0006817684110324365,-0.0065637492544363685,0.00032854848823881105,-0.005571073195354452,-0.0006471729677195118,-0.005702390739408637,0.0005287104917281542,-0.006492077384300357,0.0006328452559485474,-0.0062132646932502875,-0.00027969390971685444,-0.0056182761506498695,-0.00019939024474011083,-0.00439267772862532,-0.00019939024474011083,-0.004928150806370111,0.00044628329718381446,-0.0054788786513527326,0.0003060577348385509,-0.005207962584409082,-0.0021123691065952554,-0.004627875259441108,-0.0021123691065952554,-0.0049007649164819886,-0.0021123691065952554,-0.0026186788077067545
1991M04,-0.006316408149544416,-0.0006585561101870429,-0.006237340200928047,-0.0006438885003882391,-0.006237340200928047,-0.0030737117016238053,-0.005622640726680782,-0.0030737117016238053,-0.005890753935283813,-0.0030737117016238053,-0.014252126308306783,-0.017147283784835217,-0.012518805515696218,-0.026847096386509225,-0.010210719855583639,0.0028255576605392117,-0.008097496640055305,0.0025622911890962863,-0.006538419098824439,0.0004730911540801543,-0.00899484612401216,0.004548391747611216,-0.008985324537183516,0.0025312948527581205,-0.00807406783035573,0.0004250399588920529,-0.00673519490787541,8.094295006763283e-05,-0.005749082331138987,-0.0008772424031307758,-0.005901158772347439,0.00022842330021231226,-0.006669757174233586,0.0003710120373334727,-0.006392009040037371,-0.0005234628855498999,-0.00579946894948877,-0.0004414385330904648,-0.004582589848922269,-0.0004414385330904648,-0.005135717020366171,0.00014703948787739827,-0.005669363586693271,4.494623069563851e-05,-0.005399303170085834,-0.0023366415377806616,-0.004821272159218005,-0.0023366415377806616,-0.005089354738353548,-0.0023366415377806616,-0.004509879942159495
1991M05,-0.006568513164981119,-0.01961312333006901,-0.006484824106775005,-0.033514270585664634,-0.006484824106775005,-0.003355582873767546,-0.005871398373618729,-0.003355582873767546,-0.0061340708363739616,-0.003355582873767546,-0.014479106819545886,-0.017375333318566222,-0.012712770857145074,-0.026910589420401542,-0.010415014852140858,0.002451070399369957,-0.008310847281879714,0.0022115339587857955,-0.0067608690041712095,0.0001627864099440724,-0.009241895672343462,-0.018925757596579287,-0.0092077749260909,-0.02893070557932073,-0.008299140859479309,0.00011194528338417898,-0.006962446587783294,-0.00022204457585856712,-0.005981650103216077,-0.0011613698489461016,-0.00616076215174632,-0.013296152210000332,-0.006904874041229516,-0.026778496917737066,-0.0066275699827333156,-0.0008232775871635667,-0.006036268853461824,-0.0007389845852337686,-0.004826822545821526,-0.0007389845852337686,-0.005403920868888437,-0.017101269782818982,-0.005917624181928963,-0.03351427058566461,-0.005647793237125434,-0.0026173701483182097,-0.005070597802306972,-0.0026173701483182097,-0.005333400705705529,-0.0026173701483182097,-0.008689418708945976
1991M06,-0.00686738036053997,-0.020320738561607373,-0.006778163933162757,-0.03353520036692894,-0.006778163933162757,-0.020709644446903028,-0.006165019737694707,-0.003682570455348929,-0.006421897473087112,-0.003682570455348929,-0.014771323806535135,-0.017684580387288297,-0.012957569195560082,-0.027106441950128252,-0.010666094562987056,-0.026767896985596822,-0.008567964258434833,0.0018161827288998456,-0.007025619582177728,-0.0001906324897515571,-0.009540963139276304,-0.019326829768586233,-0.00947763924515404,-0.029160930454630987,-0.00857005880736608,-0.02842286968381562,-0.007233183773369687,-0.0005678526519923552,-0.006256737012697466,-0.001487410430065001,-0.006467480660736208,-0.014083432046570959,-0.007184671477892091,-0.02727756342081557,-0.006907341714466338,-0.02651528532915451,-0.006316361369697923,-0.0010794633829203934,-0.005113343391514742,-0.0010794633829203934,-0.005719048725465635,-0.017825798399254494,-0.006210758958549037,-0.033535200366928926,-0.005940685265497421,-0.020709644446903045,-0.005363402191679718,-0.0029418290838652723,-0.005620592900201799,-0.0029418290838652723,-0.01135481921558396
1991M07,-0.00722371064357733,-0.02124116845867259,-0.007127861831745893,-0.03400555160024034,-0.007127861831745893,-0.023077159691037276,-0.006513819182093476,-0.004065200199440718,-0.006764452822848864,-0.004065200199440718,-0.015142643845243213,-0.018091343091226966,-0.013264376059978662,-0.02745486762929071,-0.010974431497423116,-0.027263353501534512,-0.00887878227985026,0.0013654658905424863,-0.007342358871670924,-0.000597427684702335,-0.009903719805067884,-0.019861643890464936,-0.009805597149010813,-0.029637695724874,-0.008897213624130406,-0.029171329464893044,-0.007557349599635759,-0.0009666476902370978,-0.006584119653749229,-0.001865255538677992,-0.0068321211633652216,-0.015030333318919334,-0.007519363178119769,-0.02810237695275968,-0.007241448088808278,-0.027709329062865634,-0.006649695420000714,-0.0014730379035026039,-0.005451935773950642,-0.0014730379035026039,-0.0060919137548558705,-0.018735130399284605,-0.006559081952730579,-0.034005551600240325,-0.006288201565852881,-0.02307715969103728,-0.005709729102874641,-0.0033202614273303427,-0.005960884635199554,-0.0033202614273303427,-0.011873150629889868
1991M08,-0.007016574059821364,-0.0010128974030453072,-0.006926094953035644,-0.0009661836258252783,-0.006926094953035644,-0.003682570455348932,-0.006322542781806664,-0.0038956718642284205,-0.006572570736434818,-0.0038956718642284205,0.010673011168377971,0.007632084342620162,-0.012976826426959267,0.005975047363160233,-0.010732174411705733,0.00202994832541407,-0.00867166570632968,0.0014802457373724277,-0.007155990116695943,-0.0004684744262285662,-0.009642485144939369,0.004082360479743731,-0.009570698344766317,0.002172918098308054,-0.008679117735902724,-0.00024465864550234534,-0.007363316517998507,-0.0008352674949243237,-0.006403303039191199,-0.0017289295858897056,-0.006626989502396827,-0.00013700523527594388,-0.00731977792481521,5.1698215853239077e-05,-0.007046686071287715,-0.0011664249868893202,-0.0064646490134093485,-0.0013365426555305858,-0.0052821112358955175,-0.0013365426555305858,-0.005894827826588662,-0.00021737174995667446,-0.006367338925942356,-0.00027429339314549435,-0.006101179186142877,-0.0029418290838652706,-0.005532231895388621,-0.003163524151074651,-0.005782658137368596,-0.003163524151074651,-0.003474959486891464
1991M09,-0.006257539935916759,-0.00020616245254830457,-0.006183816530741405,-0.0002324890503979006,-0.006183816530741405,-0.0029590044548961593,-0.005601571594367704,-0.003184960349109257,-0.005856356551347481,-0.003184960349109257,0.011839524699222167,0.008593110601003064,0.024789163286554224,0.006732938093342715,0.027629162539082493,0.0027460711445151916,0.02946721607756153,0.0021488881613068826,0.024665703191979742,0.00018608222037184204,0.013377638167574635,0.004907706686695345,0.02451680135627086,0.002871341867846289,0.025628185399751344,0.00042802148192175023,-0.006660415046378799,-0.0001835884841029686,-0.005723149802398869,-0.0010875551861508558,-0.005863982802508567,0.0006589162316683468,-0.006596016192370496,0.0007428910693087047,-0.006332892874702726,-0.0004911769603521991,-0.0057705580075209095,-0.000679850893103163,-0.00461273868951949,-0.000679850893103163,-0.005139693832891882,0.0005795418961812094,-0.005645910634991803,0.0004279558131627288,-0.0053897265318665665,-0.0022482779223077813,-0.0048405005539767405,-0.0024817447799808487,-0.005095253316539379,-0.0024817447799808487,0.0019016310800279476
1991M10,-0.006475667599881456,-0.0005326686179143393,-0.006398206752203483,-0.0005296799277552909,-0.006398206752203483,-0.003211853544976863,-0.005817511962228261,-0.003430266613680945,-0.00606758966595964,-0.003430266613680945,-0.014742899205670127,-0.01754350064146417,-0.01210818080882253,-0.026387439000236164,-0.00995024932838368,0.0024082786540938496,-0.007955937281883197,0.0018422717805293104,-0.006475146081420632,-8.557528195750629e-05,-0.008772189630443482,0.004476796217786446,-0.008784492685915486,0.0025396639802861914,-0.007926419268654126,0.00014546798197861012,-0.00685768934702136,-0.0004488962022065341,-0.005925592832971862,-0.0013365178094817435,-0.0060886177515517,0.0003218603262508953,-0.006799852710572416,0.00044797022801219675,-0.0065373163909191664,-0.0007614676853747571,-0.005976471696890253,-0.0009402451220087064,-0.004825757064024666,-0.0009402451220087064,-0.005372033983739448,0.000243453970464812,-0.00586140313375515,0.0001332501806280477,-0.005605625946673529,-0.002500639045677727,-0.0050575512153354235,-0.002726724012306671,-0.005307723362131839,-0.002726724012306671,-0.0046612405678452765
