,osc12_10_buy.csv,osc12_10_sell.csv,osc12_5_buy.csv,osc12_5_sell.csv,osc1_10_buy.csv,osc1_10_sell.csv,osc1_5_buy.csv,osc1_5_sell.csv,osc3_10_buy.csv,osc3_10_sell.csv,osc3_5_buy.csv,osc3_5_sell.csv,osc6_10_buy.csv,osc6_10_sell.csv,osc6_5_buy.csv,osc6_5_sell.csv,osc9_10_buy.csv,osc9_10_sell.csv,osc9_5_buy.csv,osc9_5_sell.csv,average
1991M01,0.0017204033985487978,0.0017204033985488,0.0013459236104075025,0.0013459236104075027,-0.007043002887117731,-0.007043002887117735,-0.007043002887117731,-0.007043002887117735,-0.005094986519546402,-0.0050949865195464,-0.006076943200184693,-0.0060769432001846835,-0.00030027936328236825,-0.0003002793632823686,-0.002027859990266491,-0.0020278599902664894,0.001012616750712801,0.0010126167507127993,0.0012668613443884546,0.0012668613443884524,-0.002224026974345786
1991M02,0.0017115074076139423,0.0017115074076139425,0.0013436213555740014,0.0013436213555739996,0.010288465313937251,0.010288465313937265,0.010288465313937251,0.010288465313937265,-0.004979804584862529,-0.004979804584862528,-0.005936232371564477,-0.005936232371564475,-0.0002732565693990552,-0.00027325656939905307,-0.0019650161464523953,-0.0019650161464523936,0.0010165374944602762,0.0010165374944602768,0.0012663350413233158,0.0012663350413233154,0.00127606222545676
1991M03,0.001610284783405404,0.001610284783405402,0.0012329967113308116,0.001232996711330814,-0.006873961605991527,-0.006873961605991523,-0.006873961605991527,-0.006873961605991523,-0.004959731948058845,-0.004959731948058842,-0.005896977740475633,-0.005896977740475633,-0.00033502347206210235,-0.0003350234720621043,-0.0020006901233845372,-0.0020006901233845377,0.0009339565721159402,0.0009339565721159364,0.0011678336573775648,0.0011678336573775643,-0.0021995274771734455
1991M04,0.0020950365150273387,0.00209503651502734,0.0018064005663912964,0.0018064005663912953,0.010048733072618726,0.010048733072618733,0.010048733072618726,0.010048733072618733,0.01011952376550252,0.010119523765502535,0.010203226781679987,0.010203226781680012,0.006542250795919011,0.00654225079591901,0.0076201300195226805,0.007620130019522676,0.0013976636584845728,0.00139766365848457,0.00492879911115761,0.00492879911115761,0.006481049735892248
1991M05,0.0018985760423569555,0.001898576042356956,0.004643217829020555,0.004643217829020555,-0.006161354738787005,-0.00616135473878702,-0.006161354738787005,-0.00616135473878702,0.009742607408783173,0.009742607408783178,0.009845700166701025,0.009845700166701034,0.0001580511927903724,0.00015805119279037298,-0.0014311147182434472,-0.0014311147182434472,0.0012255181816703186,0.0012255181816703243,0.004642431569558791,0.004642431569558791,0.0018402278195063728
1991M06,0.004798716042768544,0.004798716042768546,0.005203487977734714,0.005203487977734713,0.009729534014288681,0.009729534014288672,0.009729534014288681,0.009729534014288672,0.01019403794733432,0.010194037947334325,0.010270632807550868,0.010270632807550877,0.006202132073677627,0.006202132073677629,0.007292221383312728,0.007292221383312724,0.0059074699942526405,0.005907469994252644,0.005213922846436467,0.005213922846436467,0.007454168910164527
1991M07,0.0046113115214324344,0.004611311521432434,0.005040734778649734,0.005040734778649735,-0.005389230225998196,-0.005389230225998202,-0.005389230225998196,-0.005389230225998202,0.009940194243145292,0.009940194243145285,0.010029020107868101,0.010029020107868103,0.006000816957755029,0.00600081695775503,0.007089300234120472,0.007089300234120477,0.0056892045568970005,0.005689204556896999,0.005047773802885079,0.005047773802885081,0.004266989575075675
1991M08,0.004640550848553515,0.004640550848553518,0.005056906611406532,0.005056906611406533,0.009516596106272722,0.00951659610627272,0.009516596106272722,0.00951659610627272,0.009865335866693714,0.009865335866693702,0.009956543297462699,0.009956543297462699,0.005998671644359304,0.005998671644359304,0.007066819888472168,0.007066819888472167,0.005694056588475212,0.005694056588475209,0.005064121266574981,0.00506412126657498,0.007237619822454358
1991M09,0.00476427255608076,0.0047642725560807595,0.0051522977424412145,0.00515229774244122,0.009527748228547024,0.009527748228547031,0.009527748228547024,0.009527748228547031,0.009871566627068005,0.009871566627068007,0.009960879235218162,0.009960879235218156,0.006084576869725019,0.006084576869725023,0.0071249904032648975,0.007124990403264893,0.005796646840720766,0.005796646840720765,0.005161176104701483,0.00516117610470148,0.0072971902836314355
1991M10,0.004539676625763497,0.0045396766257634995,0.004957398870060224,0.0049573988700602235,-0.005172171146368223,-0.005172171146368231,-0.005172171146368223,-0.005172171146368231,0.009595875433039762,0.009595875433039767,0.009697692464476947,0.009697692464476947,0.0058515425275602545,0.005851542527560257,0.0068942243915962025,0.0068942243915962025,0.005544118238960006,0.0055441182389600035,0.004962503579827133,0.004962503579827131,0.004169868983854757
1991M11,0.0024385487901342944,0.0024385487901342944,0.00158375544407342,0.001583755444073421,-0.00558796092142623,-0.005587960921426235,-0.00558796092142623,-0.005587960921426235,-0.004368221181351948,-0.004368221181351947,-0.005255248860943975,-0.005255248860943975,0.0007090335964679128,0.0007090335964679098,0.006285237719881229,0.006285237719881227,0.00483209329410343,0.00483209329410343,0.0043775666197495055,0.004377566619749505,-5.7315642073859456e-05
1991M12,0.0023365470600897834,0.0023365470600897817,0.0043829983683726795,0.004382998368372679,-0.005550768187371895,-0.005550768187371898,-0.005550768187371895,-0.005550768187371898,-0.004354623458957806,-0.004354623458957813,-0.005224781668608475,-0.005224781668608482,0.0006387288935341424,0.0006387288935341413,-0.0008011490794855259,-0.0008011490794855226,0.004653122090346083,0.00465312209034608,0.004235475192923767,0.004235475192923765,-0.0005235218976529156
1992M01,0.0038641722459718825,0.00386417224597188,0.004405026532391523,0.004405026532391524,0.009288146824307973,0.009288146824307975,0.009288146824307973,0.009288146824307975,-0.00418524672715434,-0.004185246727154345,-0.005030792643857494,-0.0050307926438574995,0.000719372035855312,0.0007193720358553139,-0.0006861534938260192,-0.0006861534938260175,0.0017415097499247135,0.0017415097499247133,0.0016883723007144794,0.0016883723007144768,0.0021092553648636
1992M02,0.004194522142570564,0.004194522142570563,0.0046690944763625045,0.0046690944763625045,0.009451159643970485,0.009451159643970478,0.009451159643970485,0.009451159643970478,0.008950175351329543,0.008950175351329541,0.009082580436328293,0.009082580436328284,0.001020984658821237,0.0010209846588212384,-0.00032813383107979655,-0.0003281338310797987,0.00467365295757735,0.00467365295757735,0.004260091482827681,0.004260091482827684,0.005542528696267835
1992M03,0.0039589921893108445,0.003958992189310846,0.004465441255285931,0.004465441255285928,-0.005347325061829729,-0.005347325061829737,-0.005347325061829729,-0.005347325061829737,0.008669199128597049,0.008669199128597045,0.008813252141189215,0.008813252141189219,0.0008902435615403487,0.0008902435615403492,-0.0004491392058397249,-0.00044913920583972177,0.0020268979647308076,0.0020268979647308054,0.00202230924482548,0.0020223092448254784,0.0019702546155980485
1992M04,0.004264907581963052,0.004264907581963054,0.0047119299313965165,0.004711929931396518,0.009192734948414697,0.00919273494841469,0.009192734948414697,0.00919273494841469,0.008848615445433054,0.008848615445433045,0.008981663587652634,0.008981663587652625,0.0011727746117000558,0.001172774611700055,-0.00011517478164038523,-0.00011517478164038892,0.0022960833374994073,0.002296083337499405,0.0040599787750693495,0.004059978775069348,0.005260624838590305
1992M05,0.004450846009989114,0.004450846009989115,0.0048600584146734965,0.004860058414673495,0.00926175059179162,0.009261750591791627,0.00926175059179162,0.009261750591791627,0.008930267978197369,0.008930267978197369,0.00905731602929771,0.009057316029297699,0.005203296022619028,0.005203296022619026,0.00611217121106766,0.006112171211067655,0.004428344824419533,0.004428344824419532,0.004224178582462957,0.004224178582462954,0.006578998025631011
