,flt12_10_buy.csv,flt12_10_sell.csv,flt12_5_buy.csv,flt12_5_sell.csv,flt1_10_buy.csv,flt1_10_sell.csv,flt1_5_buy.csv,flt1_5_sell.csv,flt3_10_buy.csv,flt3_10_sell.csv,flt3_5_buy.csv,flt3_5_sell.csv,flt6_10_buy.csv,flt6_10_sell.csv,flt6_5_buy.csv,flt6_5_sell.csv,flt9_10_buy.csv,flt9_10_sell.csv,flt9_5_buy.csv,flt9_5_sell.csv,average
1991M01,-0.0051508559073043265,0.005242504700175694,-0.008090397075236667,0.010366725346387554,-0.0008076403975460571,-0.00041758853078995386,-0.0011902498189668468,0.0005284996890648154,-0.0008004326676081383,0.00022052258901528217,-0.0020146782443313214,0.003160144145826633,-0.0033702527939695687,0.0023936815655605675,-0.006292342013015267,0.005366992702119263,-0.006340001902189243,0.0018381528947812675,-0.00947448477319746,0.006402490981490336,-0.0004214604754866718
1991M02,-0.004736215791663098,0.005433456173295512,-0.007575502124672674,0.01058756247082925,-0.0006318119132554911,-0.000248691904773569,-0.0010054988359087067,0.0006931713310253781,-0.000604105187602057,0.00039841879170862953,-0.0017748120407057768,0.0033459673036104385,-0.003097205998554855,0.002577545046131686,-0.0059295133392883136,0.005582560381958635,-0.005970858019802276,0.0020578223053115707,-0.008981233223630898,0.006676926578355533,-0.00016010089988155408
1991M03,-0.004358728003495566,0.005599662903180709,0.010218949934249776,0.010758607702443645,-0.00047110519383120704,-9.450864319493642e-05,-0.0008364833098734887,0.0008427897025938863,-0.0004250819714618401,0.0005600822417491343,0.005252108752874489,0.0035112474687004156,-0.0028472020710641685,0.0027421349901743893,0.013620849767713236,0.005769121415816562,-0.005631858650627724,0.0022543329633993438,0.013918708492669808,0.006908502144245132,0.00336460653181308
1991M04,-0.0047415792810853105,0.00512532090722114,-0.007105333448782644,0.009703183173056377,-0.0007113869287123237,-0.00033383655312994404,-0.0010801829975296154,0.0005878459240212006,-0.0006933753970310973,0.00029266891107053797,-0.0015558010480982516,0.0031400912400152727,-0.003142569776824252,0.0024018598629239746,-0.00559619074697478,0.005227589682902543,-0.005938565996530453,0.0018700683175951532,-0.008527941552749657,0.006138973005399648,-0.00024695813516212404
1991M05,-0.005070626238436169,0.004699561734946773,-0.007426890551833657,-0.004096713822150936,-0.0009254139275893874,-0.0005474044281690828,-0.001296812710004907,0.0003596763097085247,-0.0009318591847672231,5.38672108873125e-05,-0.0018209260690427392,0.0028071727949850194,-0.003401116439706887,0.0020968812272221258,-0.005864280630216848,0.004743358141396915,-0.0062016209496319925,0.0015274500359280828,-0.008796333855463438,0.005457944009653402,-0.0012317043671142558
1991M06,-0.004949616798225211,0.004661436647976683,-0.007247724112478111,0.008771808562487165,-0.0008979428756481073,-0.0005238338411224216,-0.0012650604133632565,0.00037550273956317014,-0.0009012388794735755,7.36227356238113e-05,-0.0017751630478303523,0.002798169843021913,-0.0033335849931177917,0.0020965599571852057,-0.005749306552474426,0.004699515069144674,-0.006081757881753124,0.0015345747819554769,-0.00860900170736907,0.005382632603527997,-0.0005470204081184675
1991M07,-0.004986948407984669,0.004492137361808546,-0.00724664613602097,-0.00400037562596091,-0.0009551389711766945,-0.0005833488370391208,-0.0013204291327130642,0.0003060989219177043,-0.0009647568037596277,3.106850969280807e-06,-0.0018381206098764275,0.0026778363101687287,-0.003380608510077237,0.001991036396492274,-0.005769880935778962,-0.004871182900599866,-0.0060975829603536836,0.0014212749356470602,-0.008584942583240652,-0.002677562816117319,-0.0021193017226847806
1991M08,-0.004545720051813421,0.00473771262880366,-0.006716198364121291,0.008340421482857976,-0.0007489847343331076,-0.0003841335259284967,-0.001105166072979966,0.0005026614891590093,-0.0007358294225374171,0.00021392295161824505,-0.0015649470244932342,0.002907004703124593,-0.0030756857410587013,0.0022150470135930507,-0.005379770199803752,0.004507756545710198,-0.005702856702905587,0.0016841814277344241,-0.00807639385154562,0.005109325082064502,-0.00039088261834274675
1991M09,-0.004504674748073092,0.004644120630904818,-0.006631996807974715,0.008068281148574535,-0.0007601626493829287,-0.00039831578640204526,-0.0011133839183646735,0.0004801067800682707,-0.00074835498488767,0.00019282929284175756,-0.0015699011630775491,0.0028492645157947405,-0.0030628908062831565,0.0021682030332207634,-0.005332841602860825,0.0044044443589542764,-0.005651440793419575,0.0016375346853591383,-0.007976795775617208,0.004958043458618175,-0.00041739655660034817
1991M10,-0.004282693615006373,0.004710367425483245,-0.006349327800200944,0.008104482571306729,-0.0006695405318208656,-0.0003124162001278511,-0.0010170791860601729,0.0005604641894884676,-0.0006480756552796515,0.00028044539984447756,-0.001445743435007799,0.0029263676799730558,-0.002915325777560649,0.002248553951923063,-0.00512992409275136,0.004483752050769528,-0.0054441589108367,0.0017355672097312778,-0.0076952323496374125,0.005052253733128837,-0.0002903631671320549
1991M11,-0.004240967865674397,0.004624926708142119,-0.006267653970158858,0.00786156436558006,-0.0006778098750308577,-0.0003236216264867492,-0.0010224410461655777,0.000541236668716357,-0.0006574365290901406,0.0002627566983715384,-0.001447593459705045,0.0028741997105738246,-0.002900173683144363,0.002206588738774335,-0.0050823878976839106,0.004389967470638302,-0.0053923762993086394,0.0016942361866758287,-0.007598677005321903,0.004916243541478046,-0.00031197095844100154
