,flt12_10_buy.csv,flt12_10_sell.csv,flt12_5_buy.csv,flt12_5_sell.csv,flt1_10_buy.csv,flt1_10_sell.csv,flt1_5_buy.csv,flt1_5_sell.csv,flt3_10_buy.csv,flt3_10_sell.csv,flt3_5_buy.csv,flt3_5_sell.csv,flt6_10_buy.csv,flt6_10_sell.csv,flt6_5_buy.csv,flt6_5_sell.csv,flt9_10_buy.csv,flt9_10_sell.csv,flt9_5_buy.csv,flt9_5_sell.csv,average
1991M01,0.0009422518209741494,0.005998302792642351,-0.0025486332434822507,0.007193244481523647,0.0022904486926764228,0.0024402532983651857,0.0011391595284111627,0.002458110587296316,0.001059037369859787,0.0020050970176245173,-0.000544385218182433,0.0042700156402559804,0.0032323971404126387,0.003891147726434631,-0.003909939869275689,0.006726420806154632,0.0005373143939211558,0.006343299778170379,-0.003151486253483332,0.007589965154515462,0.0023981010822407356
1991M02,0.0009473857531653941,0.005930327322576981,-0.002443392878717011,0.0070906026781881746,0.0022805389869725557,0.002429036163689495,0.0011401483554666064,0.0024466191656054687,0.0010609424489988054,0.0019976690843278356,-0.0005238748146623334,0.004235583870344734,0.0032083925952036464,0.003862014453485529,-0.0038195896980942456,0.006649147553787194,0.0005478025356248143,0.00627702341596124,-0.0030580499525992982,0.007492273688877785,0.002387530036410168
1991M03,0.0008659768942328313,0.005792495431782149,-0.0024815643393964392,0.006905071498492519,0.0022231906139741596,0.0023708438202862986,0.0010916446148906596,0.0023877186414048963,0.0010097270388649028,0.0019413863342491447,-0.0005617368840849847,0.004144670153555964,0.003124295815214846,0.003778125851557906,-0.003820212926124621,0.006503246380486597,0.00048304460239716066,0.006147116232117429,-0.00307466843116714,0.007320334134139392,0.0023075352738436837
1991M04,0.001330816975232851,0.006111438297371756,-0.0016595131264061634,0.007269260002754874,0.002468868309717307,0.002612912975643617,0.0013576517027689605,0.0026318729294866473,0.0012957750256212851,0.002196767243010906,-0.00023231982073308678,0.004418133615785717,0.0034258497674386,0.004046709248360878,-0.003268067253576167,0.006808083851359849,0.0008928031118440696,0.006433309466574603,-0.0024250551620773214,0.007640275143394543,0.0026677786151786858
1991M05,0.001159767345685025,0.005903018451829887,-0.001850377159759456,0.007000858848165701,0.0023627024497457293,0.002506402762890634,0.0012580244443884522,0.0025242116142878287,0.001189662929164083,0.0020901636800845333,-0.00033088527191587887,0.00426954741751132,0.0032801630209894914,0.003906816485855072,-0.0033653196398029757,0.006593066361109247,0.0007500029184293752,0.006239102967902614,-0.0025586182673794644,0.007394047414415433,0.0025161179386798327
1991M06,0.0016768194112940188,0.0062721262486084405,0.006365493624020738,0.007423699760508878,0.0026431960221429745,0.0027830747687514626,0.001559524170511605,0.0028032369215528724,0.0015131713380961871,0.00238106864955517,0.015425780276850567,0.004584193591380138,0.003624264542741826,0.004215344685092837,0.011034272758932914,0.00694805208180703,0.001207284502866183,0.006572163368464832,0.008555649850292722,0.007768293037589743,0.005267835480553058
1991M07,0.0015984623035800744,0.006145035520297873,0.006207703919123936,0.007254122329791529,0.0025900169735229087,0.0027291216156850717,0.0015144848943882772,0.0027486160630282135,0.0014654428409683821,0.0023288395104418412,3.7772757593552396e-05,0.004499850882067617,0.0035460379186801646,0.004137479861553486,0.010723534690810803,0.0068137398389584505,0.0011452433517890894,0.0064522628594020385,0.008332719129066742,0.0076107505888429695,0.004394061892479652
1991M08,0.001665640110004764,0.006141782972856585,0.006202706144859999,0.00723293044830666,0.0026195511247839548,0.0027571633882432565,0.0015550715334657942,0.0027767341509901044,0.0015093279803128567,0.002361582651765863,0.000101469161475798,0.004514723127096261,0.0035724626826810642,0.004155627923957681,0.01062086037642674,0.006801845060722114,0.001210347441692803,0.0064455830889846655,0.008287628810283285,0.007586625114560116,0.004405983164673519
1991M09,0.0017970614573474513,0.006194591345771167,0.006266282677279359,0.00727870117506009,0.002686705784629049,0.0028225218470067344,0.0016344564523081218,0.002842497810603286,0.0015946093499890014,0.0024329139702705324,0.00021014183379626863,0.004574652648782402,0.0036461911827321562,0.004217387105216067,0.010612259695402838,0.006845514068754901,0.001331937715281817,0.006490374096107224,0.008322545153501393,0.007623033483625662,0.004471218942673276
1991M10,0.0016854826437738034,0.00604379991520342,0.006081385444220098,0.007084067214248366,0.0026143036265313074,0.002749568263654384,0.0015689873914824738,0.0027687290557864724,0.001525077800586064,0.002360841409831038,0.0001486813862185063,0.004469008972873067,0.00354494578249869,0.00411855349568345,-0.0027656095569628856,0.006688391862333781,0.0012399500092312114,0.0063485209862881534,0.008074515057215417,0.00744234617236348,0.003689577346653014
