,mva1_12.csv,mva1_3.csv,mva1_6.csv,mva1_9.csv,mva3_12.csv,mva3_6.csv,mva3_9.csv,mva6_12.csv,mva6_9.csv,mva9_12.csv,average
1991M01,-0.007650808555781364,0.0019105260406174444,-0.0024852602635332503,-0.0058895484646316635,-0.008131587087365345,-0.004290559091222576,-0.006861538723553828,-0.007688542358345162,0.003951920282851965,-0.008874237218947562,-0.004600963543991135
1991M02,-0.008524997352442594,-0.0009731310193327932,-0.0033724753603410706,-0.006763959373324407,-0.008997190553105435,-0.005241737674451445,-0.007704654697202249,-0.008546732512914733,-0.008016545993038391,-0.009774824840643088,-0.00679162493767962
1991M03,-0.008255175213738123,-0.000840453128264231,-0.0032075182649531123,-0.006533131849137346,-0.008719084323161265,-0.005025726920377095,-0.007461996043020337,-0.008281187735903917,-0.007730557328677804,0.00037982509946701826,-0.005567500570776622
1991M04,-0.008295401678155512,-0.0010029174119589412,-0.0033246736916990433,-0.006600718154150841,-0.008751312354657566,-0.005123316099843237,-0.0075132470939535505,-0.008320291505633452,-0.007784477193230051,0.0001305492983439925,-0.0056585805884938195
1991M05,-0.008179129150670289,-0.0010100060208862963,-0.003295152580211985,-0.0065160395377963564,-0.008627312527570615,-0.005059730004268818,-0.007415216053027329,-0.00820554202314836,-0.007666900255513335,-0.0094668676296365,-0.006544189578272988
1991M06,-0.007492325768114738,0.000665506738289194,0.0024777950301973317,0.002746357808124134,-0.007933039422066723,-0.0044141570583886205,-0.006773243198175104,-0.007529564714528498,-0.00692697345445558,-0.008694214149049242,-0.004387385818816785
1991M07,-0.007356804316869028,0.0006677770720305172,0.002437239976094369,0.0026994084021657715,-0.007790293156821801,0.003918386624513075,-0.006655309980111852,-0.00739562846497364,-0.006789447450664006,-0.008525130275711338,-0.003478980157034793
1991M08,-0.007909466095334366,-0.00046098860437742995,-0.002736318328167757,-0.005878215129079269,-0.008335963179804031,0.0029696320160499017,-0.007193256512444273,-0.007938901577937859,-0.0074005419617351464,-0.009105774210904466,-0.00539897935837347
1991M09,-0.008019991495760145,-0.0006897438062469704,-0.0029202008735312508,-0.0060209826083344915,-0.008439718785238227,-0.004327679728117591,-0.007309609691379336,-0.008047240089566306,-0.007529369967949335,-0.0092052016610985,-0.006250973870722215
1991M10,-0.007471410380724327,-0.00019527622702559698,-0.002472299369948221,-0.005503636007164698,-0.007884579431304314,-0.0038126489150905525,-0.00679619462335081,-0.007506679474857103,0.002690309835942325,-0.008590042313172556,-0.004754245690669586
1991M11,-0.007323427775575262,-0.00014842152340578847,-0.0024043617475377373,-0.005385926853916561,-0.007730240379223248,-0.0037165181430090176,-0.00666467030603735,-0.007360404650177978,0.002679231246514209,-0.008411083958720266,-0.0046465824091089
1991M12,-0.007238277389420943,-0.00025569781135980187,0.0014126103352149837,-0.005330132542332822,-0.00763892616574093,0.0026055055193517796,-0.006592769320288832,-0.007275973271658758,-0.006942614547025926,-0.008301123603485349,-0.00455573987967466
1992M01,-0.007311051411300266,-0.0004381353351132707,-0.002394204364086313,-0.005431386338049281,-0.007705720355137868,0.002311112671858035,-0.006671645999360928,-0.007347122736124591,-0.007028806585497758,-0.008362623817224865,-0.0050379584270037105
1992M02,-0.007180804679764355,-0.0004080768249881968,-0.0023379196398402025,-0.005328781739943532,-0.0075696696685455195,0.0022961050965890815,-0.006555908360874974,-0.0072182408655555134,-0.006888240472077442,9.57521460134992e-05,-0.004109578500898716
1992M03,-0.00742944910580853,-0.00076522896307513,-0.0026477696459947424,-0.005604267078159026,-0.007812678370114604,-0.003684565510411889,-0.00680287171804078,-0.007462798425716326,-0.007169676433444133,-0.008205348418012699,-0.005758465366877787
1992M04,-0.007562290522673678,-0.0009999807178294497,-0.002843333238222164,-0.005763182523990594,-0.00794004508320395,-0.003888374616286222,-0.00693883715048363,-0.0075932991279790436,-0.007321401383490562,-0.008338520290955767,-0.005918926465511507
1992M05,-0.007480118680847508,-0.0010105330226872226,-0.0028280559302056364,-0.005706350231441648,-0.007852552754609752,-0.0038551394645435946,-0.006868421645112439,-0.007511837886660105,-0.007234005889264389,-0.008236821359602837,-0.0058583836864975125
1992M06,-0.007247915334807769,-0.00017891330313097187,-0.00266499406312159,-0.0054987825583103275,-0.007615176713101092,-0.0036567506509290813,-0.006653662393390757,-0.00728238089870567,-0.0069805823796754984,-0.007972043426366222,-0.005575120172153898
1992M07,-0.000608334638505412,0.0003272854366387465,0.0011051842627024838,0.0016686818211451813,-0.007152730166827185,-0.00321197196711083,-0.006222121820255428,-0.006830680870819189,-0.006478703538091106,-0.007462857387690699,-0.003486624886881344
1992M08,-0.0067904997663187,-0.0008641179475914962,-0.0022808818600813813,-0.00506532771278698,-0.0074677064442955935,0.0017839248047929108,-0.006536912117388344,-0.007145751455201459,-0.0068366478837836265,-0.0078010649952171465,-0.004900498537787182
1992M09,-0.006637858735551371,-0.0007884974622667745,-0.0021915947762584194,-0.0049359998178781835,-0.007308071204898805,0.0018352646482961222,-0.0063953499554927976,-0.0069924529293374435,-0.006669859877985866,-0.007622717147308736,-0.004770713725868228
1992M10,-0.00659683331753452,-0.0008270037806281757,-0.0022093786412977555,-0.004917665852096978,-0.0072587670098907655,-0.003612692595528165,-0.006359471505224386,-0.0069478879871939445,-0.006624803247642414,-0.007564691936408435,-0.005291919587344554
1992M11,-0.006805986991463636,-0.0011237915717996674,-0.0024694188194368553,-0.0051489138347818484,-0.007456607860881104,-0.0038863131743777164,-0.006561134518110918,-0.007147178045513848,0.0025915765757961295,-0.007774942930770947,-0.00457827111713404
1992M12,-0.00673987669473197,-0.001131787552493257,-0.0024598754691037973,-0.005104323968656436,-0.007383003838858592,-0.0038553014739312573,-0.0065013117974320805,-0.007078422553078556,-0.006851484808906764,-0.00769078391983143,-0.005479617207702415
1993M01,-0.006863276987692339,-0.001334898379068565,-0.002633690770060513,-0.005248692886310084,-0.007496701252868503,-0.004031495812969425,-0.006621601891922429,-0.007194506015485585,-0.006985479382663584,-0.007809610161280873,-0.00562199535403219
1993M02,-0.006780180351402467,-0.001321263436196503,-0.002604863016365843,-0.005186034023455434,-0.00740672552121755,-0.003979650631133625,-0.006545421660944962,-0.007109371900736285,-0.006892606651248711,-0.007708110601274276,-0.005553422779397566
1993M03,-0.00668372935715789,-0.00025362513196744646,-0.002561682989481334,-0.005109509858310189,-0.007303730154435059,-0.00391231433223914,-0.006456358317503189,-0.007011258838676524,-0.006785366845229357,-0.007592857137415091,-0.005367043296241522
1993M04,-0.0013364478107245293,0.00053708482755926,0.00040371406354263893,0.000938462354767123,-0.006697041827155669,0.0017353347032482815,-0.005881051599856392,-0.006415403760108436,-0.006120095500260381,-0.006934468060837599,-0.0029769912609825698
1993M05,0.0005366779791248586,0.0019334075645663696,0.0020761297439645505,0.002636159532726742,5.27358424225622e-05,0.0031098710788792206,0.004371641340380155,-0.005418377103881547,-0.005007363088750899,-0.005840061522866327,-0.00015491786334343127
1993M06,0.0006976452465744564,0.0020320658309037117,0.0021906433766346206,0.002740988031568718,0.00023335863844781146,0.0031875210681752628,0.004446924977918632,-0.0003735765138682531,0.0025071242087584492,-0.005669570086939091,0.001199312477817432
1993M07,0.002174933072858953,0.0031490174760298376,0.0035137197563524947,0.004080505511813909,0.0017920479471298266,0.0042842015687878515,0.005905291278518013,0.0012782206390557632,0.003722339312495649,-0.0004354005110044565,0.0029464876052037845
1993M08,0.001352358857115669,-0.0012919496358801369,0.0027309722789659323,0.0032696427587430134,0.0009401187707875347,0.0036096307376779053,0.0049577052805155125,0.00039726631528394334,0.002994730898380843,-0.0011674325562083861,0.001779304370538183
1993M09,-0.00031811638974088736,-0.002243200313603284,-0.00201943725849391,0.0016623132637016112,-0.0007969180762368595,0.002268967462492078,0.0031293596491791306,-0.001409561513610577,0.0015413191688129447,-0.0027158090133349968,-9.010830208347501e-05
1993M10,0.00022290830169983608,-0.0018969567133301731,-0.0016964672422264465,0.0021312678805870235,-0.0002212078054766413,-0.0032858680212294864,0.0036178193038189843,-0.0007928264991551434,0.001969841440434025,-0.0021479344598389185,-0.000209942381471694
1993M11,0.0008094809046795704,0.0024940187844501986,0.0011665627834209003,0.002645917397530945,0.0004005226521364789,-0.0028636778710167377,0.004156092650360461,-0.00012984423224873115,0.0024414227226535433,-0.0015374079057476047,0.0009583087886219024
1993M12,0.0015117955350537468,0.003048745547307206,0.0018343340581187973,0.003272397789751769,0.0011414242508785456,-0.002362538717542653,0.004817088504459468,0.0006557722572015342,0.0030165363203791627,-0.0008166175979287529,0.0016118937947678825
1994M01,0.0017485008318921655,0.00322038412780168,0.002055732641173735,0.003462485763095619,0.001395708336838903,0.0026496520732500854,0.004994796251803551,0.0009316698250227086,-0.004843341594432367,-0.0005442391753344442,0.0015071349081111636
1994M02,0.0015789104024592727,-0.001518514838854458,0.0018867450239971354,0.003270576562497818,0.0012263956958996122,0.0024930903823904807,0.00475203283708949,0.0007650255506778513,-0.00487005937981878,-0.0006641707205014419,0.0008920031515836981
