,flt12_10_buy.csv,flt12_10_sell.csv,flt12_5_buy.csv,flt12_5_sell.csv,flt1_10_buy.csv,flt1_10_sell.csv,flt1_5_buy.csv,flt1_5_sell.csv,flt3_10_buy.csv,flt3_10_sell.csv,flt3_5_buy.csv,flt3_5_sell.csv,flt6_10_buy.csv,flt6_10_sell.csv,flt6_5_buy.csv,flt6_5_sell.csv,flt9_10_buy.csv,flt9_10_sell.csv,flt9_5_buy.csv,flt9_5_sell.csv,average
1991M01,-0.004536840751244984,0.003337822013608535,-0.005832902628266049,-0.0039637369157322095,0.0013496390482691655,0.0005858290135238588,0.00030923514787250975,0.0009888980206821908,0.000545130983731884,0.0010980438849902214,-0.0020723513151358623,0.003547733856510646,-0.0014810787096095383,0.0020611825543768543,-0.004014023107363019,-0.004150770130495336,-0.0027444628447595666,0.0019484779767088218,-0.006001073441561767,-0.002257420975110041,-0.0010641334159501843
1991M02,-0.004362296109969825,0.003376598367513848,-0.0055770604466675614,-0.0037930545943357097,0.0013929050735238403,0.0006358290949419977,0.00036333709573205096,0.0010360117321544051,0.0005974679423875425,0.001145942833903831,-0.001974690473179757,0.003576163664472003,-0.0013906285091842426,0.0021057188207088966,-0.00386326764020199,-0.003904755304745094,-0.0026222050902521784,0.002001642773356235,-0.00578001953106498,-0.002096768843730147,-0.0009566564572318418
1991M03,-0.0042086653938482625,0.0034006068852481383,-0.005351821339856646,-0.0036438642186106037,0.0014267020127754445,0.0006763230623355503,0.00040758319551979853,0.0010734944287703588,0.0006398882273015594,0.001183817684291494,-0.001890547484666197,0.003593022651636397,-0.0013135224118031627,0.0021387126701718153,-0.0037308430847744108,-0.0036925188076453236,-0.002516213664367493,0.002041215599673198,-0.005583852310982972,-0.0019601160280152286,-0.0008655299163423273
1991M04,-0.004339506484297942,0.003172760220219494,-0.00549700866614564,-0.003788480031662572,0.001299410207085596,0.0005570832819312923,0.00028750398611179513,0.0009483139854946704,0.0005164529775012757,0.0010527047650097476,-0.0020147173122502735,0.003407978051015875,-0.001444561585492747,0.001976246089588665,-0.0038571661717884485,0.005269464183886079,-0.0026505232443313387,0.0018546957477069438,-0.005704155180460565,-0.002155600876575856,-0.0005554553028726975
1991M05,-0.004777799492374603,0.002670978417171676,-0.006036905754451386,-0.004250176522834126,0.0009943517098359334,0.0002615464703398493,-1.3799471638103946e-05,0.0006436817634703912,0.00021014713815572063,0.0007353521615661202,-0.002366920237907653,0.003001541912577446,-0.001803472225582569,0.0015992659553362631,-0.004264337183691905,0.004669118535869729,-0.0030464886868826406,0.0014212770074398366,-0.0061646430894547145,-0.0027073854157712548,-0.0009612333504412995
1991M06,-0.004714938375706536,0.0026227295940337934,-0.005931261399874729,-0.004193797676104838,0.0009784513486045313,0.00025239120461049654,-2.065955084162319e-05,0.00063085268283655,0.0002011299870924127,0.0007211613026405549,-0.002348173351718239,0.0029588574814615872,-0.0017912770604667076,0.0015733983291719286,-0.00421419933857657,0.004583026368227062,-0.003015931344732446,0.0013937331462618846,-0.0060713680021472,-0.0026718818268593814,-0.0009528878241043734
1991M07,-0.004707692252419395,0.0025273591779771815,-0.0058981766736427195,-0.004194593591754635,0.0009314027746347406,0.00021224538705109697,-5.94052463572243e-05,0.0005865363824285605,0.0001599719283041288,0.000674320720898264,-0.0023699637771242657,0.0028779271686132286,-0.0018194685926687228,0.0015101663868761221,-0.004214618226231015,0.0044451050130666,-0.003032089358118102,0.0013232622274080839,-0.006040394652314907,-0.002699954300701927,-0.0009894029752037454
1991M08,-0.004529283859844463,0.002589549622902507,-0.005648841321120246,-0.004018627103484633,0.000986187228946269,0.00027290924785175946,5.382634587167093e-06,0.000644921294816826,0.00022334155884744827,0.0007340678324555335,-0.002262722579003237,0.00292447532960115,-0.001718483021643782,0.0015699200994637556,-0.00405792545006773,0.004485445884519827,-0.0029009289553175287,0.0013941758006194142,-0.00582193371381756,0.005814700631099416,-0.00046568344192940544
1991M09,-0.004401880635676271,0.0026087007382609062,-0.005466660689411855,-0.0038951600379014146,0.0010129177150566934,0.0003056620804094128,4.143082850461741e-05,0.00067493746325082,0.00025773601885269165,0.0007643702799274645,-0.0021922792673355175,0.0029363682617970046,-0.001654154761182346,0.0015958436320165238,-0.003947450688293864,0.004478192646260799,-0.0028123691974362244,0.001426036244019473,-0.0056608080437644155,0.005777803315350939,-0.000407538204864728
1991M10,-0.0043932281883422445,0.0025230712055246017,-0.005436046865847965,-0.0038939229800083845,0.0009705805928460039,0.00026984315608444433,7.011676312951603e-06,0.0006352166519215031,0.00022105808880030757,0.000722371339589029,-0.0022102929889980315,0.0028629999739844107,-0.0016781476440243387,0.0015389030230799085,-0.0039456407359785665,0.004354435827406731,-0.0028250419192023717,0.0013629091300317456,-0.005631012982041792,0.00558597696470468,-0.000447947833707869
