,flt12_10_buy.csv,flt12_10_sell.csv,flt12_5_buy.csv,flt12_5_sell.csv,flt1_10_buy.csv,flt1_10_sell.csv,flt1_5_buy.csv,flt1_5_sell.csv,flt3_10_buy.csv,flt3_10_sell.csv,flt3_5_buy.csv,flt3_5_sell.csv,flt6_10_buy.csv,flt6_10_sell.csv,flt6_5_buy.csv,flt6_5_sell.csv,flt9_10_buy.csv,flt9_10_sell.csv,flt9_5_buy.csv,flt9_5_sell.csv,average
1991M01,-0.0015682568714946057,0.002588422738696415,-0.005396195221355473,0.0026140886655885644,-0.00022863175728429124,-0.00022863175728429124,-0.0004457971908209636,-0.0001843372707705025,0.00044088424907320905,3.347080525478686e-05,1.9379321824471252e-05,0.0015036775507874757,0.00029334518698461164,0.001877629097626373,7.457908297290108e-05,0.00341260886953902,-0.0026759244713094404,0.0023594693980501674,-0.004933750990160071,0.002746781523917845,0.00011514054799181008
1991M02,-0.0013985308593292163,0.00268391594953752,-0.00508660919759274,0.0027598300539644683,-0.0001380470313353167,-0.0001380470313353167,-0.0003505113147625328,-9.244897372263228e-05,0.0005329561844832369,0.00012502869956547782,0.00012793742064552127,0.0015962386713510616,0.00040123446618780417,0.001963837106963073,0.00020682351728674558,0.003502927153863151,-0.0025118723308963932,0.002450552276527165,-0.004676649473920498,0.0028689115674694473,0.00024137384274750123
1991M03,-0.0012154572250987587,0.002793510648857292,-0.004764753316011645,0.0029249237820043942,-3.78398458610925e-05,-3.78398458610925e-05,-0.0002454175974802137,9.218743009477694e-06,0.0006354953038306881,0.00022656043322235686,0.00024789641586410503,0.0017006994797249698,0.0005208053328586543,0.0020618201619396785,0.00035234442676722246,0.0036085360045398857,-0.00233592297981936,0.002554777298341769,-0.004407158623502931,0.003008472593048226,0.0003800335595186813
1991M04,-0.0013628987282476102,0.0026058410733852764,-0.0048913390084128466,0.0026388225224518156,-0.00013927285586302625,-0.00013927285586302625,-0.00034776307237258824,-9.455001100062884e-05,0.0005181999714316632,0.00011874521065765063,0.00012045895123561249,0.0015553047363636415,0.0003873013872387639,0.0019156439608506602,0.00019554466837216555,0.003395455222791888,-0.002451161334506895,0.002384167107911599,-0.004522449646133429,0.002761060127625064,0.00023239187139578748
1991M05,-0.0016420919943629614,0.0022997893147522533,-0.005194411593033992,0.002179085255520952,-0.00032298892830146664,-0.00032298892830146664,-0.0005346815560335109,-0.00028208233334406217,0.00031160352791163393,-7.433767646262321e-05,-0.00010696882404579881,0.0013091997300663926,0.00015167249847364858,0.0016709880840930537,-8.207135179626055e-05,0.003056262422122126,-0.002683588340865135,0.0021035225655411933,-0.004790680005081871,0.002362627352595471,-2.9607039027621222e-05
1991M06,-0.001518047463655875,0.0023605418319848047,-0.004961500204236689,0.00227198516471517,-0.00025776397737599296,-0.00025776397737599296,-0.00046568468399221937,-0.00021603588419020825,0.000376362126897067,-8.99825308983198e-06,-2.9782566370284487e-05,0.0013715084066703894,0.0002276871965180563,0.0017280097421401518,1.1249341220035246e-05,0.00311063873483063,-0.0025605041233614026,0.0021622232735763734,-0.0045955523279234,0.0024398197809315826,5.941960689561821e-05
1991M07,-0.0016316874511538783,0.0022068614628873856,-0.0050466199473363045,0.0020461230156145647,-0.0003400415006897459,-0.0003400415006897459,-0.0005483191968777615,-0.00030018870877499026,0.0002807387413105308,-9.662647841785558e-05,-0.00013242456661100233,0.0012523396704595458,0.00011990348779545178,0.0016075704267567495,-0.00011354139469754718,0.002935868105339701,-0.002648002129249439,0.0020220417089728453,-0.004675507971539683,0.002241275341440783,-5.801394427301979e-05
1991M08,-0.001378481587676819,0.0023881315576672617,-0.004650461636168641,0.002315930672974995,-0.0001923780462082668,-0.0001923780462082668,-0.000394735123672351,-0.00015022368567145362,0.0004352117231798272,5.4222653087974377e-05,4.4762029328013626e-05,0.0014164004224732209,0.0002982114588715189,0.0017643614738733532,0.00010021795920394652,0.0031195675676736444,-0.0024105779919373514,0.0021925641750055206,-0.004336452538841981,0.0024724991695436807,0.00014481961032489134
1991M09,-0.0012416079283461474,0.0024651985238250363,-0.004411791026708634,0.0024300138435519696,-0.00011633594155616264,-0.00011633594155616264,-0.0003148147902687112,-7.320006451249977e-05,0.0005117946770936538,0.00013078810064291523,0.0001344605384216691,0.0014923146317383628,0.00038710505045043127,0.0018350147413497544,0.0002076051890107105,0.0031919574908690204,-0.0022761705860599593,0.0022664919127599447,-0.004133073579747169,0.002569336632682193,0.0002469375736820108
1991M10,-0.0012065634023896363,0.0024508415731082124,-0.004309497571473142,0.0024097707276051917,-0.00010387525974715945,-0.00010387525974715945,-0.000300248207619177,-6.0900573087795436e-05,0.000519387580767101,0.00014147147330810622,0.00014690455871701076,0.0014904457789164554,0.00039710007642923523,0.001829615030153186,0.00022164363556094333,0.0031669532905438244,-0.002232355792736309,0.0022554471517566787,-0.004047921766524881,0.0025494525982980186,0.00026068978209193525
1991M11,-0.00129763390338244,0.0023224882144790102,-0.004373292008392154,0.002224850170400507,-0.00017147789092052175,-0.00017147789092052175,-0.0003679077852142027,-0.00013006618626998156,0.00044027386061173544,6.926386661913189e-05,6.260575627352956e-05,0.0013911170814977878,0.00030834602800065754,0.0017288377568953476,0.00011955083416821892,0.003020733109406971,-0.0023011922347016215,0.0021381916617841073,-0.004107888823591532,0.0023854645815143453,0.00016453930991291874
1991M12,-0.0012997832998904563,0.002276374472333125,-0.004323042812410973,0.002160224050893769,-0.00018248097425866908,-0.00018248097425866908,-0.00037747735412884683,-0.00014162072935879552,0.00042268948559233345,5.574083557397303e-05,4.692076248221907e-05,0.0013614300427167308,0.0002897440841113491,0.0016963104467078065,0.00010006454434535564,0.0029625568529018957,-0.002291164215734739,0.0020973163174287904,-0.0040677516996202034,0.002326321455006682,0.0001464945645216339
