,osc12_10_buy.csv,osc12_10_sell.csv,osc12_5_buy.csv,osc12_5_sell.csv,osc1_10_buy.csv,osc1_10_sell.csv,osc1_5_buy.csv,osc1_5_sell.csv,osc3_10_buy.csv,osc3_10_sell.csv,osc3_5_buy.csv,osc3_5_sell.csv,osc6_10_buy.csv,osc6_10_sell.csv,osc6_5_buy.csv,osc6_5_sell.csv,osc9_10_buy.csv,osc9_10_sell.csv,osc9_5_buy.csv,osc9_5_sell.csv,average
1991M11,-0.002984030201112658,-0.0029840302011126586,-0.0028844652242258307,-0.0028844652242258277,-0.007969697591562989,-0.007969697591562998,-0.007969697591562989,-0.007969697591562998,-0.00540388113524997,-0.005403881135249972,-0.006171342567976092,-0.006171342567976092,-0.0041837442670794155,-0.004183744267079424,-0.004774813389924951,-0.004774813389924953,-0.0032743998756874435,-0.003274399875687441,-0.003600446376701304,-0.0036004463767013,-0.004921651822108366
1991M12,-0.003063474612164538,-0.003063474612164538,-0.0029688787266018684,-0.0029688787266018667,-0.007979930182097889,-0.007979930182097895,-0.007979930182097889,-0.007979930182097895,-0.005454204607914754,-0.005454204607914763,-0.006212229914939759,-0.0062122299149397625,-0.004247184825918227,-0.004247184825918233,-0.004834040620630666,-0.004834040620630672,-0.00334975457301292,-0.0033497545730129166,-0.0036765696647178946,-0.003676569664717891,-0.004976619791009643
1992M01,-0.0028694610104188275,-0.0028694610104188167,-0.002767800705730427,-0.0027678007057304237,0.00995125848816309,0.009951258488163094,0.00995125848816309,0.009951258488163094,-0.00520251677220027,-0.005202516772200265,-0.005931611314473081,-0.005931611314473087,-0.004033766663390826,-0.004033766663390824,-0.00459556266102221,-0.004595562661022213,-0.0031517648606998565,-0.0031517648606998556,-0.0034589267635500454,-0.0034589267635500485,-0.0012108893775159353
1992M02,-0.0027394397267500193,-0.0027394397267500184,-0.0026336593713999473,-0.0026336593713999403,0.009889607269815701,0.009889607269815703,0.009889607269815701,0.009889607269815703,0.007428797397952479,0.007428797397952475,0.007318788496098503,0.007318788496098504,-0.0038857686167131297,-0.003885768616713126,-0.004428134969105411,-0.0044281349691054125,-0.0030178764009998124,-0.0030178764009998115,0.008453290051011648,0.008453290051011643,0.0026275211399725716
1992M03,-0.0026924457756967533,-0.002692445775696751,-0.0025861696246028782,-0.0025861696246028765,0.009723216458567994,0.009723216458567987,0.009723216458567994,0.009723216458567987,0.007300130383591688,0.007300130383591687,0.007201276427439448,0.007201276427439446,-0.003822427777426765,-0.0038224277774267625,-0.004352160739395159,-0.00435216073939516,-0.002967119792186409,-0.002967119792186413,0.008277945110106643,0.008277945110106641,0.002580546112896579
1992M04,-0.0027411965347788406,-0.002741196534778846,-0.0026384277229674702,-0.0026384277229674715,-0.00768938502985749,-0.007689385029857498,-0.00768938502985749,-0.007689385029857498,-0.005023356022660813,-0.005023356022660812,-0.005729132217507329,-0.005729132217507333,-0.0038565673035001,-0.0038565673035000966,-0.004381096854865572,-0.0043810968548655725,-0.0030122082310486444,-0.003012208231048642,-0.0033106764773595566,-0.0033106764773595553,-0.0046071431424403305
1992M05,-0.0026749351674966518,-0.0026749351674966552,-0.002570851077739589,-0.0025708510777395915,0.009436217009185455,0.00943621700918546,0.009436217009185455,0.00943621700918546,-0.004914131792790233,-0.004914131792790233,-0.00560177031915534,-0.005601770319155347,-0.00377455084107119,-0.003774550841071194,0.009026009428150652,0.009026009428150648,-0.0029423809203944825,-0.00294238092039448,-0.003229439609880893,-0.003229439609880894,0.00021903837179931823
1992M06,-0.0025967332020846376,-0.0025967332020846406,-0.0024908853041319123,-0.002490885304131919,0.009329381906730074,0.009329381906730069,0.009329381906730074,0.009329381906730069,-0.004792650205113491,-0.004792650205113492,-0.005461951780274361,-0.005461951780274353,0.00969792239515151,0.009697922395151515,0.008907688735256424,0.008907688735256426,-0.0028607056335162584,-0.0028607056335162614,-0.003135495955893625,-0.0031354959558936215,0.0015925952862853796
1992M07,0.008131312759484819,0.008131312759484824,0.007078236908610878,0.007078236908610883,0.009243898876237189,0.009243898876237189,0.009243898876237189,0.009243898876237189,0.007042604287545549,0.007042604287545551,0.0069635566180658815,0.0069635566180658946,0.00957404899382574,0.009574048993825721,0.008815110723070453,0.008815110723070445,-0.0027679867646488217,-0.0027679867646488304,0.007952907380840857,0.007952907380840857,0.007127758865926976
1992M08,-0.0025073985951586455,-0.002507398595158644,-0.002399388618234918,-0.002399388618234918,-0.007538111508516207,-0.007538111508516214,-0.007538111508516207,-0.007538111508516214,0.006842160428206365,0.006842160428206374,0.006778299364016985,0.0067782993640169795,-0.003680851275146193,-0.003680851275146202,-0.004285728794386516,-0.004285728794386524,0.009438696026474666,0.009438696026474663,0.007697814522197128,0.00769781452219713,0.0002807380040936441
1992M09,-0.0026416275960777615,-0.0026416275960777684,-0.0025403373162551073,-0.0025403373162551056,-0.007621296257161783,-0.007621296257161784,-0.007621296257161783,-0.007621296257161784,-0.004659838374051799,-0.004659838374051798,-0.005310669966144858,-0.005310669966144853,-0.0038033270984270257,-0.003803327098427019,-0.004410035285560936,-0.0044100352855609235,-0.0027808143260680956,-0.0027808143260680904,-0.0030297655038649353,-0.003029765503864936,-0.0044419007980774075
1992M10,-0.0030025999336352072,-0.003002599933635209,-0.0029166889692994937,-0.002916688969299499,-0.007972739173978111,-0.007972739173978118,-0.007972739173978111,-0.007972739173978118,-0.005043546605860679,-0.005043546605860682,-0.005707772157577106,-0.005707772157577103,-0.004158661553584025,-0.00415866155358402,-0.004786554442715269,-0.004786554442715266,-0.0031400468295006527,-0.0031400468295006588,-0.00342545507465394,-0.0034254550746539397,-0.00481268039147826
1992M11,-0.0029843127209479995,-0.002984312720948004,-0.0028987998248978537,-0.0028987998248978537,-0.007879240572992512,-0.007879240572992517,-0.007879240572992512,-0.007879240572992517,-0.004993938001636873,-0.004993938001636884,-0.005645288031433735,-0.005645288031433736,-0.004125277682095252,-0.004125277682095255,-0.004741825418924248,-0.004741825418924252,-0.003120062741555853,-0.0031200627415558504,-0.003399371247685681,-0.003399371247685684,-0.004766735681516253
1992M12,-0.002862389040127768,-0.002862389040127771,-0.002773328572604072,-0.0027733285726040725,0.00902313170686418,0.009023131706864185,0.00902313170686418,0.009023131706864185,-0.004827169014026503,-0.004827169014026504,-0.005459130426466899,-0.005459130426466899,-0.003986043847240177,-0.003986043847240182,-0.004582970628042691,-0.0045829706280427025,-0.0029964835726794346,-0.0029964835726794285,-0.0032586577293884375,-0.003258657729388438,-0.0012699909416847626
1993M01,-0.0026990805912365254,-0.0026990805912365306,-0.0026050093127234523,-0.002605009312723455,0.009050949715380532,0.009050949715380542,0.009050949715380532,0.009050949715380542,0.006479366790097716,0.00647936679009772,0.006441184295681616,0.006441184295681625,-0.0038048308093996154,-0.003804830809399618,-0.004379301523430851,-0.004379301523430856,-0.0028315595270104552,-0.0028315595270104544,-0.003072646130091984,-0.0030726461300919815,0.0011630022622647529
1993M02,-0.0026126390886057112,-0.0026126390886057173,-0.002516527646766969,-0.002516527646766971,0.008977360468075145,0.008977360468075141,0.008977360468075145,0.008977360468075141,0.006445128197948675,0.006445128197948677,0.006409864651249453,0.00640986465124946,-0.0037027962186782625,-0.0037027962186782577,-0.004261652745099511,-0.004261652745099506,-0.0027435408941918586,-0.0027435408941918586,-0.0029721901858835113,-0.0029721901858835156,0.001200036700612259
1993M03,-0.0025862644579261558,-0.0025862644579261527,-0.002490360181328869,-0.0024903601813288686,-0.007666488149002485,-0.007666488149002472,-0.007666488149002485,-0.007666488149002472,0.006325550589548831,0.006325550589548833,0.006298706288428267,0.006298706288428275,-0.00366265163147542,-0.0036626516314754195,-0.00421112213127799,-0.0042111221312779905,-0.002715626242270097,-0.0027156262422701007,-0.0029384058390647992,-0.0029384058390647997,-0.0021313149903371183
1993M04,-0.002496084203948293,-0.002496084203948287,-0.002398075873310812,-0.00239807587331081,0.00882658375922163,0.008826583759221629,0.00882658375922163,0.008826583759221629,0.006305614154973335,0.006305614154973334,0.006280489048037007,0.006280489048037005,0.009270516877675817,0.00927051687767582,0.008563181226273621,0.008563181226273631,-0.0026239417814975397,-0.002623941781497543,-0.002834461695177172,-0.0028344616951771775,0.003772040527146923
1993M05,-0.00225840854657129,-0.0022584085465712942,-0.0021530785654398435,-0.0021530785654398457,0.008975077635866528,0.008975077635866536,0.008975077635866528,0.008975077635866536,0.006506903711462774,0.006506903711462774,0.0064693971264467446,0.006469397126446748,0.009468543124568587,0.009468543124568587,0.008751779594147685,0.008751779594147682,-0.0023847964967923917,-0.0023847964967923948,-0.0025684343574173324,-0.0025684343574173345,0.0039782060862138
1993M06,-0.002353553923425751,-0.0023535539234257577,-0.0022528211906671864,-0.002252821190667188,-0.007485703282338069,-0.007485703282338071,-0.007485703282338069,-0.007485703282338071,0.006221268621109,0.00622126862110899,0.006202200269630958,0.006202200269630949,0.009031592149909179,0.009031592149909187,0.008379029953687838,0.008379029953687847,-0.0024785056469397923,-0.0024785056469397992,-0.0026692189493216657,-0.0026692189493216687,0.000510858471930643
1993M07,-0.0019671044436510776,-0.001967104443651087,0.006799785600267761,0.00679978560026776,0.008668729521091054,0.008668729521091056,0.008668729521091054,0.008668729521091056,0.006644533885951789,0.006644533885951799,0.006599711800506165,0.006599711800506171,0.009521142312177497,0.009521142312177495,0.008825471837137503,0.008825471837137503,0.008860486136878662,0.008860486136878662,0.007255063369219121,0.007255063369219127,0.006987654954066955
1993M08,-0.002012761828645092,-0.0020127618286450923,0.006477884232933271,0.006477884232933274,-0.006936728934298378,-0.00693672893429838,-0.006936728934298378,-0.00693672893429838,0.006439359644353992,0.006439359644353998,0.0064076514839362,0.0064076514839362005,0.00919619624123396,0.009196196241233964,0.008549513671762514,0.008549513671762517,0.008487067256128899,0.008487067256128893,0.006977327276253895,0.006977327276253898,0.0036648780109360887
1993M09,-0.0020976203513191427,-0.002097620351319146,0.006082450778667003,0.006082450778667004,-0.006975059872074897,-0.0069750598720748885,-0.006975059872074897,-0.0069750598720748885,0.006182625564412126,0.006182625564412128,0.0061667180678776886,0.00616671806787769,0.00880984759565809,0.008809847595658093,0.008217070016058037,0.00821707001605803,0.008042629337882244,0.008042629337882247,0.006636261670779653,0.006636261670779657,0.003408986293586591
1993M10,0.00780040506847773,0.00780040506847772,0.005781105786036993,0.005781105786036991,-0.006969640669908921,-0.006969640669908922,-0.006969640669908921,-0.006969640669908922,-0.0046145747505762,-0.0046145747505762025,-0.005225052996839185,-0.005225052996839183,0.008502169865509057,0.008502169865509064,0.007952943070917828,0.007952943070917831,0.00769461342717568,0.00769461342717568,0.006372055659128196,0.006372055659128193,0.002032438379001225
1993M11,0.007873088304629742,0.007873088304629742,0.005890607623712927,0.005890607623712929,0.008441883388564858,0.008441883388564869,0.008441883388564858,0.008441883388564869,-0.004410463134945411,-0.004410463134945411,-0.005000556742511453,-0.005000556742511452,-0.003557510095574881,-0.0035575100955748803,0.00799744731188597,0.007997447311885973,0.007759615087150718,0.007759615087150715,0.0064527934855394525,0.006452793485539449,0.003988878861701679
1993M12,0.008308566711893367,0.008308566711893374,0.006311758990915987,0.0063117589909159905,0.008683995273293374,0.008683995273293388,0.008683995273293374,0.008683995273293388,0.005983302681971418,0.005983302681971414,0.005979353994647229,0.0059793539946472315,0.008541140746697162,0.008541140746697163,0.008280616630312898,0.008280616630312895,0.008138289012002926,0.008138289012002925,0.006798341068137685,0.006798341068137686,0.007570936038316543
1994M01,0.00833525781216636,0.008335257812166362,0.006379264782729853,0.0063792647827298505,0.008693928472535873,0.008693928472535865,0.008693928472535873,0.008693928472535865,0.006035090634903239,0.006035090634903245,0.006028196974761618,0.006028196974761614,0.008556686494309525,0.008556686494309526,0.008298733630181151,0.008298733630181151,0.008165205247792628,0.008165205247792634,0.006846476512560366,0.0068464765125603655,0.007603276903447647
1994M02,0.008424012430677058,0.008424012430677058,0.006498964299466038,0.006498964299466038,0.00874086250312496,0.008740862503124962,0.00874086250312496,0.008740862503124962,0.006123732330625829,0.006123732330625832,0.006111871911587797,0.006111871911587807,0.008619493212390366,0.008619493212390372,0.008358512112221373,0.00835851211222137,0.008246079971810065,0.008246079971810063,0.006939790698486922,0.006939790698486921,0.007680418197351537
1994M03,0.008234235984309838,0.008234235984309841,0.006374373104362954,0.006374373104362955,0.008623504758581431,0.008623504758581431,0.008623504758581431,0.008623504758581431,0.006041933014192927,0.006041933014192925,0.006034848055503762,0.0060348480555037585,0.008471783673820567,0.008471783673820565,0.008232031227260711,0.008232031227260708,0.008084316102827317,0.008084316102827315,0.0068253068335984496,0.006825306833598445,0.007554583751303938
1994M04,0.008054667040715825,0.008054667040715828,0.006255997422050422,0.0062559974220504225,0.008510202409935424,0.008510202409935427,0.008510202409935424,0.008510202409935427,0.0059632625338865795,0.005963262533886574,0.005960646559640672,0.005960646559640669,0.008330339249812217,0.008330339249812215,0.008110423309939758,0.00811042330993976,0.007930316608046769,0.007930316608046772,0.006715789575022791,0.006715789575022786,0.007434184711898587
1994M05,0.008704977325576244,0.008704977325576242,0.006863385419349672,0.006863385419349673,0.008897636309650608,0.008897636309650615,0.008897636309650608,0.008897636309650615,0.006398838573826099,0.006398838573826099,0.006372391254573175,0.006372391254573178,0.008824761929096167,0.008824761929096174,0.008553400865174261,0.008553400865174258,0.008503534826039976,0.00850353482603998,0.007229863605105084,0.007229863605105089,0.007924642641804189
1994M06,0.009080654951956632,0.009080654951956625,0.007230813568688944,0.007230813568688945,0.009124541262104265,0.009124541262104258,0.009124541262104265,0.009124541262104258,0.006667923635433059,0.006667923635433053,0.006627288573921022,0.006627288573921019,0.00911265720904735,0.00911265720904735,0.008814047615504566,0.008814047615504564,0.00883815998724544,0.008838159987245443,0.007540293420298329,0.007540293420298327,0.008216092148630384
1994M07,0.00972694799649345,0.00972694799649345,0.007837343537069812,0.007837343537069816,0.009522339901748222,0.009522339901748222,0.009522339901748222,0.009522339901748222,0.007111528118822922,0.007111528118822925,0.007047775952350247,0.007047775952350257,0.009613539704686421,0.009613539704686428,0.009265582913052392,0.009265582913052392,0.009413173359184034,0.009413173359184034,0.008059336615820619,0.008059336615820619,0.008711990800097635
1994M08,0.009434664010010734,0.009434664010010741,0.007615123173247101,0.007615123173247095,-0.006736849663562104,-0.006736849663562112,-0.006736849663562104,-0.006736849663562112,0.00696111640353773,0.0069611164035377265,0.006906119487428387,0.006906119487428385,0.00938757944898476,0.00938757944898477,0.009068860211616576,0.009068860211616573,0.009160648575705276,0.009160648575705269,0.007863045749195089,0.007863045749195087,0.005292345773260143
1994M09,0.009833139176345755,0.009833139176345755,0.008002818902577468,0.008002818902577463,0.009343414830350125,0.009343414830350118,0.009343414830350125,0.009343414830350118,0.007251553121677708,0.007251553121677702,0.007182182829510568,0.007182182829510567,0.009700503071964288,0.009700503071964283,0.009353847325290302,0.009353847325290297,0.009519183448385487,0.009519183448385492,0.008195831832450188,0.00819583183245019,0.008772588936890199
1994M10,0.009356127934550247,0.009356127934550245,0.007612703729754948,0.0076127037297549485,-0.006277641157097391,-0.006277641157097395,-0.006277641157097391,-0.006277641157097395,0.0069770267223329,0.006977026722332891,0.006922624069775329,0.006922624069775322,0.009327324326033101,0.009327324326033103,0.009024181917126643,0.009024181917126641,0.009100987450640596,0.009100987450640596,0.007852940989510053,0.007852940989510053,0.005361863482552904
1994M11,0.009629572757250692,0.009629572757250685,0.007888016830066161,0.00788801683006616,0.009044657293547606,0.009044657293547604,0.009044657293547606,0.009044657293547604,0.007187398689326748,0.007187398689326748,0.0071230329327765535,0.00712303293277654,0.00954389851830469,0.009543898518304691,0.009223178182775127,0.009223178182775129,0.009349240846935713,0.00934924084693571,0.008089480406293571,0.008089480406293575,0.008612313375082444
1994M12,0.009640029594024534,0.00964002959402454,0.007928452504456826,0.007928452504456823,0.0090592330475265,0.009059233047526493,0.0090592330475265,0.009059233047526493,0.007226412056519069,0.007226412056519065,0.007160900203566135,0.0071609002035661305,0.009553557503664037,0.009553557503664023,0.009236452988677523,0.009236452988677524,0.009363583235310842,0.009363583235310837,0.008121713753006842,0.008121713753006838,0.008634956793427878
1995M01,0.00991434340880897,0.009914343408808965,0.008203918849080925,0.008203918849080918,0.009248464230649926,0.009248464230649924,0.009248464230649926,0.009248464230649924,0.007439446109655584,0.007439446109655586,0.007364222844855819,0.007364222844855819,0.00977350245123226,0.009773502451232255,0.009439179483879685,0.009439179483879685,0.009613871847814695,0.009613871847814693,0.008360303297545675,0.008360303297545668,0.008860571675417345
1995M02,0.0095939968134515,0.009593996813451513,0.00794620163530747,0.007946201635307473,-0.005900594853149744,-0.005900594853149743,-0.005900594853149744,-0.005900594853149743,0.007257611165303855,0.0072576111653038485,0.00719217525467734,0.007192175254677342,0.009519391958909005,0.009519391958909003,0.009214417552856645,0.009214417552856641,0.009331845099580318,0.009331845099580318,0.008131455072586205,0.008131455072586205,0.005638590484637286
1995M03,0.009295852579051371,0.009295852579051366,0.007706305885391151,0.007706305885391149,-0.0059045314269523825,-0.005904531426952384,-0.0059045314269523825,-0.005904531426952384,0.0070871648516955075,0.007087164851695505,0.007030731605708264,0.007030731605708267,0.009281103480595904,0.009281103480595902,0.009003156386245518,0.00900315638624551,0.009068463867218693,0.009068463867218695,0.007917438614640804,0.007917438614640799,0.005458115441664245
1995M04,0.009109387070627237,0.00910938707062724,0.007564979372703772,0.007564979372703774,-0.005839578938963766,-0.005839578938963765,-0.005839578938963766,-0.005839578938963765,-0.004026040056070851,-0.004026040056070836,-0.004586164847819071,-0.004586164847819071,0.009131037982738482,0.009131037982738479,0.008871042315136102,0.008871042315136093,0.008904434721500858,0.00890443472150086,0.007789633857427686,0.007789633857427676,0.003107915253831669
1995M05,0.008690918813189402,0.008690918813189393,0.007212990086455283,0.0072129900864552786,-0.005940413790832395,-0.005940413790832391,-0.005940413790832395,-0.005940413790832391,-0.004156044359128516,-0.004156044359128517,-0.004715612101161226,-0.004715612101161226,-0.003228348002913436,-0.0032283480029134375,-0.004090861111849165,-0.004090861111849168,0.00853048715084586,0.00853048715084586,0.0074751990611105585,0.007475199061110549,0.00038379019548839593
1995M06,0.008549833986383157,0.008549833986383155,0.007109396190093748,0.007109396190093747,0.00904343674628545,0.009043436746285459,0.00904343674628545,0.009043436746285459,-0.004091807828334115,-0.004091807828334116,-0.004640190448925589,-0.004640190448925589,-0.0031816210666930442,-0.003181621066693048,-0.004029075926736649,-0.004029075926736643,-0.002090652215215533,-0.0020906522152155335,0.0073796986246952604,0.007379698624695265,0.0023092454807838157
1995M07,0.008775249638191722,0.008775249638191727,0.007336207776591803,0.0073362077765917995,0.00919983028290805,0.009199830282908057,0.00919983028290805,0.009199830282908057,0.006988909230101163,0.006988909230101167,0.006937826647594459,0.0069378266475944635,-0.0028990906390359943,-0.00289909063903599,-0.0037112309009090533,-0.003711230900909051,0.00840564330183286,0.008405643301832865,0.007577146899551256,0.007577146899551263,0.005781032251973434
1995M08,0.008466793800321051,0.008466793800321046,0.007079154702609005,0.0070791547026089995,-0.00585732018215495,-0.005857320182154952,-0.00585732018215495,-0.005857320182154952,0.00679009320308378,0.006790093203083778,0.006748967640466205,0.006748967640466212,-0.002969728119936803,-0.0029697281199367997,-0.0037779464324818636,-0.003777946432481866,0.008127534853259207,0.008127534853259205,0.0073453089015254455,0.007345308901525448,0.0026095538184536123
1995M09,-0.0021462770748025602,-0.002146277074802561,-0.00185406222593245,-0.001854062225932456,-0.00599964201603531,-0.005999642016035323,-0.00599964201603531,-0.005999642016035323,-0.0037650086749007232,-0.0037650086749007185,-0.004288315900433752,-0.004288315900433744,-0.003133300956345876,-0.0031333009563458774,-0.00394562648282166,-0.00394562648282166,-0.0018296613446079106,-0.0018296613446079023,-0.0022407045206075714,-0.002240704520607575,-0.0035202241212523135
1995M10,-0.0020866799124812964,-0.002086679912481297,0.006700587544717401,0.006700587544717402,0.008970892542392866,0.00897089254239285,0.008970892542392866,0.00897089254239285,-0.0036743597167238125,-0.0036743597167238043,-0.0041858549014802985,-0.0041858549014802925,-0.0030607502899300913,-0.0030607502899300857,-0.003857170030967482,-0.0038571700309674804,-0.001772233648281719,-0.0017722336482817167,-0.0021719610627821753,-0.0021719610627821753,0.00038333630668562516
1995M11,-0.001953622981281735,-0.001953622981281734,0.006756952454953162,0.006756952454953161,0.008988791049527238,0.008988791049527232,0.008988791049527238,0.008988791049527232,-0.0034981718250112863,-0.003498171825011291,-0.0039936637630361115,-0.003993663763036117,-0.002912602796411326,-0.0029126027964113256,0.008567343523088224,0.00856734352308823,-0.0016397020692756371,-0.0016397020692756395,-0.002020242596721218,-0.0020202425967212143,0.0017283872045358542
1995M12,-0.002023317240977991,-0.002023317240977987,-0.0017937137058519053,-0.001793713705851908,-0.005886438389082177,-0.0058864383890821805,-0.005886438389082177,-0.0058864383890821805,0.0064935346206029445,0.006493534620602939,0.006466680684642816,0.006466680684642817,-0.0029741460013680016,-0.002974146001368004,-0.003687195725595527,-0.003687195725595519,-0.0017142706239331729,-0.001714270623933168,-0.0020982703950034147,-0.0020982703950034104,-0.0013103575165648606
1996M01,-0.00211785400208484,-0.0021178540020848325,-0.0018994538490494529,-0.001899453849049446,-0.005948490864298283,-0.005948490864298292,-0.005948490864298283,-0.005948490864298292,-0.0035608435018929475,-0.003560843501892946,-0.004053156151210004,-0.004053156151209999,-0.0030615083702483035,-0.0030615083702482974,-0.0037743916147912875,-0.0037743916147912854,-0.0018141065354576602,-0.0018141065354576572,-0.0022041595233826166,-0.0022041595233826157,-0.0034382455276713657
1996M02,-0.001956200992917441,-0.0019562009929174375,-0.001725724166620213,-0.0017257241666202125,0.008774603626332691,0.008774603626332688,0.008774603626332691,0.008774603626332688,-0.0033520223873924017,-0.003352022387392401,-0.003827314560974589,-0.003827314560974588,-0.002884657346233402,-0.0028846573462334,-0.0035727999926756515,-0.0035727999926756593,-0.001652247646798605,-0.0016522476467986029,-0.0020208264139577837,-0.0020208264139577868,-0.000344258625490471
1996M03,-0.0019189408748074115,-0.0019189408748074015,-0.001687712891637029,-0.0016877128916370258,0.008689310698086114,0.00868931069808611,0.008689310698086114,0.00868931069808611,-0.003291211387762772,-0.0032912113877627703,0.006264778075540775,0.006264778075540773,-0.002836447368042871,-0.0028364473680428746,0.00834179192867357,0.008341791928673568,-0.001617377456916676,-0.0016173774569166754,-0.001978112425500044,-0.001978112425500037,0.0018655388995719776
1996M04,-0.0015431730124536632,-0.0015431730124536623,0.006528123647380344,0.006528123647380344,0.009005891255230478,0.009005891255230478,0.009005891255230478,0.009005891255230478,0.006281578223881993,0.006281578223882004,0.0065945201144347616,0.006594520114434774,0.008792252614044468,0.00879225261404447,0.008691665767239006,0.008691665767239013,-0.0012369707048019455,-0.0012369707048019397,0.007004582607527222,0.007004582607527219,0.0059124361767713155
