,sup12_1_buy.csv,sup12_1_sell.csv,sup12_2_buy.csv,sup12_2_sell.csv,sup12_3_buy.csv,sup12_3_sell.csv,sup12_4_buy.csv,sup12_4_sell.csv,sup12_5_buy.csv,sup12_5_sell.csv,sup1_1_buy.csv,sup1_1_sell.csv,sup1_2_buy.csv,sup1_2_sell.csv,sup1_3_buy.csv,sup1_3_sell.csv,sup1_4_buy.csv,sup1_4_sell.csv,sup1_5_buy.csv,sup1_5_sell.csv,sup3_1_buy.csv,sup3_1_sell.csv,sup3_2_buy.csv,sup3_2_sell.csv,sup3_3_buy.csv,sup3_3_sell.csv,sup3_4_buy.csv,sup3_4_sell.csv,sup3_5_buy.csv,sup3_5_sell.csv,sup6_1_buy.csv,sup6_1_sell.csv,sup6_2_buy.csv,sup6_2_sell.csv,sup6_3_buy.csv,sup6_3_sell.csv,sup6_4_buy.csv,sup6_4_sell.csv,sup6_5_buy.csv,sup6_5_sell.csv,sup9_1_buy.csv,sup9_1_sell.csv,sup9_2_buy.csv,sup9_2_sell.csv,sup9_3_buy.csv,sup9_3_sell.csv,sup9_4_buy.csv,sup9_4_sell.csv,sup9_5_buy.csv,sup9_5_sell.csv,average
1991M01,-0.0005666958746133107,0.003947871489528577,-8.195472985096189e-05,0.0034430067292765773,-0.00024694786552252525,0.0019487172024627184,-0.00024694786552252525,0.0012477336956235004,0.00047875108934532587,0.0007751814767251906,0.01416582752535989,0.006150512154670239,-0.005800896851385421,0.005211683761122628,-0.00295196293177671,0.003263968517369079,-0.002146417055955151,0.0014017073491053873,-0.0011902498189668468,0.0005284996890648154,0.013457635697351929,0.0058634845737443025,-0.0032920667480528056,0.002707711669381266,-0.00133562229421591,0.001410833773981577,-0.0017064287267505283,0.0002537317413507109,-0.0009950012624352668,-0.00022165552450470992,-0.002034871308838263,0.004473321558585471,-0.00022173297692821778,0.0039061771900684534,-3.418826830546876e-05,0.0019173116842484167,-0.0004445190343446054,0.0011670535174130574,0.0002498832064214616,0.0010090827824242323,-0.0009658353713061967,0.004433158115873547,0.00016484737430206317,0.0039061771900684526,-0.00024540828676119196,0.002419280264899298,-0.00024540828676119196,0.0017132411239962108,0.0007495142721651144,0.0012408341585107997,0.0013726385898328497
1991M02,-0.00035482324289730333,0.004121371223242946,0.00011732959804582884,0.003610199008378775,-4.804455087268418e-05,0.0021232242385793897,-4.804455087268418e-05,0.0014222721717654133,0.0006634349534702488,0.0009510061535610067,0.014265499609005708,0.0063331127625796515,-0.005518303510369163,0.005373276835042635,-0.0027327468319390496,0.0034221045825953847,-0.0019401590610705823,0.0015692603707946433,-0.0010054988359087067,0.0006931713310253781,0.01363249881216906,0.006029553107254426,-0.003059328779152624,0.002879512115169565,-0.0011378100780994587,0.0015836371429069122,-0.001508869755528958,0.00043128907514267595,-0.0008103542157481517,-4.9770851644439465e-05,0.015894526377683554,0.004638084419765193,-2.3109827707202472e-05,0.004064202170101728,0.00015601107278344416,0.00208652715487976,-0.0002540046186887337,0.0013387961938250406,0.0004274798109780107,0.0011738874128256087,-0.000749321582651901,0.004596382712627741,0.0003591751862871874,0.004064202170101724,-5.084569176418781e-05,0.0025848788538999964,-5.084569176418781e-05,0.0018792943461729515,0.0009256063157150969,0.0014083190186582745,0.0019095448926070998
1991M03,-0.00016220343153390036,0.0042748928372738915,0.0002982826063533048,0.0037589536750920307,0.00013273726117777194,0.0022801459540424595,0.00013273726117777194,0.0015799650999122903,0.0008308782023239577,0.0011103060936863414,0.014324877407247746,0.0064904563185662,-0.005257334416844314,0.005514684828769257,-0.002531316861647916,0.003563202362629336,-0.0017510532939902829,0.0017206260848244832,-0.0008364833098734887,0.0008427897025938863,0.013743322873511066,0.0061736301522331005,-0.0028454559316265678,0.0030331892541530766,-0.0009569759500188606,0.0017396314924101926,-0.0013279407646072645,0.0005926205021181904,-0.0006415948573023997,0.0001069231597590186,0.015924442493450326,0.004783331529962151,0.00015739797639637842,0.0042044169220973775,0.00032885244802743484,0.0022388311249950696,-8.049310864282339e-05,0.0014940982984837385,0.0005888497153693314,0.00132319342197162,0.01406900019121815,0.004740367074006901,0.00053548205617105,0.004204416922097378,0.0001260784591764893,0.0027334618806937453,0.0001260784591764893,0.0020290243049311553,0.0010851681098388458,0.0015597814563053504,0.0023621254809627307
1991M04,-0.0004578744246540908,0.0038988910636518614,7.2987224800720625e-06,0.003414813393469008,-0.00015328434846666856,0.0019707829455625353,-0.00015328434846666856,0.0012907857673495505,0.0005465400020246444,0.0008318208189945352,-0.007304201668416269,-0.009672639496665685,-0.0055034981393062695,-0.014678411670301822,-0.0027776703404444043,0.0032433695326428823,-0.0020003410239098785,0.0014387889443099847,-0.0010801829975296154,0.0005878459240212006,-0.0043446426853557775,0.00573041260458455,-0.003099105876131827,0.0027049371184197754,-0.0012143665099789806,0.001448788968258933,-0.0015764738652222986,0.0003248817888359025,-0.0008895526822422846,-0.00014107848161711066,-0.0018059268697475442,0.00440571467196126,-0.00012889168450043822,0.003863004924926499,4.979872935229664e-05,0.001939672367615007,-0.0003495730851115632,0.0012116967768042016,0.0003211487099545302,0.0010561599826698492,-0.0005521673076131586,0.00436781746075247,0.00024508278571146636,0.0038630049249264954,-0.00015378674598613974,0.002425858554025615,-0.00015378674598613974,0.0017411643546144,0.0008069393451862969,0.0012823711334811903,-6.342697362135243e-05
1991M05,-0.0007204410356965749,0.003560778943272748,-0.00025176216371465955,0.0031052552548223714,-0.00040783293404697573,0.0016933949267130958,-0.00040783293404697573,0.0010318467098775414,0.00029265622275943755,0.0005827488631720121,-0.007530531821005575,-0.009987165348016115,-0.005716554007540331,-0.014973504932789988,-0.002994666551444308,0.0029553942949824804,-0.0022208052843495267,0.0011861380267925335,-0.001296812710004907,0.0003596763097085247,-0.0045822239063567465,-0.013318657548141908,-0.003321978961414661,-0.015291868891195132,-0.001442769906922982,0.0011882210118084795,-0.0017967692012838127,8.576114926886168e-05,-0.0011100983565229853,-0.0003624357183069992,-0.0020590346391462537,0.0040655698830528685,-0.0003837025567900573,0.003555345950122479,-0.00019891066165590656,0.0016712767928749013,-0.0005891315516658854,0.0009587876900947129,8.20650315645333e-05,0.0008169055327649933,-0.0008166461201111357,0.004032173171845473,-1.3749317440648332e-05,0.0035553459501224786,-0.00040297112558034215,0.002149520013378657,-0.00040297112558034215,0.0014829071105532945,0.0005581187173820408,0.0010337704013929094,-0.001051963427048886
1991M06,-0.0006894480160331665,0.0035428048684623603,-0.00022680847664234804,0.0030936111590829075,-0.00038148438438679184,0.0016973899884928513,-0.00038148438438679184,0.001042429199919713,0.000310968331122849,0.0005976106818803956,-0.0074008093540459,0.005987814670186555,-0.005627065677177683,0.005113470453391031,-0.002942997191388648,0.0029460630996038266,-0.0021779079241659297,0.0011948785486461748,-0.0012650604133632565,0.00037550273956317014,-0.004502089513099311,0.005330997531449152,-0.0032646288582718424,0.002410145563688056,-0.0014076529005136507,0.001197207845708498,-0.0017588701823103427,0.00010520398833495361,-0.0010798218889940985,-0.0003399230659707291,-0.0020121259417240204,0.00404180036937379,-0.0003576107132709056,0.003539011716978389,-0.0001755308534531631,0.0016753763180412434,-0.000562282437669158,0.000969889120533868,0.00010154410707870415,0.0008288295823006616,-0.0007842239082670771,0.004009076201988591,8.40685331946529e-06,0.003539011716978388,-0.0003772221478762738,0.0021486805417185698,-0.0003772221478762738,0.0014887673467878625,0.0005732268375483214,0.001043919032104843,0.0004164273606679566
1991M07,-0.0007608773057887661,0.003415039174983129,-0.0003008798054418199,0.002979354219717622,-0.0004531478475384334,0.0016038436372056335,-0.0004531478475384334,0.0009592782647306969,0.00023443280341962653,0.0005205104436064053,-0.007397992074442522,0.005788158184520206,-0.005644820764752853,0.004959683155426231,-0.0029858912943422273,0.002840484177901778,-0.002227527780201838,0.0011126786277399093,-0.0013204291327130642,0.0003060989219177043,-0.004534082654417095,0.005164057385912596,-0.0033059434322246944,0.0023046548060234305,-0.0014648990439124537,0.0011124934898549487,-0.0018115948735868714,3.438148957643123e-05,-0.001137460488001632,-0.0004027633441158866,-0.002070298834331534,0.003909667266395361,-0.0004295254782237666,0.003422397313709136,-0.0002471021037627501,0.001584918259859263,-0.0006285547471303935,0.0008891029571246954,3.075714114791538e-05,0.0007531848373375167,-0.0008553937913284722,0.0038788600440143877,-6.736072812381847e-05,0.003422397313709138,-0.0004474519544321112,0.002052410501249381,-0.0004474519544321112,0.0014028437751979574,0.0004963680234756395,0.0009639827950572945,0.00033494883460060966
1991M08,-0.0005142592772643085,0.00363283849431817,-6.689179361126058e-05,0.00318758089113239,-0.00022001108539260143,0.001815553404718718,-0.00022001108539260143,0.0011689652952680055,0.000453559556096817,0.0007303876090461582,0.01323011718472454,0.006029051067116342,0.017975381564577897,0.0051691683179328355,-0.0027367525682141895,0.003037262498938476,-0.0019907090635482767,0.001314768945125556,-0.001105166072979966,0.0005026614891590093,0.012207762346602528,0.005384635332393502,-0.003043090049405049,0.0025179518333325393,-0.001235557079575455,0.0013206483681410149,-0.001583329717894098,0.0002448968725464799,-0.0009218956113057167,-0.0001997565744560912,-0.0018036512770782782,0.004119182546070548,-0.0001966347824249645,0.0036213820879537873,-2.3111362124121518e-05,0.001790403745299689,-0.0004052227068770098,0.001095366470471133,0.00024130737362208218,0.0009510801315536272,-0.000605027031880233,0.0040863212080884895,0.0001617574181947765,0.0036213820879537856,-0.00021913120674952496,0.00225522244836379,-0.00021913120674952496,0.0016040706138574015,0.0007064818793088314,0.0011655597039361802,0.0017606673846584367
1991M09,-0.0005302447820239705,0.0035673297767108286,-8.70378293019043e-05,0.003131184237751462,-0.00023837088059384246,0.0017762084085884942,-0.00023837088059384246,0.0011375803792761157,0.0004290148483367182,0.0007038701446873321,-0.0070121240034832655,0.0059109633864247325,-0.005335013999772917,0.005081728323568866,-0.002729467010310216,0.0029858525630318254,-0.0019908081136100694,0.001282887405077109,-0.0011133839183646735,0.0004801067800682707,-0.004222764254736171,0.005288719143402508,-0.0030323459377608014,0.002469361908028826,-0.0012429877022971782,0.0012877616395464196,-0.0015873066845799929,0.00022350822404686638,-0.0009318864965705972,-0.00021598319288363105,-0.0018058189687577824,0.004048836640714413,-0.00021523557044030505,0.003561570457019032,-4.288936070201059e-05,0.0017524905956475625,-0.00042086671190677473,0.0010653055220208017,0.00021995291082651126,0.0009237468782993079,-0.0006201996860979792,0.0040171481123157495,0.00013946186522459332,0.0035615704570190294,-0.00023712898466026746,0.0022122311991892747,-0.00023712898466026746,0.0015690707902285624,0.0006801965094134744,0.0011354028379947584,0.0005311139598070197
1991M10,-0.0004237513626925435,0.00363529307393404,1.1592835279872023e-05,0.003199452543099623,-0.00013920243655584394,0.0018548199211042248,-0.00013920243655584394,0.0012193701464903715,0.0005186299155326947,0.0007882573224800534,-0.0067979388003843845,0.005962690534956695,-0.005170401214940661,0.005134721194792494,-0.0026097650137862916,0.0030514513920429235,-0.0018805105679491065,0.0013609564453633282,-0.0010170791860601729,0.0005604641894884676,-0.004063428197877257,0.005342455265091323,-0.00290466754415987,0.0025439446178916005,-0.0011398807375142233,0.0013680790414639067,-0.0014828968419412186,0.00031083490717029327,-0.0008363633485733426,-0.0001294106944192235,-0.001683145538280739,0.004110555958832777,-0.00011630320099570736,0.003623871153630729,5.1398025395338296e-05,0.0018290019425731357,-0.00032474046581903635,0.0011462173596468526,0.00030731313464069733,0.0010022458668940866,-0.0005115939192030527,0.0040785300058305135,0.00023477487308077297,0.003623871153630725,-0.00013995632846236305,0.002284910253548684,-0.00013995632846236305,0.0016451387310449255,0.0007648113183145966,0.0012141267417413199,0.0006225917140070765
