,flt12_10_buy.csv,flt12_10_sell.csv,flt12_5_buy.csv,flt12_5_sell.csv,flt1_10_buy.csv,flt1_10_sell.csv,flt1_5_buy.csv,flt1_5_sell.csv,flt3_10_buy.csv,flt3_10_sell.csv,flt3_5_buy.csv,flt3_5_sell.csv,flt6_10_buy.csv,flt6_10_sell.csv,flt6_5_buy.csv,flt6_5_sell.csv,flt9_10_buy.csv,flt9_10_sell.csv,flt9_5_buy.csv,flt9_5_sell.csv,average
1995M04,-0.0032303082340843408,-0.001441641106523641,-0.001539204908422904,-0.0007813009337029125,-0.0002065070550318154,-6.671429723878355e-05,-0.0015886562228400944,0.00045462818197946974,-1.3574012074996848e-05,0.00022453656137993733,0.00964685764668147,0.0012095999379807252,-2.972708420217096e-05,-0.0006285271385167503,0.004336237123375889,0.001196969474993535,-0.003568486031249182,-0.00048679538671742587,0.001348341682158968,0.0027206339626001477,0.00037781810802725634
1995M05,-0.003300221648648451,-0.0015381247173365219,-0.0035295044591947505,-0.0009561222069768489,-0.0002715404487686011,-0.00013181003693915136,-0.0016498831268660229,0.0003794431265395006,-8.648883834943211e-05,0.00015199360129746454,-0.002025226199327332,0.0011093258184326838,-0.00011192000844647571,-0.0007046630317864281,-0.002034691464342612,0.0010559988680121772,-0.0036284244425937523,-0.0005822351347936901,-0.0027059979585728434,0.0025245387557350533,-0.0009017776776463017
1995M06,-0.0032782931140608205,-0.001533204227531752,-0.0034989536491460346,-0.0009584734333099493,-0.0002767914113913682,-0.00013788411094143574,-0.001645908172840895,0.0003691991910021791,-9.357359591644147e-05,0.00014345957883818945,-0.0020174593683849346,0.0010902409012698117,-0.0001197081656212866,-0.0007076612729164367,-0.0020253850740578547,0.0010298837640693793,-0.0036057192212786077,-0.0005871206155752811,-0.0026879917552031203,0.0024706584809435213,-0.0009035342636026568
1995M07,-0.0033368487945590803,-0.0016161909834172504,-0.0035699662278588368,-0.0011065537742309013,-0.0003343182134009294,-0.0001955618857132173,-0.0016990904410369905,0.00030239244297519837,-0.0001580623207683203,7.911415347023611e-05,-0.0020767504598316416,0.0010010925096650474,-0.00019217851767891882,-0.0007744058920724235,-0.002095536408531882,0.0009060180256482726,-0.003655677215115813,-0.0006704268839340087,-0.0027601124230017997,0.0022982815543872493,-0.0009827390877503004
1995M08,-0.0032917078278745164,-0.0015850328796154628,-0.0035104218741782334,-0.0010641112382978929,-0.0003238278376853144,-0.00018607614571533297,-0.0016781754325995786,0.00030935987974054364,-0.0001477774739521044,8.750569510615475e-05,-0.0020491941896382906,0.0010037555717529562,-0.00018032931065821472,-0.0007582270031885254,-0.0020627651856233967,0.0009108591297947242,-0.003612095215211719,-0.0006515402395732051,-0.0027158430404262334,0.002283997340178022,-0.0009610823638832811
1995M09,-0.0032602353842561965,-0.001568543835530768,-0.0034683514141467964,-0.0010460847288715368,-0.0003218958494187584,-0.00018502925537691934,-0.0016667299033510951,0.00030711375938910815,-0.000146880225463333,8.678894249348484e-05,-0.002032818217879673,0.0009950917644366698,-0.00017906559488408284,-0.000752537362329914,-0.002043296695203835,0.0008999246260139753,-0.0035808472019626557,-0.0006455688570448634,-0.0026868401442019596,0.002251103468295918,-0.0009522351054646616
1995M10,-0.0032548539179220745,-0.001580279643693708,-0.003459147009444736,-0.0010740355202325824,-0.00033682217375683457,-0.00020062026260546568,-0.0016737740918156298,0.0002866899826641957,-0.00016445471645443454,6.811800046887577e-05,-0.0020381171234900163,0.0009640810654147359,-0.00019857036871577925,-0.0007673667062752826,-0.00204944655109034,0.0008581210673490057,-0.003573212152111019,-0.000664724114634846,-0.002686928881169735,0.002181437483965372,-0.0009681952816775148
1995M11,-0.0031981690005169613,-0.00153559895327398,-0.0033860541348980882,-0.0010102391394450376,-0.0003175061143769789,-0.0001823834256324676,-0.0016436548984902176,0.00030335928904497785,-0.00014446703122515772,8.602219597921706e-05,-0.002000086453247875,0.0009789949509281157,-0.00017586023259473578,-0.0007406915999624417,-0.0020045568886780966,0.0008799098749314268,-0.003519135575366311,-0.000633071601286193,-0.002629658605294057,0.0021893862317855723,-0.0009341730555809645
1995M12,-0.003169363048060648,-0.0015211125566864095,-0.0033480294599305756,-0.0009955783681048235,-0.00031625410178887146,-0.00018197574871258514,-0.0016333324470659033,0.00030054525295949785,-0.00014427291596302508,8.468475039199289e-05,-0.001985250592101762,0.0009699459671378708,-0.00017540276583974767,-0.0007359941600205528,-0.001987069622002292,0.0008685934889925347,-0.0034902948678436417,-0.0006283272020789001,-0.002603473954069027,0.0021578065287790357,-0.0009267077911003915
1996M01,-0.0028266905050873957,-0.0011639369592143136,-0.0016668879199239729,-0.00043372594937651483,-0.00010541752342566331,2.5470881420113124e-05,-0.0013952612790114273,0.0005241367618934387,8.534562801679589e-05,0.0003067544006726421,-0.0017053715125302587,0.0012393666689896159,8.228416112154307e-05,-0.00047796978872897587,-0.0016583875925063889,0.0012390505463415063,-0.0031766010320378093,-0.0003149853948504497,-0.0022277755463667678,0.0025859344350529735,-0.0005532333759775655
1996M02,-0.00264659305679437,-0.000984258276033647,-0.0013991948868982307,-0.0001601123413093836,-1.6791867245688534e-06,0.00012715852067728036,-0.0012739333280923338,0.0006319499711448243,0.00019755090137811148,0.00041457908667381997,0.009094954665093193,0.0013659078453299625,0.00020801083178117406,-0.00034995570615429757,0.004056277761570661,0.0014119936664805093,-0.0030100965954470544,-0.00016076091959186525,0.00115866969244331,0.0027755077273703063,0.0005727988186448701
1996M03,-0.0028202970182688585,-0.0011898995685381457,-0.001689978228785226,-0.0004975172862731162,-0.00013431546497008157,-4.65586088696732e-06,-0.00140956309955522,0.0004846737948939496,5.1207036575669196e-05,0.00027062708728640256,-0.001561888544535045,0.0011794567431983659,4.41150134918493e-05,-0.0005073385966898412,-0.001490548329312222,0.0011574219908160174,-0.003165005126220124,-0.00035355795440790145,-0.002033574455497178,0.002452750667549797,-0.0005608943600063938
1996M04,-0.002889016788722138,-0.0012806671368719165,-0.002920589217942286,-0.0006506045824624935,-0.00019682380481016095,-6.719200266957667e-05,-0.0014690277603382985,0.0004132171587274356,-1.8325404319419834e-05,0.00020147341873240669,-0.0016302447214123336,0.0010864355569441117,-3.360577578277796e-05,-0.000579899567068624,-0.0015712478176840266,0.0010312740176703793,-0.0032247033755017857,-0.00044289099497582356,-0.002118570587649563,0.002285205963574046,-0.0007037901711281422
1996M05,-0.0028970723059918864,-0.0013050415794550428,-0.002930482916862641,-0.0006981898876211526,-0.00021847688263018216,-8.935892362353203e-05,-0.0014842055836232354,0.00038591552313222777,-4.3147176152410284e-05,0.0001758791357730077,-0.001646740828294179,0.0010477238880561947,-6.123540039418334e-05,-0.0006031701116763456,-0.0015910691293380501,0.0009794190849757092,-0.0032293093214158706,-0.0004722624311859847,-0.002135297229002407,0.0022073028778495873,-0.0007304409598740187
1996M06,-0.0030555113903836958,-0.001492499726212843,-0.003131271747485156,-0.0036618132435964064,-0.00034172366083159425,-0.00021191117166284077,-0.001609637293094945,0.00024922775303288494,-0.0001788173831204736,4.227042253708861e-05,-0.0017918464950666963,0.0008756891421481422,-0.00021261827223266786,-0.0007484760018244719,-0.001761065763965733,-0.0011126847584154926,-0.003371013994971114,-0.0006490313564997249,-0.0023201030865594753,-0.004009220535148269,-0.001424602928167674
1996M07,-0.0030876869515773717,-0.0015423190180247526,-0.0031711856765849087,-0.0036943846491588116,-0.000379710575746064,-0.00025021478457342626,-0.0016426301193747364,0.0002045306176515026,-0.00022131548690841206,-5.510697983534055e-07,-0.0018289267873328307,0.0008163202787996224,-0.00025979875842273824,-0.0007911549258576014,-0.0018045961113560519,-0.0011895455886627296,-0.003397834085943047,-0.00070139768417182,-0.0023632738932251934,-0.004041153533163733,-0.0014673414401715728
