,osc12_10_buy.csv,osc12_10_sell.csv,osc12_5_buy.csv,osc12_5_sell.csv,osc1_10_buy.csv,osc1_10_sell.csv,osc1_5_buy.csv,osc1_5_sell.csv,osc3_10_buy.csv,osc3_10_sell.csv,osc3_5_buy.csv,osc3_5_sell.csv,osc6_10_buy.csv,osc6_10_sell.csv,osc6_5_buy.csv,osc6_5_sell.csv,osc9_10_buy.csv,osc9_10_sell.csv,osc9_5_buy.csv,osc9_5_sell.csv,average
1991M01,-0.007317028411972141,-0.0073170284119721445,-0.006753199996363286,-0.006753199996363287,0.0035074443518694344,0.003507444351869434,0.0035074443518694344,0.003507444351869434,-0.003243721023632253,-0.0032437210236322465,-0.0026051529423477687,-0.0026051529423477657,-0.00019482995001962535,-0.0001948299500196297,0.0012219202027931165,0.0012219202027931129,-0.004596273196735377,-0.00459627319673537,-0.007202737564930686,-0.007202737564930688,-0.002367613417946915
1991M02,-0.008063821635560606,-0.008063821635560606,-0.007584069682570741,-0.007584069682570743,-0.002656575176474189,-0.0026565751764741808,-0.002656575176474189,-0.0026565751764741808,-0.004028451319884865,-0.004028451319884872,-0.00347612436535523,-0.0034761243653552275,-0.0010006949674309321,-0.0010006949674309293,0.0002892217935737025,0.0002892217935737023,-0.005339260453479304,-0.005339260453479299,-0.00801261696827298,-0.008012616968272976,-0.004252896795192933
1991M03,-0.007841154677511756,-0.007841154677511755,-0.0073473658426316795,-0.007347365842631674,0.002305187841455834,0.0023051878414558353,0.002305187841455834,0.0023051878414558353,-0.003870722104325492,-0.0038707221043254953,-0.003312140414258916,-0.0033121404142589213,-0.0008900532840345475,-0.0008900532840345448,0.00039343834532192803,0.000393438345321933,-0.005167512213941389,-0.005167512213941393,-0.007772818879208691,-0.007772818879208702,-0.0031197953387678877
1991M04,-0.007881554022694632,-0.007881554022694625,-0.007399639137910944,-0.007399639137910944,-0.0024925848362985603,-0.0024925848362985542,-0.0024925848362985603,-0.0024925848362985542,-0.003966687647834366,-0.0039666876478343695,-0.003425830566379044,-0.0034258305663790426,-0.001024751296061101,-0.0010247512960611027,0.000221848525083365,0.00022184852508335786,-0.005242801074163693,-0.005242801074163693,-0.007817509216839456,-0.007817509216839463,-0.0041522094109397
1991M05,-0.007788130378257412,-0.007788130378257415,-0.007304967446142962,-0.007304967446142955,-0.0024746651366414183,-0.0024746651366414196,-0.0024746651366414183,-0.0024746651366414196,-0.003931034618379345,-0.0039310346183793424,-0.003395207366227476,-0.0033952073662274814,-0.0010303755599031118,-0.0010303755599031076,0.00019635358536626828,0.00019635358536626842,-0.0051906438341960725,-0.005190643834196069,-0.007717787550272085,-0.007717787550272086,-0.004111112344129504
1991M06,-0.007205027461387129,-0.00720502746138713,-0.006674748051630368,-0.006674748051630369,0.0020523741553499036,0.0020523741553499044,0.0020523741553499036,0.0020523741553499044,0.006723565062985441,0.006723565062985444,0.004426905307681727,0.004426905307681736,-0.000570112730679244,-0.0005701127306792365,0.0006938190432041005,0.0006938190432041027,-0.004674161163427707,-0.004674161163427701,-0.00709091276022693,-0.007090912760226934,-0.0010265924442780289
1991M07,-0.0070926399935102285,-0.007092639993510226,-0.006560144500714935,-0.0065601445007149265,0.0020277993207830363,0.0020277993207830397,0.0020277993207830363,0.0020277993207830397,0.006567010265482477,0.006567010265482478,0.004343895704276986,0.004343895704276988,-0.0005521847908318865,-0.0005521847908318763,0.000695022979243926,0.0006950229792439364,-0.004601512577810366,-0.0046015125778103615,-0.006971740100861773,-0.006971740100861775,-0.0010116694373159707
1991M08,-0.0075722121405686835,-0.007572212140568685,-0.007091382229214997,-0.0070913822292149944,-0.0018829361543196803,-0.001882936154319681,-0.0018829361543196803,-0.001882936154319681,-0.0034176997791981953,-0.003417699779198197,-0.0028433243182139894,-0.0028433243182139863,-0.0010925749196593493,-0.001092574919659344,7.271625040623526e-05,7.27162504062384e-05,-0.005088622077861799,-0.005088622077861798,-0.0074889056901283136,-0.00748890569012831,-0.0038287877213078448
1991M09,-0.007672216992371283,-0.007672216992371287,-0.007207519305229077,-0.007207519305229077,-0.0020958809111694954,-0.0020958809111694945,-0.0020958809111694954,-0.0020958809111694945,-0.0035746157592387445,-0.0035746157592387506,-0.0030228652436459892,-0.0030228652436459923,-0.0012715358469645355,-0.001271535846964529,-0.00014388204774687732,-0.0001438820477468722,-0.005215686288826692,-0.005215686288826687,-0.007597488934716986,-0.00759748893471699,-0.003989757224107918
1991M10,-0.007202468115899617,-0.0072024681158996216,-0.006703155787997298,-0.006703155787997298,0.0012042213226226162,0.0012042213226226154,0.0012042213226226162,0.0012042213226226154,-0.003160239872404009,-0.00316023987240401,-0.0025800407567316084,-0.002580040756731614,-0.0009079366711504705,-0.0009079366711504738,0.00024516197959996997,0.00024516197959996737,-0.004801521081706713,-0.0048015210817067035,-0.007094783299916289,-0.007094783299916276,-0.00297965409609608
1991M11,-0.007077802421634758,-0.007077802421634758,-0.006574886009128286,-0.00657488600912828,0.0012216886861659926,0.0012216886861659906,0.0012216886861659926,0.0012216886861659906,0.005331398859143974,0.005331398859143975,0.003322435031254839,0.0033224350312548428,-0.0008692607771616671,-0.0008692607771616721,0.00027195489473186805,0.00027195489473186605,-0.0047135593091032725,-0.004713559309103266,-0.006962751267717981,-0.006962751267717975,-0.0014829093627283288
1991M12,-0.007007087946210488,-0.007007087946210485,-0.006505294813132017,-0.006505294813132021,-0.0016251538018517316,-0.0016251538018517316,-0.0016251538018517316,-0.0016251538018517316,0.005155526330430622,0.005155526330430626,0.0032131755242843043,0.0032131755242843034,-0.000879688796064522,-0.000879688796064527,0.0002445179893968449,0.00024451798939683776,-0.004675933596356854,-0.004675933596356852,-0.006888677338445756,-0.00688867733844575,-0.0020593770249801324
1992M01,-0.007073413256718593,-0.007073413256718601,-0.006584292588374313,-0.006584292588374323,-0.0017916455963514735,-0.0017916455963514725,-0.0017916455963514735,-0.0017916455963514725,-0.003089470554719094,-0.00308947055471909,-0.002511526268170793,-0.002511526268170795,-0.0010183856856851522,-0.0010183856856851503,7.522134768817848e-05,7.522134768818048e-05,-0.0047677632662207845,-0.004767763266220784,-0.006961253165069214,-0.006961253165069225,-0.0035514174629972723
1992M02,-0.006962911467105005,-0.006962911467105002,-0.006471375658908819,-0.006471375658908821,0.0011685033957013345,0.0011685033957013354,0.0011685033957013345,0.0011685033957013354,-0.0030284811219840778,-0.003028481121984081,-0.002453565516723472,-0.002453565516723471,-0.0009871160269189732,-0.0009871160269189728,9.509303668079e-05,9.509303668079781e-05,-0.004690769490618802,-0.004690769490618808,-0.006844719199340309,-0.0068447191993403055,-0.0029006838653515997
