,osc12_10_buy.csv,osc12_10_sell.csv,osc12_5_buy.csv,osc12_5_sell.csv,osc1_10_buy.csv,osc1_10_sell.csv,osc1_5_buy.csv,osc1_5_sell.csv,osc3_10_buy.csv,osc3_10_sell.csv,osc3_5_buy.csv,osc3_5_sell.csv,osc6_10_buy.csv,osc6_10_sell.csv,osc6_5_buy.csv,osc6_5_sell.csv,osc9_10_buy.csv,osc9_10_sell.csv,osc9_5_buy.csv,osc9_5_sell.csv,average
1991M01,-0.0014520149984140317,-0.001452014998414035,-0.0001252703039547557,-0.0001252703039547527,-0.014538452190566662,-0.01453845219056667,-0.014538452190566662,-0.01453845219056667,-0.012773399888856752,-0.01277339988885675,-0.012540825454706844,-0.01254082545470685,-0.0059466687291515625,-0.005946668729151554,-0.00935164381692448,-0.009351643816924484,-0.0040744935549746255,-0.004074493554974623,-0.0070805882130410645,-0.007080588213041063,-0.008242180934115745
1991M02,-0.0037539953933005852,-0.0037539953933005835,-0.0026498775674262823,-0.0026498775674262823,-0.01724983343245377,-0.017249833432453746,-0.01724983343245377,-0.017249833432453746,-0.015380369795924982,-0.015380369795924975,-0.015334820871642138,-0.01533482087164214,-0.0021522446621917955,-0.0021522446621917986,-5.911968633042636e-05,-5.911968633041725e-05,-0.0034917439830043336,-0.0034917439830043327,-0.002122676518271322,-0.0021226765182713278,-0.00794445153429994
1991M03,-0.003734920084724369,-0.0037349200847243704,-0.002645145243986552,-0.0026451452439865512,-0.01699684214122718,-0.016996842141227174,-0.01699684214122718,-0.016996842141227174,-0.015169772658088845,-0.015169772658088842,-0.015110485119546315,-0.015110485119546312,-0.002154621087023639,-0.0021546210870236463,-9.291412758047693e-05,-9.291412758048327e-05,-0.003475954837964884,-0.00347595483796488,-0.01239407131004034,-0.01239407131004034,-0.008877156875140976
1991M04,-0.0037630474558364184,-0.0037630474558364127,-0.00269125174463303,-0.0026912517446330284,-0.016811438110360725,-0.016811438110360715,-0.016811438110360725,-0.016811438110360715,-0.015022198493503957,-0.015022198493503938,-0.014953910800388588,-0.01495391080038859,-0.002205552308971818,-0.0022055523089718125,-0.00017790951231076713,-0.00017790951231077076,-0.003507910110648556,-0.0035079101106485493,-0.002125584789746884,-0.002125584789746883,-0.0078070241436761474
1991M05,-0.0037262548025976797,-0.003726254802597673,-0.0026664455673347217,-0.002666445567334723,-0.016551086881608147,-0.016551086881608147,-0.016551086881608147,-0.016551086881608147,-0.014802008097612519,-0.014802008097612526,-0.014720179172989668,-0.014720179172989671,-0.0021883152933972368,-0.0021883152933972385,-0.00018880956512442974,-0.00018880956512442793,-0.003473990413882821,-0.003473990413882821,-0.002108505194985545,-0.0021085051949855417,-0.007697668187114093
1991M06,-0.004361334726094673,-0.004361334726094677,-0.0033691683905017955,-0.0033691683905017885,-0.01714320626795903,-0.01714320626795904,-0.01714320626795903,-0.01714320626795904,-0.015393707801270237,-0.015393707801270229,-0.015352020314995796,-0.015352020314995794,-0.002869304273956789,-0.0028693042739567857,-0.0009470049832707023,-0.0009470049832707036,-0.004120594289486466,-0.004120594289486468,-0.0028289838378077747,-0.0028289838378077704,-0.00835285311533023
1991M07,-0.0037230594188061047,-0.003723059418806103,-0.002692023418718173,-0.0026920234187181695,0.012122542536298546,0.01212254253629854,0.012122542536298546,0.01212254253629854,-0.014462554432316106,-0.014462554432316106,-0.014361464913952272,-0.014361464913952276,-0.0022254658683823307,-0.0022254658683823238,-0.00028490048280628913,-0.0002849004828062886,-0.003477222381291745,-0.0034772223812917407,-0.002149936637981244,-0.0021499366379812376,-0.0019131542481657167
1991M08,-0.003453926495757675,-0.003453926495757677,-0.0024150018262345686,-0.002415001826234569,0.012236243174073937,0.01223624317407394,0.012236243174073937,0.01223624317407394,-0.013980910718026797,-0.013980910718026792,-0.01385084524190432,-0.013850845241904327,-0.0019652965139219276,-0.001965296513921924,-3.361610908581003e-05,-3.361610908580857e-05,-0.003207794573616289,-0.003207794573616294,-0.0018765460754737086,-0.001876546075473706,-0.0016311451205873219
1991M09,-0.0028573078553558364,-0.0028573078553558355,-0.00178450602352756,-0.0017845060235275583,0.012876163570205653,0.012876163570205646,0.012876163570205653,0.012876163570205646,0.008686097760055895,0.008686097760055895,0.006626469449471621,0.006626469449471619,-0.011296729874018231,-0.011296729874018238,-0.013864058272565979,-0.013864058272565986,-0.0026067948492361943,-0.0026067948492362026,-0.0012448064882809428,-0.001244806488280938,0.0007410690986954068
1991M10,-0.002028318423663465,-0.002028318423663464,-0.0009041858713309059,-0.0009041858713308952,0.013880849377382827,0.01388084937738281,0.013880849377382827,0.01388084937738281,0.009940180599686179,0.009940180599686176,0.007820211410572573,0.007820211410572573,-0.008908712517223341,-0.008908712517223335,-0.011729358709971802,-0.011729358709971802,-0.0017706637332774947,-0.001770663733277497,-0.00035994472785827285,-0.00035994472785827805,0.00198209067816991
