,sup12_buy,sup12_sell,sup3_buy,sup3_sell,sup6_buy,sup6_sell,sup9_buy,sup9_sell,flt12_buy,flt12_sell,flt1_buy,flt3_buy,flt3_sell,flt6_buy,flt6_sell,flt9_buy,flt9_sell,mom1,mom12,mom3,mom6,mom9,mva1_12,mva1_3,mva1_6,mva1_9,mva3_12,mva3_6,mva3_9,mva6_12,mva6_9,mva9_12,osc12_5,osc1_5,osc3_5,osc6_5,osc9_5
0,0.017450263454597582,0.02144390645131966,0.025324616310717026,0.02299774918049625,0.014916077593231209,0.016844587289396397,0.01831965888792262,0.029655325260214263,0.03340129504004636,0.02243362202517146,0.03817041709204169,0.026043638630812747,0.019829418909192074,0.015414369792686502,0.02107550013421595,0.04605649406513546,0.02064337563812037,0.03557422950599347,0.028406106376122932,0.03740777894297118,0.019501916623438146,0.021394364421227635,0.028518729114527814,0.01792208578622249,0.03236312832743795,0.024745428287886964,0.02807129757088054,0.026625488873312366,0.024457894816998026,0.05812353981644322,0.028775192508161934,0.028373601929325393,0.02607921785234267,0.0017087738232364838,0.016262522444377297,0.04680173115415687,0.05886665606961898
1,0.012626556755970861,0.023565511352455947,0.022732356557380363,0.024761318830174264,0.015718438585149846,0.019207426875370248,0.01792106654745402,0.025356607883638575,0.03399747320643794,0.021794678412818812,0.03651384113740765,0.02272488743798364,0.020308232476599714,0.019783024031478545,0.023299948985776642,0.04076352475822651,0.02003269812850658,0.03188659160304698,0.025857150256840544,0.04448133501351902,0.018428191012886445,0.020516307185198708,0.028102298939620168,0.024923819068829206,0.0322602935524516,0.023147598261344538,0.026169110773157374,0.025553867099045745,0.018696579518506982,0.060923069186382385,0.03234601520532557,0.026232896390422412,0.03321814183348327,0.002915533812797253,0.023442419637671144,0.04446036738041929,0.05533082230622126
2,0.013878466266807478,0.028709955202311805,0.024422499217599265,0.01983895501827539,0.01706664158146293,0.014598882125902957,0.018237603794155618,0.020986485871398043,0.03740479432451105,0.0267535676716966,0.03190944072679334,0.021309710158156553,0.02377330358617701,0.014879664799092453,0.02517365851065737,0.03524048767270631,0.021008390970229586,0.030834378428810285,0.022956806815317896,0.045765468825596234,0.01719652870252565,0.018590946192701862,0.024697843633995475,0.02398724192312997,0.03929853810007184,0.02493575453493099,0.022634641081775528,0.03548200685080392,0.016874891314865,0.05631867285954989,0.03658293025124789,0.030456676202799345,0.030072609655027067,0.0045245658762398415,0.020081437113506486,0.04480358024255951,0.05871197389661151
3,0.014945614844250242,0.033364141024848644,0.029940758012001818,0.026048544121994407,0.01298946005029595,0.013622767988338393,0.019064054241471267,0.027742801227564076,0.03144818415208222,0.02585138330496426,0.036562558786481875,0.017685547625444054,0.021779880721128696,0.017426121418156776,0.026395995264286445,0.04240225415110167,0.022165436418973325,0.030848210846896245,0.027712149761795302,0.036900374759975416,0.018284815371772636,0.015390992546076064,0.026440889184348934,0.023880993159346994,0.036216346040863566,0.021562106595765546,0.01988743241324147,0.03130153364753007,0.012407501975120026,0.05535671339747225,0.03545044098725882,0.02943394782126891,0.0330997260795375,0.00028065824485261803,0.02067396432757916,0.04589766529950308,0.059538034186411265
4,0.015989935401534726,0.02909747805015748,0.029697138671376796,0.02690801962658063,0.015313221701507946,0.012667097091658683,0.023237671124513967,0.027189212431492193,0.032567374312802544,0.017260450257010652,0.040804987525955634,0.020896694621423784,0.025015597567380397,0.016809856841337754,0.02556533171981763,0.039117570210906324,0.022422321881795673,0.0391236410186398,0.027075997879083265,0.036014293314795415,0.02084072226341351,0.019822164513591048,0.02190899065929635,0.026431826047896213,0.030712692272986744,0.021841317724508244,0.019472714901749077,0.03296592175365288,0.014668544563843028,0.05895845545981207,0.032302192425333595,0.03166425790577336,0.03203372322380283,0.0005456955903165839,0.01907920195702388,0.042523256328670336,0.05145443115855893
5,0.015129607011255718,0.024869220379021454,0.029385126145356773,0.021937022448972873,0.014242722681093412,0.014552739597785165,0.02342379379429596,0.029773513049401103,0.03657933836106392,0.019679717090306935,0.041247080424606036,0.0196400615446917,0.02648398701963777,0.021287922531419378,0.02369892070758203,0.03492848003273027,0.019756801514175443,0.04140449879606271,0.03559015998464767,0.03565889929906423,0.020515658032257793,0.014054445388872551,0.022269305795182052,0.01794696833545623,0.03872964856067857,0.02227022175467508,0.022315016931871542,0.028923368953994114,0.017751254882890685,0.05368648284258876,0.033085736757106646,0.03511983504391696,0.033249326720759066,0.001417474160206718,0.020504315901154407,0.040632812106580124,0.04825851541863809
6,0.024373396849886923,0.028590594797833466,0.03611399863127868,0.02155548061959085,0.01988378267406321,0.0176226327561846,0.02254276228500713,0.018236495235429716,0.03236574519372949,0.016549100111543712,0.03537368087623171,0.01870534827207918,0.028695762914812406,0.019334606242311952,0.021545757007732952,0.039267149069270424,0.019468635645139776,0.038541903927246546,0.028156397238209972,0.03529155470145062,0.0189819721889829,0.016103579587512563,0.024782932059261874,0.02041192798523549,0.04005077190327575,0.024637775540594414,0.020594237324082183,0.030186963701896254,0.01924886647185447,0.0539656201837109,0.03731130007749154,0.02982211546429435,0.028385979736643415,0.0008195795927573422,0.02290017686486925,0.03905765677284534,0.05052375949565881
7,0.02622864609049366,0.02245142214479495,0.0369931762945105,0.025331990412459406,0.017692147371741736,0.020919300399920043,0.02044093945553664,0.022771250444105915,0.0301339889658642,0.016612720023017627,0.04227709987462494,0.020606909862461276,0.019498605729283424,0.022396491969965685,0.02156669190674008,0.03203811325699538,0.02240918151177941,0.0387029298969806,0.03246538673289527,0.03045152960565748,0.023185995518685953,0.019104297551702853,0.020528074611147678,0.018573752470947516,0.03892427217366156,0.025638912459459345,0.021584754921858545,0.028319967332966663,0.01786958598729139,0.05050685524084354,0.038793881382984605,0.03229862833941999,0.03116520331623557,0.002149674480256589,0.020020367037124377,0.0341168941205791,0.055230361105006495
8,0.022563858917219713,0.02991246264641404,0.027213448959405237,0.02614414495395887,0.02295614096668176,0.01785649624174386,0.025559487740851088,0.03125187995988802,0.029933794685231795,0.015512808886899576,0.03837337639822435,0.015209574601186424,0.01874466477960116,0.020349319141005812,0.021709026272664182,0.03695359223245244,0.02534273621400841,0.036929020220540947,0.030782025555363923,0.03098573206072893,0.019202904468300506,0.022433028836141008,0.026128159992815366,0.02193788185798245,0.03513202507329093,0.02625170114291867,0.01845078510230947,0.030965075483665724,0.013250477546909832,0.05154745471834188,0.039538690190273985,0.02736836978449329,0.034525683902270295,0.001506401943176679,0.016581751263850482,0.03546915243542417,0.05542686482376474
9,0.023868325244445727,0.02334890617433353,0.029875492353920917,0.027014747560893445,0.01985805114795059,0.025132194927900975,0.020678085762499937,0.03124001323556526,0.02925980315548116,0.017366474935983797,0.036526879649647445,0.019355664013262594,0.02529762017610193,0.02037778929627222,0.022203909251231974,0.035250976571954945,0.01904038551674386,0.0351919987356698,0.03550926730228438,0.03006312530753779,0.028514187295868427,0.02322561753846345,0.024601150582663333,0.01657907859747506,0.03626188560257973,0.020441122588955914,0.019602902683733218,0.03261931860581147,0.012860246952402893,0.047102369792666555,0.04019322953192006,0.027316816115883626,0.04023959226780246,0.0009245145131885365,0.018313104761047506,0.03843882707902934,0.046306325170826154
10,0.025194706749238533,0.02476074655973872,0.027239907189529945,0.02891592764394261,0.019827403376590978,0.023822409713790748,0.026876359921291948,0.02856070978882263,0.029817347332179882,0.019207357647015116,0.030083912322555077,0.019937324700826615,0.02168361661317804,0.022596279947521305,0.020876596552844955,0.03679192028571121,0.021234382902611426,0.037459276248129884,0.028814489254438976,0.03579774874539879,0.029780456550272,0.017846801744799322,0.023061918513483548,0.02305360522153219,0.03453706360510728,0.019812886272918644,0.02172384362986174,0.02960010735908824,0.018153599716800854,0.044378078248887246,0.04165356047335368,0.027765070713783938,0.0324338815365923,0.001847793860766605,0.015814440677869745,0.041960328090917674,0.04707814028860773
11,0.024365871427673512,0.02403779428767949,0.026017125810244898,0.024716295900164137,0.01612659074583861,0.021397441595410828,0.026931638985100263,0.031532098042698645,0.02827082113033079,0.013550512779942714,0.03558326020221237,0.021976706565827633,0.017517840453313754,0.02152909603855932,0.01947180436894195,0.039460905453183294,0.02152470791671063,0.03618826172203028,0.02890647747411674,0.032867855171993476,0.027634804802779675,0.022343958757285322,0.02743040925526831,0.023521869703266952,0.03953379102219071,0.022221784617989425,0.023777254643195293,0.027656832582800602,0.018813369814157745,0.04916803269377715,0.03689914292956711,0.03196057884920134,0.030237051945810924,0.0013941332391618144,0.016319425901283865,0.042561302805656114,0.04655315036463436
12,0.021134299362746734,0.013824913711840988,0.025418580503012347,0.023320216877902603,0.017584632401455136,0.019032364320980395,0.02690804162172181,0.03171363824648451,0.029062372702539616,0.01837335626949901,0.037159733743107014,0.019154394328108632,0.026562350751845,0.022615535333727278,0.021867290534842945,0.024057048858086398,0.017766763599276512,0.0355757740554299,0.02985069999998035,0.03258250401284113,0.0255266531011755,0.024337421895412055,0.022961317289272698,0.021288085768010927,0.037257602988292005,0.027927247884083954,0.025559402900442722,0.03870469852558245,0.023704678926731733,0.04908430675730555,0.039699215992998894,0.03219367927732175,0.030146368214882813,0.0017857197218680806,0.0160549499117976,0.0401390667640579,0.05006507284533526
13,0.01976145581269296,0.017212422472297647,0.02628141284692103,0.022704362548756858,0.015244800223543437,0.020925026484402063,0.021212189715391613,0.03228989545582623,0.02723777325824278,0.012195998989342304,0.035252925252133006,0.015970941528793223,0.02311891049990705,0.019421076471177457,0.022244831299209327,0.03388234699150248,0.020145030528608297,0.03754470163979005,0.03405787240486566,0.03640966723369791,0.030637828201329487,0.024137124183172647,0.022327165172312105,0.021727671329582626,0.03664169288902251,0.02305841214367556,0.026956227808983328,0.03358368432319068,0.02180221682138512,0.05261461198622866,0.03568794308367339,0.030449761352181987,0.03492708731219734,0.001953762994344863,0.02032114207481154,0.043247986213141854,0.046812040453665084
14,0.024970836084552275,0.018846773079017158,0.025210613898003623,0.02567138002228104,0.017633387176838662,0.019564982793094963,0.027727160247035334,0.029381835336454668,0.026134839491721108,0.017530021841754596,0.040474047570320436,0.020041901123449942,0.024764638718651755,0.020124327209275907,0.02476454130105292,0.02795115045597458,0.01886768548382178,0.032547185778245544,0.030580935872102474,0.03732622396022507,0.024046937947877697,0.027675588180593947,0.019774616945228318,0.018515016528405825,0.037649903193468115,0.020291384469868237,0.022993553336463225,0.0281611133320838,0.019007065037017268,0.050086476127028955,0.035780514955031664,0.033178761491608554,0.032761028428124846,0.002097539763889429,0.01718148192766927,0.03896548210993364,0.06171906878183342
15,0.022301692505920925,0.01453386152442456,0.02595571645744128,0.019427392749446628,0.021196453040840828,0.023521774805460843,0.028408115317493262,0.03106804227493744,0.026487809355598857,0.01893127553805319,0.03952712666073548,0.021495075863468334,0.021220312074632774,0.021631110471440996,0.01899634494805292,0.027241477647443706,0.018064741831688526,0.03605459588817586,0.02534296922650313,0.03810290226041048,0.028187798097219784,0.030334459431228304,0.02338374502012938,0.026046991995947975,0.03738830375668663,0.023845954055425514,0.025485117587728333,0.029030663414746107,0.022292609145759135,0.04317249105828692,0.03185389287347274,0.03452651060897889,0.02377365822816416,0.0020812882282728496,0.020340895886457985,0.04013030002723706,0.05861653014208837
16,0.020967313965025585,0.018303982244116383,0.02827443243622159,0.02069260217206,0.022778932960074123,0.025376217495389798,0.02441578662544598,0.02746860563810262,0.02709653139695731,0.019940909299966288,0.03257441370199939,0.018451870931311804,0.029061329479192686,0.022781787660386764,0.017822252216741375,0.03280786846228135,0.013189978362260501,0.034010308411093405,0.03698147170950256,0.022053928782894267,0.026898985179629336,0.02749561213468106,0.027994513697668675,0.02971900267219585,0.04314556026494587,0.019495797769288933,0.021948926900131536,0.03366326780227153,0.02070229993934422,0.04426500764627653,0.026564506241212527,0.033997814157248445,0.03385494983644975,0.00036038215276240317,0.020992498605145092,0.042795108567544524,0.05105524248218009
17,0.024901306579342027,0.025624439023354206,0.02653203581509446,0.019314079091048805,0.01852662905496285,0.02157851436394702,0.020467235620745726,0.021859555988707955,0.033351024432360654,0.015771828767666585,0.029034078850688268,0.021240408187679128,0.025938778022295675,0.029336223780881302,0.015448251660823163,0.028167452119971535,0.015585945179999252,0.03125812929519625,0.03534987871831402,0.024929026906725892,0.018495722413622188,0.02484363596358431,0.029380675918401766,0.028345507946882023,0.04445394332049656,0.016389135844605655,0.02536099172481107,0.03869799115343504,0.02098884406012813,0.05799538203712273,0.028676912364130593,0.03422577749315658,0.02924751723108239,0.002141666370035887,0.022049183257765868,0.043617699538307415,0.05087459190262698
