,sup12_buy,sup12_sell,sup3_buy,sup3_sell,sup6_buy,sup6_sell,sup9_buy,sup9_sell,flt12_buy,flt12_sell,flt1_buy,flt3_buy,flt3_sell,flt6_buy,flt6_sell,flt9_buy,flt9_sell,mom1,mom12,mom3,mom6,mom9,mva1_12,mva1_3,mva1_6,mva1_9,mva3_12,mva3_6,mva3_9,mva6_12,mva6_9,mva9_12,osc12_5,osc1_5,osc3_5,osc6_5,osc9_5
0,0.035583060031410554,0.01853183436373635,0.03159788169675499,0.02075240257371185,0.03284205660899562,0.020306318527426627,0.032824507435292034,0.01993653582691056,0.017163745272056465,0.03198340381851534,0.032139465067320704,0.02595756709764524,0.030973582539230115,0.017954158838254783,0.03504963338166363,0.0195576201440459,0.03405311213071573,0.03202335186523645,0.034877244859453024,0.02224899328471568,0.0323855359202389,0.024260344440055877,0.01612015949412469,0.026832400055637133,0.033484972998304274,0.022914698565990627,0.022715481253227286,0.03233658676411202,0.025983138887235364,0.02922289161946888,0.03992113196162028,0.024496869506336658,0.03103100990753509,0.003049970054945179,0.030940923765627595,0.03238678866622589,0.025560620776222648
1,0.036335772393874664,0.018988139990466946,0.03142562622987511,0.02054257709076342,0.03431311621718994,0.01931575166608708,0.032969695521234875,0.01965801308306321,0.01860315165251809,0.036822246642527194,0.033428255566273414,0.024581828588902933,0.030517804993120016,0.01883797130449783,0.03421293070210562,0.018947743680379176,0.031667226579139555,0.03270038476382868,0.034720292901415574,0.02252441279793237,0.033278201623656814,0.02328554272303064,0.015466108430331846,0.02797071932528988,0.03296498236951888,0.021856836277232367,0.025567247272199497,0.028297420703459055,0.02815088880500471,0.027789328122965938,0.038177339403528514,0.023437019017648372,0.03194633740626369,0.0022731115736242535,0.03250316816528008,0.030419648871129072,0.025503157544640734
2,0.03483417124855112,0.019542238761601546,0.030827936693379875,0.020500804343905138,0.035398729512705285,0.0211349262991937,0.03216080834934709,0.020932355180666492,0.01781339496609856,0.03297528911525191,0.03387940863009445,0.02442544033068883,0.0296106656177511,0.019351883644798385,0.03501082093267658,0.01991768451859553,0.0325582789563536,0.031998510243247735,0.03249092451739175,0.022181337982705957,0.03601833667961927,0.025514831971918315,0.01503853329912008,0.02840411945642858,0.033101785702315326,0.0199518539099135,0.02321542624567549,0.027722935971004403,0.02663029270187377,0.030171213072626865,0.042998329567348725,0.02337397601887841,0.027441808935097508,0.002300134005388384,0.031042898143280616,0.03262988242281694,0.026898032051689082
3,0.03541494085539428,0.019801454708058434,0.031608787961813815,0.021193517103645,0.03514714601273111,0.020557534703890976,0.03376327317518387,0.022304287142078754,0.018254494207007328,0.03437177753731545,0.03657282436432922,0.023749882514620745,0.030473347606012727,0.01935477554082245,0.0357423568323847,0.020810323000625762,0.02890210977650273,0.031353150915362164,0.03391947283771236,0.020937754788663523,0.034004342452837635,0.02611694522491546,0.01593259869755008,0.028170246542173694,0.030191861839939795,0.02207173929550801,0.01971523376960126,0.02783269547288348,0.025827627934730965,0.03076298058436477,0.04403165466850345,0.02297587369364687,0.027327292685754324,0.0022957714948738796,0.030153165174427843,0.03047373039109227,0.02788302849304094
4,0.03721621799207007,0.021054621266469307,0.031120698943164087,0.022323162031247422,0.03601716118143667,0.01975145977668047,0.03657408600786944,0.022508598040608896,0.019453438933310745,0.034162269169764496,0.03426680999058272,0.023380083936862313,0.03071070484993891,0.0195921188863784,0.03631968174481885,0.01938768508494521,0.031162435452804532,0.03239126647709421,0.03477520806477254,0.01868322152594454,0.031509379726152635,0.02460593503099568,0.014518859159061339,0.025743695991969823,0.03074412871214351,0.020203436911888705,0.022744430511487276,0.027249921877582985,0.026000448467007352,0.03125255789899983,0.043496583972504485,0.02073129767848119,0.027248915452614382,0.0027938466736189336,0.02972030242487006,0.02978968606213736,0.03079564409172052
5,0.034729200737087046,0.02097283219861422,0.03027676788375372,0.019768260078674618,0.03454474634266652,0.021655315340112266,0.03718216702409236,0.022388668103242367,0.01893354206228588,0.035108899330823465,0.03415909651745572,0.026077240429244815,0.03025122634989214,0.01911937508262712,0.03557818808780987,0.02099605109373936,0.0301544957004178,0.03551587911720135,0.03414476526406859,0.021171395477123708,0.03270253218880285,0.02392105366480892,0.017266555983654813,0.02705957135899813,0.02995345030249475,0.020261159982063282,0.022788398803111537,0.025897682281748914,0.027590383027555683,0.028933089253608334,0.03781333089014808,0.022477141567613306,0.028912862267575664,0.0023187070448947977,0.027383412982694245,0.03141856313139696,0.03057399304789676
6,0.03566885267238532,0.020774002619795298,0.028011318745091055,0.01901362837779826,0.03611183884400082,0.021560047390580924,0.034462880315012136,0.02035778003231502,0.01787664227112184,0.03396126411620831,0.031362799708151354,0.02278593033624811,0.029306866954090086,0.021107905280844146,0.034804916533873784,0.023469603847093602,0.029987879124887155,0.03424014563169834,0.04044621541531894,0.023146553547990643,0.0332433457196582,0.023912508443998323,0.017688340614534073,0.024181683421992173,0.03118312549633227,0.022215765014021126,0.022974726188819246,0.027437469505632806,0.02682544812454806,0.02540925765314793,0.038056293234146145,0.02493830900151549,0.030454623736086442,0.0027742653313977067,0.029525007326399972,0.031776614254815275,0.028946145168449785
7,0.035408184426979614,0.020046687000962897,0.030380725117427718,0.02118734732259636,0.037716371264085405,0.023317773029495066,0.03326041824499325,0.01930434397010589,0.017759968217367098,0.03436388785814472,0.028387104200028764,0.02376183175937596,0.02827424993142086,0.021149811061880804,0.03366315726591273,0.023255749309272218,0.02786336747720093,0.03088247626404476,0.039179458169261744,0.022479536664283734,0.03213120077915266,0.023317583221286565,0.01805358036418919,0.022836886565183446,0.03383807993029598,0.019888990686587046,0.023914988541850778,0.02826519748982066,0.026520695705964617,0.028800102037704084,0.04428806910333714,0.023604859332452113,0.031057951432031283,0.0031992294602164,0.028041872916091427,0.032770206037538545,0.027828057841457626
8,0.036778230523069146,0.02090532686765985,0.03167776667668599,0.020993556487598132,0.03646217081638739,0.019655429063437143,0.03198653321887219,0.01952551204377833,0.019277914764240598,0.03459485469950028,0.031189132968102308,0.022290389621568447,0.02796994971760712,0.020779653275221015,0.03538931005539552,0.02086920314108884,0.0300090902659089,0.030333886067404732,0.0406093285926225,0.022725666451396564,0.03194016576073696,0.023931079371598704,0.018133256528839466,0.02548650806070495,0.031843010207221606,0.02232790819178225,0.02246761830454301,0.028417760907787467,0.027413952255118026,0.027695921195726676,0.03858128353598623,0.02509646501268084,0.031829086466925685,0.0021998910093125714,0.026846989279724533,0.03143768268310085,0.030328515910665155
9,0.03560375001174899,0.02210187671689746,0.0301188070687471,0.024771892091632053,0.03465778988399107,0.020764291473491993,0.030998816096163864,0.02314187328126025,0.021309825357842736,0.03291384692328003,0.032811063726092785,0.0250552879387028,0.027520188214333902,0.023467772264622426,0.03146101392167818,0.02633060899100048,0.030619724009538708,0.03269592605127989,0.036181166928593904,0.023980116055435822,0.02621234502975201,0.023386301953401044,0.017509115155491764,0.0237785555735013,0.028075535360361933,0.021341562766066795,0.023650932396112566,0.02774986213613324,0.026448085578444733,0.027311000958556732,0.037696263892533124,0.026340594128456567,0.031290948941451485,0.0018480986609803619,0.03248472677513185,0.027401770756408837,0.03096866293088143
